pathway,contrast,NES,padj,size,database
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,Training_CRE,0.5387081755974241,1,17,GO:BP
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,Training_CRE,0.8206014188043359,0.9323757224047385,15,GO:BP
GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS,Training_CRE,0.582245136174249,1,14,GO:BP
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION,Training_CRE,-1.0238946105547393,0.772510164607429,15,GO:BP
GOBP_CELLULAR_RESPONSE_TO_HEAT,Training_CRE,0.8527243626826744,0.9112024576242015,21,GO:BP
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,Training_CRE,-0.6196023479212872,1,14,GO:BP
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,Training_CRE,-0.7849942814363555,0.9886612016670907,60,GO:BP
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1,Training_CRE,1.0173598467470093,0.7786949623455064,11,GO:BP
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION,Training_CRE,-1.5059934321722446,0.31010351131963904,14,GO:BP
GOBP_CELLULAR_RESPONSE_TO_KETONE,Training_CRE,-0.5597468139734152,1,23,GO:BP
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,Training_CRE,-1.0728904167671396,0.7290604757269042,19,GO:BP
GOBP_CELLULAR_RESPONSE_TO_METAL_ION,Training_CRE,0.8145539975094261,0.9593811280749418,39,GO:BP
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,Training_CRE,1.6509117286342216,0.13576371197054618,34,GO:BP
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,Training_CRE,1.0438520618977727,0.7413768688987794,48,GO:BP
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,Training_CRE,-0.6174621341152544,1,21,GO:BP
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,Training_CRE,-0.5981573489355744,1,65,GO:BP
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,Training_CRE,-0.8211499904761207,0.9598683656627401,39,GO:BP
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL,Training_CRE,1.0859787828022285,0.7267317114116341,12,GO:BP
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,Training_CRE,-0.7127870166706752,1,82,GO:BP
GOBP_CELLULAR_RESPONSE_TO_RADIATION,Training_CRE,-1.3884499965883952,0.36341803486333324,31,GO:BP
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,Training_CRE,0.711023609056948,0.9983513919482392,39,GO:BP
GOBP_CELLULAR_RESPONSE_TO_STARVATION,Training_CRE,0.7829028633034697,0.971889897946236,39,GO:BP
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,Training_CRE,0.5320715980108952,1,44,GO:BP
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,Training_CRE,-0.8338891026596973,0.9457482474221228,28,GO:BP
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,Training_CRE,-0.6407419708108189,1,55,GO:BP
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON,Training_CRE,1.8235497735592985,0.07878396724011305,26,GO:BP
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN,Training_CRE,0.8336196176647008,0.9328836797877045,23,GO:BP
GOBP_CELLULAR_RESPONSE_TO_UV,Training_CRE,-1.1120412747520385,0.6865146396677827,17,GO:BP
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,Training_CRE,1.2129960351577647,0.6056312750512113,14,GO:BP
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,Training_CRE,-1.1296723434046012,0.6202039314622096,35,GO:BP
GOBP_CELLULAR_SENESCENCE,Training_CRE,-0.9042184517667166,0.8737455036344212,21,GO:BP
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,Training_CRE,1.4144927684941166,0.35071988244772556,33,GO:BP
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN,Training_CRE,0.7927659416457679,0.9467744991961464,10,GO:BP
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,Training_CRE,-0.7780982099641922,0.9546433843158192,12,GO:BP
GOBP_CELL_CELL_JUNCTION_ASSEMBLY,Training_CRE,1.6283209688859943,0.17404863247503058,24,GO:BP
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,Training_CRE,1.5857767038172192,0.1688552574786034,32,GO:BP
GOBP_CELL_CELL_RECOGNITION,Training_CRE,1.3248853624087211,0.483633791403122,17,GO:BP
GOBP_CELL_CHEMOTAXIS,Training_CRE,1.7894612235551874,0.05835909394062917,48,GO:BP
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,Training_CRE,-0.612727487744639,1,13,GO:BP
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,Training_CRE,-1.0259613296992323,0.7710205902976988,15,GO:BP
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,Training_CRE,-1.731849972403532,0.1290866545531195,17,GO:BP
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,Training_CRE,0.7338452927040242,0.9853426323570637,30,GO:BP
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION,Training_CRE,-1.148392941296382,0.6461315399802566,16,GO:BP
GOBP_CELL_FATE_COMMITMENT,Training_CRE,-1.1735796774250915,0.6202039314622096,17,GO:BP
GOBP_CELL_GROWTH,Training_CRE,-0.9639883786772852,0.8253540361663931,86,GO:BP
GOBP_CELL_KILLING,Training_CRE,1.3024837289461684,0.4486005655596299,40,GO:BP
GOBP_CELL_MATRIX_ADHESION,Training_CRE,1.5473010325818373,0.16226224210665896,55,GO:BP
GOBP_CELL_MATURATION,Training_CRE,-0.9842841724165625,0.8024348912985123,17,GO:BP
GOBP_CELL_RECOGNITION,Training_CRE,1.4024384511167158,0.36341803486333324,31,GO:BP
GOBP_CELL_REDOX_HOMEOSTASIS,Training_CRE,-1.0931733293879544,0.6949452622300233,20,GO:BP
GOBP_CELL_SUBSTRATE_ADHESION,Training_CRE,1.611792807648655,0.07991223198927279,80,GO:BP
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,Training_CRE,1.5835084685050138,0.17404863247503058,35,GO:BP
GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,Training_CRE,0.7239471749279713,0.9724249215121766,10,GO:BP
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,Training_CRE,-0.9624773350409068,0.8266723534434547,53,GO:BP
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT,Training_CRE,-0.6562409502313908,0.9977330892696734,11,GO:BP
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,Training_CRE,-0.6562409502313908,0.9977330892696734,11,GO:BP
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT,Training_CRE,-1.313840575902939,0.5059551471034724,11,GO:BP
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,Training_CRE,-1.1711236250982826,0.6244624386678729,15,GO:BP
GOBP_CENTROSOME_DUPLICATION,Training_CRE,-1.0046598184563167,0.7794828732374655,12,GO:BP
GOBP_CERAMIDE_METABOLIC_PROCESS,Training_CRE,-1.2263622029443761,0.5948033173552462,10,GO:BP
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT,Training_CRE,1.8122262076839242,0.08677600484131665,10,GO:BP
GOBP_CEREBRAL_CORTEX_DEVELOPMENT,Training_CRE,1.2994592365312592,0.4982487553725285,21,GO:BP
GOBP_CHAPERONE_MEDIATED_AUTOPHAGY,Training_CRE,1.111360011288563,0.7012921693789061,10,GO:BP
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,Training_CRE,1.0731820546474826,0.7379612257661038,11,GO:BP
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,Training_CRE,0.9399451763536946,0.8392710200488623,46,GO:BP
GOBP_CHEMOKINE_PRODUCTION,Training_CRE,1.1724523263534499,0.6332689027856737,10,GO:BP
GOBP_CHLORIDE_TRANSPORT,Training_CRE,-1.2078697357958306,0.606277845592789,11,GO:BP
GOBP_CHOLESTEROL_EFFLUX,Training_CRE,1.7194745080138145,0.14461375056170594,14,GO:BP
GOBP_CHONDROCYTE_DIFFERENTIATION,Training_CRE,0.8102349604326294,0.93316621300866,11,GO:BP
GOBP_CHROMOSOME_LOCALIZATION,Training_CRE,0.9699461938650795,0.8161440303486531,29,GO:BP
GOBP_CHROMOSOME_SEGREGATION,Training_CRE,0.7858987569243423,0.9823229778536132,59,GO:BP
GOBP_CILIUM_ORGANIZATION,Training_CRE,1.7597170369032902,0.08097663278473606,40,GO:BP
GOBP_CIRCADIAN_RHYTHM,Training_CRE,1.0172093732560512,0.7715503090242355,38,GO:BP
GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS,Training_CRE,1.6516051405923178,0.19647668920636532,12,GO:BP
GOBP_COGNITION,Training_CRE,-0.8210671376360962,0.9598683656627401,42,GO:BP
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS,Training_CRE,1.3743409704481346,0.4573433707491668,10,GO:BP
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,Training_CRE,1.2448632742014525,0.5362044847611377,30,GO:BP
GOBP_COPII_COATED_VESICLE_BUDDING,Training_CRE,1.0275949960639352,0.7693689725519287,18,GO:BP
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION,Training_CRE,1.684717773762685,0.16573394906417468,15,GO:BP
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION,Training_CRE,1.5797782228624544,0.24118978722392886,19,GO:BP
GOBP_CRISTAE_FORMATION,Training_CRE,-1.2985821381547853,0.5155928359582866,12,GO:BP
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,Training_CRE,-1.1581999520792736,0.6242418876444287,18,GO:BP
GOBP_CYTOKINESIS,Training_CRE,1.5108591421565454,0.19977095055519595,45,GO:BP
GOBP_CYTOKINETIC_PROCESS,Training_CRE,1.0340879946305876,0.7653553879847813,19,GO:BP
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,Training_CRE,1.2202017927148265,0.5948033173552462,14,GO:BP
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,Training_CRE,0.7973133082633371,0.9475441886821,15,GO:BP
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,Training_CRE,-0.6809336680609536,1,42,GO:BP
GOBP_CYTOPLASMIC_TRANSLATION,Training_CRE,1.6067932991920622,0.07934226606218618,117,GO:BP
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,Training_CRE,-1.4022306462703429,0.3573359348007235,28,GO:BP
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,Training_CRE,1.5354072335981475,0.21193806394566025,35,GO:BP
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,Training_CRE,1.2605973418590324,0.488509787380294,39,GO:BP
GOBP_CYTOSOLIC_TRANSPORT,Training_CRE,1.3328424545447786,0.41336799549260134,40,GO:BP
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,Training_CRE,1.153378259333765,0.6202039314622096,33,GO:BP
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,Training_CRE,1.4593523288264212,0.3749810022520967,13,GO:BP
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,Training_CRE,1.6344293435176216,0.19647668920636532,15,GO:BP
GOBP_DEFENSE_RESPONSE_TO_VIRUS,Training_CRE,-1.468913778333548,0.25398818761619074,42,GO:BP
GOBP_DENDRITE_DEVELOPMENT,Training_CRE,0.7015763292596167,0.9983513919482392,33,GO:BP
GOBP_DENDRITE_MORPHOGENESIS,Training_CRE,0.634212963545715,1,17,GO:BP
GOBP_DENDRITIC_SPINE_DEVELOPMENT,Training_CRE,1.0928073534840077,0.7192367828619993,14,GO:BP
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,Training_CRE,0.8870019403069488,0.8721814511865367,10,GO:BP
GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS,Training_CRE,1.0591307465591027,0.7489346268927373,11,GO:BP
GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,Training_CRE,1.0590032435697505,0.7449716858112935,14,GO:BP
GOBP_DETECTION_OF_ABIOTIC_STIMULUS,Training_CRE,1.3001846198135583,0.5155928359582866,15,GO:BP
GOBP_DETOXIFICATION,Training_CRE,-0.5638412942399443,1,53,GO:BP
GOBP_DEVELOPMENTAL_CELL_GROWTH,Training_CRE,1.0659603308174002,0.7284943792988516,37,GO:BP
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,Training_CRE,1.021593839490183,0.7710205902976988,35,GO:BP
GOBP_DEVELOPMENTAL_MATURATION,Training_CRE,0.8483783030194685,0.93316621300866,41,GO:BP
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS,Training_CRE,-0.6742271050387117,0.992848640143704,10,GO:BP
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,Training_CRE,0.9890147731150014,0.7968088389141021,22,GO:BP
GOBP_DE_NOVO_POST_TRANSLATIONAL_PROTEIN_FOLDING,Training_CRE,0.8838593960404113,0.8757380705355209,16,GO:BP
GOBP_DE_NOVO_PROTEIN_FOLDING,Training_CRE,1.041550471986581,0.751511986768661,18,GO:BP
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,Training_CRE,-1.2807620305981653,0.4365124726921709,45,GO:BP
GOBP_DICARBOXYLIC_ACID_TRANSPORT,Training_CRE,-0.984429880288818,0.7997696249805061,13,GO:BP
GOBP_DIGESTION,Training_CRE,1.0962100872179703,0.7163395791651844,14,GO:BP
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT,Training_CRE,-0.9811501326512919,0.7968088389141021,10,GO:BP
GOBP_DIGESTIVE_SYSTEM_PROCESS,Training_CRE,1.1330402674426767,0.6783947778002789,13,GO:BP
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM,Training_CRE,-1.143549462405123,0.6431932042012228,17,GO:BP
GOBP_DNA_BIOSYNTHETIC_PROCESS,Training_CRE,1.623568823572884,0.1817099211563732,22,GO:BP
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,Training_CRE,1.14348857033717,0.6642275334459504,13,GO:BP
GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING,Training_CRE,-1.703088778570796,0.1462026241196926,12,GO:BP
GOBP_DNA_RECOMBINATION,Training_CRE,0.9139910655011182,0.8659338656878632,34,GO:BP
GOBP_DNA_REPLICATION,Training_CRE,1.006600285109089,0.7794828732374655,26,GO:BP
GOBP_DNA_TEMPLATED_DNA_REPLICATION,Training_CRE,-0.8996352089824681,0.8616211374832063,10,GO:BP
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,Training_CRE,0.502231670274914,1,15,GO:BP
GOBP_DOUBLE_STRAND_BREAK_REPAIR,Training_CRE,-1.0508571269679665,0.7371057335002354,33,GO:BP
GOBP_D_GLUCOSE_IMPORT,Training_CRE,-1.3902477158049693,0.3988397639519764,20,GO:BP
GOBP_EAR_DEVELOPMENT,Training_CRE,-0.7339828372111739,0.9724249215121766,17,GO:BP
GOBP_EAR_MORPHOGENESIS,Training_CRE,0.6829422980021553,0.9853426323570637,10,GO:BP
GOBP_ELECTRON_TRANSPORT_CHAIN,Training_CRE,0.5984338654046788,1,80,GO:BP
GOBP_EMBRYONIC_EPITHELIAL_TUBE_FORMATION,Training_CRE,-0.6872980550244311,0.9895300016671156,12,GO:BP
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,Training_CRE,1.0359134252696434,0.751511986768661,33,GO:BP
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS,Training_CRE,0.6550759747952946,0.9983513919482392,16,GO:BP
GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT,Training_CRE,1.1494657605338126,0.6607592310268099,10,GO:BP
GOBP_EMBRYO_IMPLANTATION,Training_CRE,1.282289488039584,0.5332835269138536,15,GO:BP
GOBP_ENDOCRINE_PROCESS,Training_CRE,0.9416059643002013,0.8244887242174054,11,GO:BP
GOBP_ENDOCYTIC_RECYCLING,Training_CRE,1.4345498803626815,0.35071988244772556,25,GO:BP
GOBP_ENDODERM_DEVELOPMENT,Training_CRE,1.2141616665432908,0.6056312750512113,12,GO:BP
GOBP_ENDODERM_FORMATION,Training_CRE,1.3583621874774332,0.47109445956193297,10,GO:BP
GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,Training_CRE,0.8886444888736761,0.8693575525214335,10,GO:BP
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,Training_CRE,0.7957957254738277,0.9598683656627401,31,GO:BP
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,Training_CRE,1.6079407515723116,0.1332772782320054,51,GO:BP
GOBP_ENDOSOMAL_TRANSPORT,Training_CRE,1.2055732419382443,0.5059551471034724,85,GO:BP
GOBP_ENDOSOME_ORGANIZATION,Training_CRE,-1.1161863625091832,0.636276638816298,35,GO:BP
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,Training_CRE,-1.7329463004987922,0.126276644840248,18,GO:BP
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY,Training_CRE,-1.4694829208676254,0.35669337797813677,11,GO:BP
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT,Training_CRE,1.0056666553007567,0.7794828732374655,16,GO:BP
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION,Training_CRE,0.9648141258176243,0.8175340415343305,18,GO:BP
GOBP_ENDOTHELIAL_CELL_MIGRATION,Training_CRE,1.5247449487348885,0.19647668920636532,47,GO:BP
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,Training_CRE,1.7930591099847077,0.08677600484131665,25,GO:BP
GOBP_ENDOTHELIUM_DEVELOPMENT,Training_CRE,0.9547843516095795,0.8209233681787742,22,GO:BP
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,Training_CRE,-0.4008202239665817,1,181,GO:BP
GOBP_ENERGY_HOMEOSTASIS,Training_CRE,0.7174518186896549,0.9724249215121766,10,GO:BP
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS,Training_CRE,0.610954606045724,1,35,GO:BP
GOBP_ENSHEATHMENT_OF_NEURONS,Training_CRE,-0.937365403836476,0.8449307650087798,33,GO:BP
GOBP_EPIBOLY,Training_CRE,1.4352332117196462,0.3994842034801852,11,GO:BP
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,Training_CRE,0.8886615951863325,0.8837589089689929,23,GO:BP
GOBP_EPIDERMIS_DEVELOPMENT,Training_CRE,0.9555092855084879,0.8243797348484847,40,GO:BP
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,Training_CRE,-1.2398143459511923,0.5260681114551083,24,GO:BP
GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS,Training_CRE,1.1653765797108049,0.6339768459857416,15,GO:BP
GOBP_EPITHELIAL_CELL_DEVELOPMENT,Training_CRE,1.2018704314588633,0.5667791327775479,34,GO:BP
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,Training_CRE,1.0449487926571461,0.751511986768661,16,GO:BP
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS,Training_CRE,-1.0455317128781938,0.7383286810672947,32,GO:BP
GOBP_ERAD_PATHWAY,Training_CRE,1.1583274152615628,0.6242418876444287,28,GO:BP
GOBP_ERBB_SIGNALING_PATHWAY,Training_CRE,1.2732494957761904,0.5006835386426973,31,GO:BP
GOBP_ERK1_AND_ERK2_CASCADE,Training_CRE,-0.9696841684090415,0.8187566448436014,47,GO:BP
GOBP_ERYTHROCYTE_HOMEOSTASIS,Training_CRE,1.5806477123553166,0.16944893196912583,37,GO:BP
GOBP_ER_NUCLEUS_SIGNALING_PATHWAY,Training_CRE,1.021739115541214,0.7750544205952177,14,GO:BP
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,Training_CRE,1.4752427634813141,0.2862453531598513,29,GO:BP
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER,Training_CRE,1.0782520802221256,0.7309171936194779,12,GO:BP
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,Training_CRE,1.2873544551198701,0.3994842034801852,93,GO:BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,Training_CRE,1.2835482219483183,0.5332835269138536,11,GO:BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,Training_CRE,-0.7361821785986336,1,70,GO:BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,Training_CRE,-1.3764008411192121,0.3994842034801852,22,GO:BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,Training_CRE,-0.8811834684779419,0.9595676559648952,141,GO:BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Training_CRE,0.5795697624184729,1,19,GO:BP
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE,Training_CRE,0.7726504410073438,0.9598683656627401,18,GO:BP
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,Training_CRE,1.1218335287104593,0.6527593846650875,36,GO:BP
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY,Training_CRE,1.6174907212292546,0.22564547624213496,11,GO:BP
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,Training_CRE,1.7119099363474215,0.09749787738402539,49,GO:BP
GOBP_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,Training_CRE,0.4017327645579742,1,14,GO:BP
GOBP_EXECUTION_PHASE_OF_APOPTOSIS,Training_CRE,1.3170254738376617,0.5011063955186377,13,GO:BP
GOBP_EXOCYTOSIS,Training_CRE,-1.1410279282696731,0.5962868572519239,58,GO:BP
GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS,Training_CRE,-1.0143662555532045,0.7794828732374655,14,GO:BP
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Training_CRE,-0.6150379005387826,1,40,GO:BP
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,Training_CRE,-0.7196736359270938,0.9798524931293785,14,GO:BP
GOBP_EYE_MORPHOGENESIS,Training_CRE,-0.9979750624573296,0.7863774243956246,12,GO:BP
GOBP_FATTY_ACID_BETA_OXIDATION,Training_CRE,0.6171662247372423,1,37,GO:BP
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,Training_CRE,-0.7374083360478361,0.9983513919482392,45,GO:BP
GOBP_FATTY_ACID_CATABOLIC_PROCESS,Training_CRE,0.7699147360039692,0.9774953702179063,43,GO:BP
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS,Training_CRE,-0.79895772788967,0.9496295087560543,16,GO:BP
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS,Training_CRE,-0.9036703672921875,0.8719504043293459,23,GO:BP
GOBP_FATTY_ACID_METABOLIC_PROCESS,Training_CRE,-0.8152994714842227,0.9953768547869035,125,GO:BP
GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT,Training_CRE,-0.49457521187249,1,11,GO:BP
GOBP_FATTY_ACID_TRANSPORT,Training_CRE,0.7544429672805896,0.9724249215121766,25,GO:BP
GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS,Training_CRE,-0.9018986637435036,0.862241222340973,11,GO:BP
GOBP_FATTY_ACYL_COA_METABOLIC_PROCESS,Training_CRE,-0.7830876831915973,0.9566973194852836,14,GO:BP
GOBP_FAT_CELL_DIFFERENTIATION,Training_CRE,-1.087512950027155,0.6956601476168972,28,GO:BP
GOBP_FEAR_RESPONSE,Training_CRE,-1.1363653633437936,0.6714741231297523,10,GO:BP
GOBP_FEMALE_GAMETE_GENERATION,Training_CRE,0.7560711364256317,0.9598683656627401,12,GO:BP
GOBP_FEMALE_SEX_DIFFERENTIATION,Training_CRE,-0.674318990761847,0.992848640143704,11,GO:BP
GOBP_FERTILIZATION,Training_CRE,1.1255544924618925,0.6536202757500895,31,GO:BP
GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,Training_CRE,0.6431870114378678,0.9977330892696734,10,GO:BP
GOBP_FIBROBLAST_MIGRATION,Training_CRE,1.7203243465070894,0.12178549926894297,20,GO:BP
GOBP_FIBROBLAST_PROLIFERATION,Training_CRE,0.9623423732264628,0.8178319753418922,21,GO:BP
GOBP_FILOPODIUM_ASSEMBLY,Training_CRE,1.3668703518182181,0.4635501431056737,11,GO:BP
GOBP_FOCAL_ADHESION_ASSEMBLY,Training_CRE,1.397532393357409,0.37732774352044446,27,GO:BP
GOBP_FOREBRAIN_DEVELOPMENT,Training_CRE,1.0729638783450601,0.7164012659489634,41,GO:BP
GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,Training_CRE,-1.0908046584373539,0.7188792507261554,13,GO:BP
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER,Training_CRE,0.9857210857836276,0.7968088389141021,15,GO:BP
GOBP_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS,Training_CRE,-0.5697856359254732,1,10,GO:BP
GOBP_GASTRULATION,Training_CRE,1.1313643959523074,0.6589432960578334,21,GO:BP
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,Training_CRE,-0.6616012688020618,1,235,GO:BP
GOBP_GLAND_DEVELOPMENT,Training_CRE,0.7633238164280004,0.992848640143704,60,GO:BP
GOBP_GLAND_MORPHOGENESIS,Training_CRE,-1.0389797698802659,0.751511986768661,15,GO:BP
GOBP_GLIAL_CELL_DEVELOPMENT,Training_CRE,-0.819710621108587,0.9595676559648952,33,GO:BP
GOBP_GLIAL_CELL_DIFFERENTIATION,Training_CRE,0.815657417473266,0.9598683656627401,47,GO:BP
GOBP_GLIAL_CELL_MIGRATION,Training_CRE,-0.6957062861589978,0.9877967447923609,14,GO:BP
GOBP_GLIOGENESIS,Training_CRE,-0.789218396821975,0.9904043975539852,66,GO:BP
GOBP_GLOMERULUS_DEVELOPMENT,Training_CRE,1.40821930182077,0.43030002975930687,12,GO:BP
