gene,logFC_CRE,logFC_PLA,t_CRE,t_PLA,pi_CRE,pi_PLA,sig_class,is_sig,quadrant
COX6C,0.211306129259743,0.0521986491316291,0.89143807605791,0.189415868632909,0.8156313760971581,0.9916315074719196,NS,FALSE,Concordant Up
COX5A,0.311931824084493,0.164193755004295,1.73120168952643,0.783831347177082,0.4810335169449763,0.8740550329016614,NS,FALSE,Concordant Up
UQCRFS1,0.0319413296543871,-2.7620537851191e-4,0.154878272940549,-0.00115198718499276,0.9958586164598352,0.9999997485365644,NS,FALSE,Discordant (CRE up / PLA down)
CYB5R3,0.00504792453529035,-0.0391186499190646,0.0190919932319544,-0.127262451894113,0.9999232968734276,0.9958761391490416,NS,FALSE,Discordant (CRE up / PLA down)
HSP90AB1,0.221016126010458,0.0766032570477719,1.71636718206128,0.511695368065541,0.5990994302041499,0.9632478804914872,NS,FALSE,Concordant Up
PCMT1,-0.175463401161792,-0.223087906804547,-1.18602098276443,-1.29705940816374,0.7822909754395778,0.7033092289676667,NS,FALSE,Concordant Down
H4C1,-0.316401203307723,0.486246937944234,-0.539957615348784,0.713766949059699,0.8480605515696958,0.7012539935843874,NS,FALSE,Discordant (CRE down / PLA up)
PSAP,0.230232393681764,-0.438946921809745,0.91850878347049,-1.50628413954642,0.7939768158446086,0.4278232191548299,NS,FALSE,Discordant (CRE up / PLA down)
ECI1,0.046123463119784,-0.0132963396274768,0.195977251275564,-0.048595254845467,0.992327668700653,0.9994798824206176,NS,FALSE,Discordant (CRE up / PLA down)
CYB5R1,-0.201759084979546,0.120875397978647,-1.49853463838887,0.772235235865384,0.6787521905411036,0.9073108393850532,NS,FALSE,Discordant (CRE down / PLA up)
AAMDC,-0.310811853704028,-0.322012494441989,-1.63263602485926,-1.45493146180515,0.5106802547849868,0.5521725178847622,NS,FALSE,Concordant Down
PITPNA,0.12823189813755,-0.127205363878854,0.452980764479288,-0.38651568685756,0.9470899143433144,0.9560565749988288,NS,FALSE,Discordant (CRE up / PLA down)
ATP5ME,0.172217553974313,0.0494089399050033,0.83260525213329994,0.20546851208589,0.8587192667856728,0.9913564608622516,NS,FALSE,Concordant Up
UQCRB,-0.0467790638849266,0.103493918159689,-0.251623176494723,0.478841688443926,0.9898115957324852,0.9542762122291092,NS,FALSE,Discordant (CRE down / PLA up)
PHPT1,-0.37558337491761,-0.170243345144286,-1.79839548276469,-0.701175927473445,0.39479472377682306,0.8855399517074689,NS,FALSE,Concordant Down
VBP1,-0.165697673196199,-0.260406220576311,-0.960153930692474,-1.079064992632,0.8393044547605351,0.7259039500529778,NS,FALSE,Concordant Down
CP,0.280432827744907,0.749868750994654,0.582400322246504,1.33954103343106,0.8522696246570135,0.2906219915320706,NS,FALSE,Concordant Up
C1QBP,0.0178499989878276,0.236252090315482,0.10475144638277,1.19254699590212,0.9984624812262652,0.7167581386410646,NS,FALSE,Concordant Up
ADH1B,-0.367664178770205,-0.313449343633863,-0.733313677492978,-0.537754237917092,0.7577160140646887,0.8500362615761209,NS,FALSE,Concordant Down
AGL,0.158908815986425,0.163987837877485,0.82181193137882,0.729481194893318,0.8708812521312325,0.8843091423771849,NS,FALSE,Concordant Up
ESD,-0.309868477087477,-0.167475552676414,-2.64426753502477,-1.22929870864888,0.266052021620816,0.782048212479975,NS,FALSE,Concordant Down
LMCD1,-0.15152783042042,-0.0876296922969608,-1.022944674189,-0.508849131675826,0.8398782557186704,0.9583386740894494,NS,FALSE,Concordant Down
EIF5A,-0.153477996287659,0.0361155305336283,-0.946413464250303,0.191560869205098,0.8523009197039395,0.9941322631981572,NS,FALSE,Discordant (CRE down / PLA up)
ATP5F1D,0.728005525089664,-0.0311078371817182,2.48488415346487,-0.0913312283850175,0.05798538580431766,0.99767678710998,NS,FALSE,Discordant (CRE up / PLA down)
CD36,-0.0807483727683511,0.146401526004254,-0.224185277153054,0.34962052670007,0.9845318942679276,0.954885352413298,NS,FALSE,Discordant (CRE down / PLA up)
PLIN4,-0.159193831637346,-0.349874355208968,-0.435538250554116,-0.823360802882125,0.9375459589755376,0.7370413722173568,NS,FALSE,Concordant Down
TPT1,-0.127062212943088,-0.319841225482602,-1.1843235018031,-2.56428554351584,0.83739346361831,0.27028205812183814,NS,FALSE,Concordant Down
CYC1,0.129222776571435,0.194481102565785,0.604615178805666,0.782700112054051,0.9258467313467936,0.8528642107510878,NS,FALSE,Concordant Up
KLHL41,0.252270302879197,0.338463617374607,0.532482510011027,0.614510376971499,0.878756568298777,0.8140038605608392,NS,FALSE,Concordant Up
CISD1,0.217270971266537,0.260299546012256,1.30241472547024,1.34214368770332,0.7084381016299458,0.6504534504758864,NS,FALSE,Concordant Up
SDHA,-0.0600480924092182,-0.071758467847971,-0.352928246488907,-0.36277585197361,0.9810452366746856,0.9766853938084556,NS,FALSE,Concordant Down
UQCRH,0.157422874761419,-0.0652670426856261,0.614210539426314,-0.219038960987582,0.908774083130213,0.9877879381479014,NS,FALSE,Discordant (CRE up / PLA down)
NPEPPS,-0.169217781117425,-0.125155474181479,-1.5428315688943,-0.981522774552545,0.7129766228417984,0.8723218957997507,NS,FALSE,Concordant Down
MACROD1,-0.11580092527208,0.152650331675432,-0.735434012597835,0.833887463203341,0.9160368888534484,0.8734800575379037,NS,FALSE,Discordant (CRE down / PLA up)
NDRG2,-0.0419612538731435,0.0299644077744041,-0.265844970390818,0.163291545711159,0.9902908853002702,0.9958906851573932,NS,FALSE,Discordant (CRE down / PLA up)
RAB1B,-0.0509483795669716,-0.228914460206116,-0.23567828692955,-0.910836519093383,0.9896690292350788,0.7969764031300127,NS,FALSE,Concordant Down
EHD2,-0.090463882423375,0.256087117540577,-0.230453776158975,0.561144032455242,0.9821658094153576,0.8696782391849084,NS,FALSE,Discordant (CRE down / PLA up)
NUTF2,-0.272760445740676,-0.0884563891528387,-2.02601569516398,-0.565156376048557,0.4500724984016431,0.9525215907580896,NS,FALSE,Concordant Down
FLNB,0.0720522319968957,0.0323136882930832,0.41158480235773,0.158772920482081,0.9730213380167136,0.995698950538753,NS,FALSE,Concordant Up
VCL,0.148629456917469,-0.0109612696057546,0.776737816986574,-0.0492729346921242,0.8864989442377829,0.9995651110665954,NS,FALSE,Discordant (CRE up / PLA down)
CAV1,-0.22799371345176,0.273812782990685,-0.463105344571982,0.478397223816109,0.9055920820576168,0.8836539953018545,NS,FALSE,Discordant (CRE down / PLA up)
NEB,0.529736659332997,0.67414239099628,0.704309771083638,0.770962639065101,0.6836390883159604,0.5819463162060446,NS,FALSE,Concordant Up
PYGL,-0.177253379802622,-0.567549775666592,-1.03808061556632,-2.85902875481552,0.8121494801665743,0.06658848283476466,NS,FALSE,Concordant Down
CRAT,-0.0213545289981667,0.100312078669813,-0.115086917122807,0.465015254784635,0.9979715678456742,0.9571068012441046,NS,FALSE,Discordant (CRE down / PLA up)
ST13,0.0509572023741285,-0.232195484022938,0.320258622086579,-1.25524076114266,0.9855433898497796,0.7043215003712623,NS,FALSE,Discordant (CRE up / PLA down)
AKR1C1,0.00190035495419494,0.420998097961583,0.00426291563259187,0.812325626956033,0.999993589845338,0.6970114645374792,NS,FALSE,Concordant Up
UBE2N,-0.251039923947953,-0.144403407316677,-2.22941708920296,-1.10307230926499,0.4310476605065904,0.8323007812169398,NS,FALSE,Concordant Down
HSP90B1,0.397738761381571,-0.0183376677381908,1.47106036976436,-0.0583384234888551,0.47486285102222975,0.9991357268430948,NS,FALSE,Discordant (CRE up / PLA down)
NME2,0.0995902522228995,0.14933912933699,0.436952413798903,0.56359734171874,0.9603136463787012,0.9214082954182828,NS,FALSE,Concordant Up
RTN4,-0.141734982712624,-0.131150327762484,-0.876518295387767,-0.697639916056204,0.874775271693486,0.9111350603451642,NS,FALSE,Concordant Down
DLST,0.128931818679362,0.135268736858045,0.713684634155287,0.644053111481322,0.910203641040285,0.9166253604023256,NS,FALSE,Concordant Up
SYPL2,-0.00365353006203506,0.00487132530980716,-0.0201946759809664,0.0231605755552733,0.9999412523167496,0.9999100632478348,NS,FALSE,Discordant (CRE down / PLA up)
RAN,-0.043328671748565,-0.339825772544806,-0.270436178758744,-1.82441543696775,0.9897865802312458,0.4239980820570957,NS,FALSE,Concordant Down
GYG1,0.135516387188524,-0.0944035060666302,0.755796068910457,-0.452875626764832,0.8992736672121839,0.9607801874248592,NS,FALSE,Discordant (CRE up / PLA down)
RNH1,-0.0237914385757882,-0.156115908838416,-0.157796515267818,-0.890639346435372,0.9968521118189504,0.8603698459789078,NS,FALSE,Concordant Down
ADH5,0.0208128241917507,-0.0935054287228567,0.109347544958414,-0.422564352683085,0.9981256165815804,0.9640791141529091,NS,FALSE,Discordant (CRE up / PLA down)
ACAA2,0.0558895548253986,0.0024254911738737,0.428557240193099,0.0159976391105419,0.9780222029776302,0.9999691549302464,NS,FALSE,Concordant Up
YWHAZ,0.318011274113651,0.254562202348698,1.05496343479758,0.726384921578871,0.6830029865634478,0.8270793309152796,NS,FALSE,Concordant Up
HSPA2,-0.00875998763555685,-0.228492354947232,-0.0348357805076727,-0.78157693865553,0.9997556422633296,0.8297316776682575,NS,FALSE,Concordant Down
HSPD1,0.222163903648187,0.242365124838194,1.40195316776878,1.31555238438004,0.6774032796071155,0.6772249958488586,NS,FALSE,Concordant Up
ATP5PB,0.00192400904412793,0.231748403864845,0.00879672503948039,0.911399257345144,0.9999865837779468,0.7945961991893654,NS,FALSE,Concordant Up
FLNA,0.202673408237075,0.492422928761915,0.701144125674731,1.46530086601543,0.865277121416991,0.39968869264828233,NS,FALSE,Concordant Up
ARL6IP5,0.0779179348585117,0.118382673117722,0.454101401584618,0.59344648470399,0.9674161863991898,0.9333094527912964,NS,FALSE,Concordant Up
PDHB,0.0978702148701025,0.249441725086832,0.488410865942928,1.07073472472466,0.9557158163905748,0.7371821376557478,NS,FALSE,Concordant Up
ACTN1,0.538253555721777,0.473595246200141,0.769639924937131,0.582486716762068,0.6496474684187231,0.7633743279387725,NS,FALSE,Concordant Up
COX6B1,0.0544172465579322,0.00467058767829442,0.250509107350861,0.0184942402864617,0.9882148770131578,0.999931268378924,NS,FALSE,Concordant Up
TUFM,-0.0253502414388116,0.104926850378529,-0.160539490894913,0.571563423187481,0.996584451900284,0.9431957165418388,NS,FALSE,Discordant (CRE down / PLA up)
HAGH,-0.100591106939575,-0.353481780008359,-0.700099730995523,-2.11614473025022,0.9308204768560192,0.3327375975413445,NS,FALSE,Concordant Down
TAGLN,-0.00969919042266909,0.65978171634702,-0.0212624588891785,1.24410285839027,0.9998357332925732,0.3737532378500674,NS,FALSE,Discordant (CRE down / PLA up)
NDUFS1,0.202329547619733,0.104875291013485,1.02975672158772,0.459120319906782,0.790550887295026,0.9558446816295192,NS,FALSE,Concordant Up
DLD,0.0049011786300106,-0.0647687920387661,0.0314330620276431,-0.357297490698057,0.9998767941923754,0.9792877362416194,NS,FALSE,Discordant (CRE up / PLA down)
OGDH,0.0327026725567379,0.0817374046510473,0.158569445120405,0.340906368819113,0.9956531905188692,0.975259176358796,NS,FALSE,Concordant Up
COQ9,-0.201641791832508,-0.0986344754502966,-0.936201320290345,-0.393908589460166,0.8129714946449309,0.9650207770556762,NS,FALSE,Concordant Down
DLAT,0.0711293968501359,0.072621239593925,0.354151775535726,0.31101545147641,0.977500108876338,0.9801143087365884,NS,FALSE,Concordant Up
COQ8A,-0.0554814159870318,0.148015086375118,-0.292706031180778,0.67168883285463,0.9857571468005548,0.9045991082252032,NS,FALSE,Discordant (CRE down / PLA up)
SLC25A12,0.12849939713702,0.109033653757308,0.795972772482443,0.580945909688613,0.8981705493951974,0.9399152820523918,NS,FALSE,Concordant Up
FKBP3,-0.0456351838164402,-0.0869338533584241,-0.396993672060522,-0.650505122521081,0.98351633480813,0.9449425774509932,NS,FALSE,Concordant Down
ATP5MD,0.383494773234219,-0.0273585876301325,1.52150566520828,-0.0933653669619054,0.4713639682933274,0.9979093964347504,NS,FALSE,Discordant (CRE up / PLA down)
EEF2,0.0515757323026165,-0.0512503076484592,0.456145908016095,-0.389881714702017,0.9781993417099776,0.9818810716880056,NS,FALSE,Discordant (CRE up / PLA down)
ACTN4,0.536494636038555,0.544460610362371,1.0787928583469,0.941709940429212,0.5156631313510971,0.5693153347192454,NS,FALSE,Concordant Up
PDHA1,0.139779697322304,-0.0035128183982529,0.711149704998477,-0.0153727175471499,0.9034300161631792,0.999957083226678,NS,FALSE,Discordant (CRE up / PLA down)
MSN,0.297352024933573,0.143446911966176,1.1725821687183,0.486565821861579,0.6637650136901527,0.9360425474429708,NS,FALSE,Concordant Up
GSTO1,-0.0628778519082722,-0.165204179931081,-0.297109291092072,-0.671456030307304,0.9836068531289358,0.8941697315262241,NS,FALSE,Concordant Down
BPGM,0.0774755070485611,-0.194076119550214,0.188931655529969,-0.407089980569438,0.9876380618874976,0.9298376397330488,NS,FALSE,Discordant (CRE up / PLA down)
GPD1L,-0.179049934408905,-0.299793623062158,-0.868986916160736,-1.25152483619608,0.8460580579445705,0.6371384875601334,NS,FALSE,Concordant Down
SUCLA2,-0.0078358695373808,0.138018540337011,-0.0420668759734741,0.637336080152922,0.9997353024507472,0.916033028760324,NS,FALSE,Discordant (CRE down / PLA up)
UBA1,-0.00350697248311604,-0.127502934449549,-0.0231254344142577,-0.723195528162756,0.9999353509017106,0.9097576589693084,NS,FALSE,Concordant Down
ACADM,-0.0567158196492841,0.0790374183281379,-0.290609307403327,0.348350199127956,0.9855571713154184,0.9754850493410204,NS,FALSE,Discordant (CRE down / PLA up)
SDHB,-0.0356330437069516,0.0460522091832054,-0.209181242958791,0.232540337197678,0.993637591574397,0.9907917634829448,NS,FALSE,Discordant (CRE down / PLA up)
ALDH9A1,-0.114994599724767,-0.433144050257248,-0.842357598985228,-2.72916262963024,0.9019367276855352,0.1443130485636944,NS,FALSE,Concordant Down
FBP1,0.297656819370999,-0.0690432704732231,1.08621394334885,-0.224698248695112,0.6904997256249481,0.9867328276391678,NS,FALSE,Discordant (CRE up / PLA down)
PRELP,0.142041229504414,0.98582369479967,0.209879943538868,1.2529501104188,0.9747885622339512,0.22660517159787508,NS,FALSE,Concordant Up
GAMT,-0.0021089074574121,0.167985868275107,-0.0121300054403576,0.83110181748957,0.9999796956266388,0.8622308875780539,NS,FALSE,Discordant (CRE down / PLA up)
SAR1A,-0.0819238309895027,-0.0345258901436907,-0.46646625888933,-0.169095821941743,0.9647040164053056,0.995087971838582,NS,FALSE,Concordant Down
AOC3,-0.366770194603689,0.293859845182023,-0.564836009162168,0.389266110858685,0.8174611119228061,0.9006354894989921,NS,FALSE,Discordant (CRE down / PLA up)
GSTM3,-0.266000349324546,-0.44662798275456,-1.01603133893719,-1.46740108836554,0.7381326460749221,0.4345614783007976,NS,FALSE,Concordant Down
PHB,0.109912694935403,-0.319464676555206,0.694345466232258,-1.73591558820101,0.925388430914862,0.47126047243284447,NS,FALSE,Discordant (CRE up / PLA down)
P4HB,0.174456754889061,-0.103273214162947,0.960156730548228,-0.488900008728779,0.8310488406593152,0.9532755902254288,NS,FALSE,Discordant (CRE up / PLA down)
FTL,2.32779833165115,2.2332084318835,4.97842778947557,4.10822412916448,5.59663504201068e-11,2.2361155934054466e-8,Sig Both,TRUE,Concordant Up
LRRC20,-0.254090519759071,-0.244945621810096,-1.77421219371545,-1.47117653650201,0.5395948515061526,0.6321125372753792,NS,FALSE,Concordant Down
COX7C,0.123728485484101,-0.539509584922811,0.477184103096921,-1.78975442764581,0.9457977011729448,0.26552544140991463,NS,FALSE,Discordant (CRE up / PLA down)
EHD1,-0.0713297229597636,0.0999514869596752,-0.250907090293719,0.302419413433409,0.9845539394324948,0.9735592835161544,NS,FALSE,Discordant (CRE down / PLA up)
SNCA,-0.0493943441426019,-0.116733445163479,-0.0849713376457486,-0.172730307202869,0.9965783069773722,0.9831141786024156,NS,FALSE,Concordant Down
RAP1B,0.0771277160014243,0.26508676409864,0.250619013065924,0.740917067143759,0.9833297256775524,0.8165944832558275,NS,FALSE,Concordant Up
YWHAB,0.10182274203596,0.0312524041257767,0.497128558378626,0.131245785503351,0.9530279682439674,0.9965958492552828,NS,FALSE,Concordant Up
H3-3A,-0.371133876285434,0.442885525570485,-0.557980280165264,0.572740310139041,0.8179100412891808,0.7807878568027505,NS,FALSE,Discordant (CRE down / PLA up)
PPP3CA,0.030345686404047,-0.0127236817045429,0.226069517679058,-0.081533455559605,0.9941056035542288,0.999154289672399,NS,FALSE,Discordant (CRE up / PLA down)
NDUFB10,0.0842330113776057,-0.144282232812948,0.347240602804253,-0.511610017188065,0.973987150514985,0.9319157584315296,NS,FALSE,Discordant (CRE up / PLA down)
S100A10,0.381419803961371,0.582240763431987,0.837598826145352,1.09979930170169,0.7118465059680855,0.4784344374206875,NS,FALSE,Concordant Up
ARHGDIA,0.194438806536585,-0.113458592454201,0.837535371734238,-0.420373773260495,0.840924978196987,0.9568356341801662,NS,FALSE,Discordant (CRE up / PLA down)
GPT,-0.142464332993494,-0.168382226988452,-0.597585209131193,-0.607530310280526,0.9196567161931256,0.90395297491578,NS,FALSE,Concordant Down
REEP5,0.181912462471537,0.252258581573809,0.849118364929042,1.01281410545659,0.8479521911335033,0.7506915694582832,NS,FALSE,Concordant Up
ACADS,-0.0626601725581253,-0.0329630407727421,-0.259804246802359,-0.117560097457585,0.985894030165609,0.9968004418661008,NS,FALSE,Concordant Down
DDB1,0.0368434637780837,-0.148367715577329,0.384388337343568,-1.33145707518223,0.987149020638608,0.78466116121732,NS,FALSE,Discordant (CRE up / PLA down)
ALDH2,-0.0375106849599938,-0.128664364807275,-0.15011718793479,-0.442906155957626,0.9952959029436462,0.9482452377076752,NS,FALSE,Concordant Down
CTSD,-0.0319778189895423,0.0356194310390663,-0.170164902719229,0.163036986130862,0.9954191041558782,0.9951251167283086,NS,FALSE,Discordant (CRE down / PLA up)
ALDH1A1,-0.374585803973002,-0.059475763983869,-1.5974452769719,-0.218168836240051,0.4557615508524157,0.9889130681579876,NS,FALSE,Concordant Down
ACOT2,-0.166918968748668,-0.133763385166684,-1.16629507652784,-0.803929584292459,0.7957906944708869,0.8929735740001443,NS,FALSE,Concordant Down
GDI2,-0.0458174805008014,-0.162886544341447,-0.286741862507224,-0.876845582582945,0.9884870915941152,0.85742039831839,NS,FALSE,Concordant Down
PSMC1,0.0568720933744977,-0.063971026861708,0.333497312843357,-0.322666930144904,0.9831375769902142,0.981734087964866,NS,FALSE,Discordant (CRE up / PLA down)
GSTM1,0.0134493621620173,-0.503900479020885,0.0218575022005086,-0.75993412820372,0.9997660040386988,0.672479386991879,NS,FALSE,Discordant (CRE up / PLA down)
UQCRQ,0.0426224680396992,0.21794300133633,0.187010463779175,0.822523379647752,0.993254163550518,0.8271114891375674,NS,FALSE,Concordant Up
FKBP1A,0.0305691121621692,-0.0652006455399601,0.193789739506945,-0.355531315374778,0.9949692640701664,0.9792661889240905,NS,FALSE,Discordant (CRE up / PLA down)
OLA1,-0.113327348691858,0.00962672257107755,-0.91181620224231,0.0666237452982694,0.8935976504326542,0.9994800806130004,NS,FALSE,Discordant (CRE down / PLA up)
