replicate,null_r,null_frac
2963,-0.2653349680536704,0.6062717770034843
2964,-0.33756397212354716,0.5993031358885017
2965,-0.4301769948723246,0.6202090592334495
2966,-0.35744045280626785,0.6550522648083623
2967,-0.3987686357548514,0.627177700348432
2968,-0.2865731408726015,0.6585365853658537
2969,-0.29067805283752146,0.6585365853658537
2970,-0.23176295051351745,0.6655052264808362
2971,-0.367478783522349,0.662020905923345
2972,-0.3396216165599362,0.627177700348432
2973,-0.2516596538534773,0.5993031358885017
2974,-0.32553437808423114,0.6585365853658537
2975,-0.3025649016165548,0.6689895470383276
2976,-0.3240500329601341,0.6376306620209059
2977,-0.26791643913762686,0.6515679442508711
2978,-0.30622907473943134,0.6794425087108014
2979,-0.19431268515300254,0.6480836236933798
2980,-0.41377165632045726,0.6550522648083623
2981,-0.47597602215763535,0.5993031358885017
2982,-0.3696215673071598,0.6480836236933798
2983,-0.31035414783603993,0.6236933797909407
2984,-0.3587751987466994,0.6376306620209059
2985,-0.3219879433951469,0.6411149825783972
2986,-0.22159116757909528,0.578397212543554
2987,-0.3316547638431047,0.6097560975609756
2988,-0.2733434855000807,0.6341463414634146
2989,-0.3434713395690941,0.6167247386759582
2990,-0.30456604382740204,0.6480836236933798
2991,-0.37340668745473554,0.6306620209059234
2992,-0.2782763275767192,0.6132404181184669
2993,-0.41063035760247385,0.6306620209059234
2994,-0.22163051039153295,0.5993031358885017
2995,-0.49994772711821883,0.6655052264808362
2996,-0.36545122359523663,0.6341463414634146
2997,-0.36427929858774105,0.6306620209059234
2998,-0.3580202795972738,0.6202090592334495
2999,-0.2572008528220266,0.6097560975609756
3000,-0.3855674174424347,0.6306620209059234
3001,-0.19973001215017325,0.5888501742160279
3002,-0.20666993975376033,0.6062717770034843
3003,-0.31271969138014993,0.6689895470383276
3004,-0.3297754988831718,0.6689895470383276
3005,-0.43729476286001634,0.6341463414634146
3006,-0.3901996524473132,0.6132404181184669
3007,-0.38082771710536306,0.6027874564459931
3008,-0.33173000583312157,0.6655052264808362
3009,-0.42121639891753226,0.6724738675958188
3010,-0.4364460520872128,0.6585365853658537
3011,-0.19910832495517514,0.627177700348432
3012,-0.43850381361765084,0.6341463414634146
3013,-0.3114187603122915,0.6515679442508711
3014,-0.47050924806390815,0.6515679442508711
3015,-0.36427683600995636,0.6306620209059234
3016,-0.4991308031915214,0.6550522648083623
3017,-0.42347860401072174,0.6202090592334495
3018,-0.3542998132461433,0.6306620209059234
3019,-0.4562773243472923,0.6550522648083623
3020,-0.3294417939981322,0.662020905923345
3021,-0.2694191671709823,0.6376306620209059
3022,-0.4447421392380962,0.6376306620209059
3023,-0.46280981580069186,0.6411149825783972
3024,-0.2461966435241664,0.5958188153310104
3025,-0.45486303351325896,0.6480836236933798
3026,-0.21317157363692346,0.6759581881533101
3027,-0.2906155240430268,0.6898954703832753
3028,-0.3597088785574616,0.5993031358885017
3029,-0.3592252428730805,0.6236933797909407
3030,-0.312499908410467,0.6097560975609756
3031,-0.2783522916678412,0.6515679442508711
3032,-0.26598222742160804,0.6480836236933798
3033,-0.35379120985460705,0.6202090592334495
3034,-0.3921196086779316,0.6097560975609756
3035,-0.30715406692700187,0.662020905923345
3036,-0.3102158471640594,0.6236933797909407
3037,-0.3755246788179072,0.6167247386759582
3038,-0.283771385176582,0.6341463414634146
3039,-0.4030140620952325,0.6097560975609756
3040,-0.5279667681217595,0.6376306620209059
3041,-0.3977438300782148,0.6376306620209059
3042,-0.3545831074202956,0.6306620209059234
3043,-0.3406731739457294,0.6411149825783972
3044,-0.15835628556593667,0.5993031358885017
3045,-0.47018041880647865,0.5923344947735192
3046,-0.40461851955405576,0.5923344947735192
3047,-0.15757138183425076,0.7386759581881533
3048,-0.31884675946680735,0.6167247386759582
3049,-0.4037040795586339,0.6341463414634146
3050,-0.4348082664854786,0.6202090592334495
3051,-0.34205216928394466,0.6376306620209059
3052,-0.38854887225464474,0.6341463414634146
3053,-0.366267658868727,0.6202090592334495
3054,-0.41735770074332645,0.6515679442508711
3055,-0.26686655029682044,0.6585365853658537
3056,-0.4162895124966666,0.6585365853658537
3057,-0.33920503146507003,0.662020905923345
3058,-0.3222144080131452,0.6306620209059234
3059,-0.3382898169924572,0.6236933797909407
3060,-0.27544773268091366,0.6550522648083623
3061,-0.3424013103757673,0.6236933797909407
3062,-0.4233563275956389,0.6550522648083623
3063,-0.2844645667832355,0.6376306620209059
3064,-0.2603336656811002,0.6411149825783972
3065,-0.3633922498210507,0.6062717770034843
3066,-0.4066749300333491,0.6411149825783972
3067,-0.35075891670307546,0.6480836236933798
3068,-0.26313109790446687,0.6655052264808362
3069,-0.31733344594679963,0.6027874564459931
3070,-0.20431200982432246,0.686411149825784
3071,-0.20776657076534533,0.627177700348432
3072,-0.35531755655514446,0.6829268292682927
3073,-0.30770083415107574,0.6097560975609756
3074,-0.27165470853649337,0.7003484320557491
3075,-0.26454840429945875,0.6236933797909407
3076,-0.3122435003648391,0.6480836236933798
3077,-0.38424882396991866,0.6759581881533101
3078,-0.294583119106568,0.6480836236933798
3079,-0.23935662906230076,0.6062717770034843
3080,-0.3547128073978034,0.6306620209059234
3081,-0.3134572586998471,0.6236933797909407
3082,-0.38913861546921585,0.6411149825783972
3083,-0.2554087256585709,0.6027874564459931
3084,-0.38008072598106263,0.6376306620209059
3085,-0.3743785657907186,0.6306620209059234
3086,-0.40891175014625086,0.6411149825783972
3087,-0.21339036958920904,0.6167247386759582
3088,-0.3497664565297418,0.6829268292682927
3089,-0.4143455236159423,0.6480836236933798
3090,-0.4162336780297808,0.6236933797909407
3091,-0.33746956535377487,0.6515679442508711
3092,-0.33275444420045786,0.6236933797909407
3093,-0.2556984683432685,0.6202090592334495
3094,-0.30856503511070094,0.6689895470383276
3095,-0.18817258830019426,0.6794425087108014
3096,-0.398019517490303,0.5993031358885017
3097,-0.3470733885552563,0.6515679442508711
3098,-0.3578454773478293,0.6480836236933798
3099,-0.3681216810272288,0.6341463414634146
3100,-0.28752615728570186,0.6167247386759582
3101,-0.29382365734892724,0.6376306620209059
3102,-0.3051841243305432,0.6759581881533101
3103,-0.3103788059256916,0.6585365853658537
3104,-0.2465896297253548,0.6202090592334495
3105,-0.35048916267493424,0.6794425087108014
3106,-0.2506523670539018,0.6236933797909407
3107,-0.4636784704957045,0.6515679442508711
3108,-0.3303020584477458,0.6724738675958188
3109,-0.29081856412878926,0.662020905923345
3110,-0.47004817539619315,0.6585365853658537
3111,-0.11957477651868217,0.6655052264808362
3112,-0.24104013843743102,0.6515679442508711
3113,-0.4155062582812427,0.6132404181184669
3114,-0.30498747138852117,0.6480836236933798
3115,-0.17736778610174325,0.6167247386759582
3116,-0.32907252439535234,0.662020905923345
3117,-0.26527068651782243,0.6411149825783972
3118,-0.26844000244613986,0.6411149825783972
3119,-0.35971229770328894,0.662020905923345
3120,-0.32548153949539343,0.627177700348432
3121,-0.3300255496741302,0.5853658536585366
3122,-0.3837887585715535,0.6202090592334495
3123,-0.3123983951858038,0.6515679442508711
3124,-0.3321641277030703,0.6341463414634146
3125,-0.40157844257977887,0.6132404181184669
3126,-0.3631496300405793,0.6445993031358885
3127,-0.1431422802831866,0.6167247386759582
3128,-0.33775446591430786,0.6376306620209059
3129,-0.3041510159664182,0.6167247386759582
3130,-0.29746952177295466,0.6306620209059234
3131,-0.32856113702387374,0.6480836236933798
3132,-0.3888686805209199,0.5958188153310104
3133,-0.3517433496468348,0.6167247386759582
3134,-0.4252850640334012,0.6062717770034843
3135,-0.3830409288166622,0.5958188153310104
3136,-0.25090631280566744,0.6376306620209059
3137,-0.3536439774502293,0.6794425087108014
3138,-0.34338086536943013,0.6515679442508711
3139,-0.31815165177910026,0.6132404181184669
3140,-0.3623475805910558,0.6585365853658537
3141,-0.22159996989734992,0.6167247386759582
3142,-0.4500709853759584,0.6132404181184669
3143,-0.25558141289638153,0.6376306620209059
3144,-0.4610520389082302,0.6376306620209059
3145,-0.36728012697819784,0.6411149825783972
3146,-0.3410040814353179,0.5818815331010453
3147,-0.3256649323466317,0.6411149825783972
3148,-0.36020565236250857,0.6794425087108014
3149,-0.4455511001832293,0.7142857142857143
3150,-0.26788838483622807,0.6167247386759582
3151,-0.3878538948389917,0.6550522648083623
3152,-0.32065297179421925,0.6306620209059234
3153,-0.4790941270367317,0.6236933797909407
3154,-0.3497939420814085,0.6480836236933798
3155,-0.29576938737943026,0.6167247386759582
3156,-0.3042099010897249,0.6515679442508711
3157,-0.4643737874178711,0.6306620209059234
3158,-0.39021526282462143,0.6027874564459931
3159,-0.32067263669072077,0.6341463414634146
3160,-0.3828848997527882,0.6480836236933798
3161,-0.23813840610500223,0.5923344947735192
3162,-0.43797815249997835,0.5923344947735192
3163,-0.430890406501277,0.5993031358885017
3164,-0.43709749539978526,0.6167247386759582
3165,-0.23846799485216003,0.6480836236933798
3166,-0.3268837168175689,0.6202090592334495
3167,-0.3924414833495539,0.6550522648083623
3168,-0.2807289668183557,0.6097560975609756
3169,-0.19067979675297905,0.5923344947735192
3170,-0.338369176905115,0.6306620209059234
3171,-0.31814521286432385,0.6376306620209059
3172,-0.34674872196788764,0.5923344947735192
3173,-0.32579828174001885,0.5818815331010453
3174,-0.14187233558934248,0.6445993031358885
3175,-0.35987388787626606,0.6376306620209059
3176,-0.30505435027071753,0.6341463414634146
3177,-0.2880618410571097,0.6480836236933798
3178,-0.43755240770278014,0.662020905923345
3179,-0.2924484662723062,0.6097560975609756
3180,-0.32959997725428536,0.6515679442508711
3181,-0.2679549409511057,0.6062717770034843
3182,-0.34789406931249917,0.6202090592334495
3183,-0.4047984780938903,0.6585365853658537
3184,-0.2677416731959674,0.6062717770034843
3185,-0.3931148139308471,0.6236933797909407
3186,-0.4496948595115043,0.6341463414634146
3187,-0.3743594325144373,0.5888501742160279
3188,-0.32488330631003953,0.5714285714285714
3189,-0.4146050724821899,0.5888501742160279
3190,-0.39056079235073166,0.6655052264808362
3191,-0.37641445414682106,0.627177700348432
3192,-0.4713461991052711,0.627177700348432
3193,-0.24372196951819658,0.662020905923345
3194,-0.3053667903690389,0.6759581881533101
3195,-0.32934536673200576,0.6027874564459931
3196,-0.21170269300088387,0.662020905923345
3197,-0.4077957240687864,0.6306620209059234
3198,-0.37022751802476767,0.6341463414634146
3199,-0.40160871926729635,0.6341463414634146
3200,-0.3983512064420916,0.6167247386759582
3201,-0.31345122910301093,0.5644599303135889
3202,-0.3017237830628169,0.6167247386759582
3203,-0.17868835370989017,0.6655052264808362
3204,-0.347407781994144,0.6376306620209059
3205,-0.34143114378871636,0.6097560975609756
3206,-0.2600984728946636,0.6097560975609756
3207,-0.3262453938170803,0.6167247386759582
3208,-0.3560549788417131,0.627177700348432
3209,-0.3828644616830382,0.6445993031358885
3210,-0.38540955178589287,0.6341463414634146
3211,-0.4263525919124563,0.6445993031358885
3212,-0.2899394896897982,0.627177700348432
3213,-0.23174513427471696,0.6376306620209059
3214,-0.19650633479129026,0.6027874564459931
3215,-0.40532601380065336,0.6829268292682927
3216,-0.4142563095018483,0.6376306620209059
3217,-0.3564465453415633,0.6202090592334495
3218,-0.23451599575510618,0.6550522648083623
3219,-0.285876676238364,0.6480836236933798
3220,-0.21040514399274324,0.6236933797909407
3221,-0.20579178843190205,0.6585365853658537
3222,-0.18838442449599993,0.6724738675958188
3223,-0.3967907884032752,0.6550522648083623
3224,-0.21004036626740838,0.6445993031358885
3225,-0.2602228384410066,0.6585365853658537
3226,-0.33247546867344513,0.6236933797909407
3227,-0.34132776625607403,0.627177700348432
3228,-0.4557400517843732,0.5993031358885017
3229,-0.42627760641556695,0.6236933797909407
3230,-0.4788847056544309,0.5958188153310104
3231,-0.45307587639332453,0.5958188153310104
3232,-0.2818177742549047,0.5993031358885017
3233,-0.29842679426759217,0.6689895470383276
3234,-0.37573981396742323,0.5853658536585366
3235,-0.36246723070709613,0.6027874564459931
3236,-0.2690802695905616,0.5958188153310104
3237,-0.4275644860869137,0.5853658536585366
3238,-0.4062454643501595,0.6376306620209059
3239,-0.47069976286289467,0.5853658536585366
3240,-0.3167619646330718,0.6585365853658537
3241,-0.31954644587125675,0.627177700348432
3242,-0.3748435682266026,0.6515679442508711
3243,-0.37197581482135583,0.6097560975609756
3244,-0.3046147363733526,0.5958188153310104
3245,-0.2615651734523414,0.6480836236933798
3246,-0.22550763487187875,0.6062717770034843
3247,-0.39338682895211263,0.6132404181184669
3248,-0.3689441468476194,0.6411149825783972
3249,-0.25889878735341404,0.578397212543554
3250,-0.423759821659577,0.6376306620209059
3251,-0.2563694477336207,0.6236933797909407
3252,-0.3960564620844777,0.6132404181184669
3253,-0.12207848919830028,0.6341463414634146
3254,-0.39571617420733785,0.6585365853658537
3255,-0.3752272935922199,0.6724738675958188
3256,-0.3055408869584792,0.6445993031358885
3257,-0.3776236544193886,0.5923344947735192
3258,-0.3391989266157697,0.6306620209059234
3259,-0.4460036122375404,0.6062717770034843
3260,-0.29472819615997287,0.6236933797909407
3261,-0.38540365829034373,0.6515679442508711
3262,-0.26133145553625176,0.6306620209059234
3263,-0.23385753593414227,0.6585365853658537
3264,-0.2271255384529184,0.6655052264808362
3265,-0.36959128797477303,0.627177700348432
3266,-0.417998025154046,0.6236933797909407
3267,-0.3511211498951913,0.6411149825783972
3268,-0.3682760808564946,0.6515679442508711
3269,-0.3691425229103424,0.6236933797909407
3270,-0.36979764705237284,0.6515679442508711
3271,-0.1864611560267948,0.6097560975609756
3272,-0.3455817574245215,0.6236933797909407
3273,-0.30666765854411643,0.6027874564459931
3274,-0.34900974160599896,0.6376306620209059
3275,-0.3265362524457128,0.662020905923345
3276,-0.3502427498059285,0.627177700348432
3277,-0.37761746493751885,0.5818815331010453
3278,-0.3360304802152541,0.6689895470383276
3279,-0.2438223868985982,0.627177700348432
3280,-0.14160032598754424,0.6132404181184669
3281,-0.42393072749742877,0.6062717770034843
3282,-0.14418251818824226,0.6062717770034843
3283,-0.3668183616385058,0.6027874564459931
3284,-0.34403268349715593,0.6689895470383276
3285,-0.3318580775606972,0.6411149825783972
3286,-0.3993121444180057,0.6167247386759582
3287,-0.3424596424291768,0.6411149825783972
3288,-0.31553521082188896,0.662020905923345
3289,-0.3930591963275304,0.578397212543554
3290,-0.25292819544670037,0.6585365853658537
3291,-0.3065043256432374,0.6411149825783972
3292,-0.2834248612726107,0.6515679442508711
3293,-0.2752927101448095,0.6445993031358885
3294,-0.25188559901207824,0.5958188153310104
3295,-0.23301894397206732,0.6411149825783972
3296,-0.21018783592374454,0.627177700348432
3297,-0.4290405301826967,0.6306620209059234
3298,-0.4141812483224907,0.6236933797909407
3299,-0.20700548316147835,0.6132404181184669
3300,-0.12943707757588171,0.6202090592334495
3301,-0.39314252797533655,0.6341463414634146
3302,-0.3279393156034327,0.6445993031358885
3303,-0.43504848891587394,0.6585365853658537
3304,-0.2663943749007113,0.6724738675958188
3305,-0.19980136659521983,0.6341463414634146
3306,-0.43689586244899564,0.5644599303135889
3307,-0.25034404321814446,0.6515679442508711
3308,-0.36148723321764203,0.6236933797909407
3309,-0.2850195230619446,0.6306620209059234
3310,-0.26622947669286173,0.6445993031358885
3311,-0.20120941899883837,0.6585365853658537
3312,-0.4218496431396326,0.6132404181184669
3313,-0.3468776879792439,0.6306620209059234
3314,-0.3478881268482682,0.6445993031358885
3315,-0.30201910905347057,0.6341463414634146
3316,-0.5177180170737367,0.6376306620209059
3317,-0.27355355014458915,0.6202090592334495
3318,-0.4158815345331163,0.5749128919860628
3319,-0.2183651529108703,0.6341463414634146
3320,-0.32420006327582557,0.6097560975609756
3321,-0.26345664172494104,0.5958188153310104
3322,-0.42423695161616753,0.627177700348432
3323,-0.26634803468617413,0.627177700348432
3324,-0.26473780084475024,0.5993031358885017
3325,-0.176147759305102,0.6341463414634146
3326,-0.3048880826276614,0.6411149825783972
3327,-0.46458428117825096,0.6167247386759582
3328,-0.287523657801051,0.5923344947735192
3329,-0.304006228832528,0.6236933797909407
3330,-0.04547515462148618,0.6306620209059234
3331,-0.39715224585797804,0.6655052264808362
3332,-0.30109359542613306,0.6445993031358885
3333,-0.2889449251644293,0.6062717770034843
3334,-0.48675928443450656,0.6411149825783972
3335,-0.4156203289744068,0.6236933797909407
3336,-0.43715355096682323,0.6062717770034843
3337,-0.3146178765636141,0.6236933797909407
3338,-0.40174509341333225,0.6445993031358885
3339,-0.15506445357867885,0.6306620209059234
3340,-0.3942691400916998,0.6341463414634146
3341,-0.3075415413595128,0.6585365853658537
3342,-0.22706638334019744,0.6550522648083623
3343,-0.28771342678829565,0.5958188153310104
3344,-0.4358089958703477,0.6550522648083623
3345,-0.14980190697587278,0.6132404181184669
3346,-0.23459042270356098,0.6027874564459931
3347,-0.2679004853773371,0.6202090592334495
3348,-0.3256498259760737,0.6480836236933798
3349,-0.34239901328994826,0.6585365853658537
3350,-0.16776195264309618,0.6132404181184669
3351,-0.3510274243110798,0.6202090592334495
3352,-0.46704565809352366,0.6376306620209059
3353,-0.33334154584139625,0.6445993031358885
3354,-0.33184531230623776,0.6236933797909407
3355,-0.3334539880832666,0.6097560975609756
3356,-0.21568330148127549,0.6341463414634146
3357,-0.2700364131557094,0.6898954703832753
3358,-0.3604051404774279,0.6341463414634146
3359,-0.37823624574981823,0.6027874564459931
3360,-0.3273925107381766,0.6376306620209059
3361,-0.35209279525134496,0.6585365853658537
3362,-0.36759877378390277,0.6236933797909407
3363,-0.2709982731897441,0.6097560975609756
3364,-0.16859882799814024,0.662020905923345
3365,-0.4018046589672244,0.5818815331010453
3366,-0.2971349167447542,0.6236933797909407
3367,-0.23789840967605683,0.662020905923345
3368,-0.47391096525424603,0.6167247386759582
3369,-0.37659732603861573,0.5470383275261324
3370,-0.4315132092871438,0.6655052264808362
3371,-0.26803156669531936,0.5958188153310104
3372,-0.3294832939367616,0.6411149825783972
3373,-0.19605444146008258,0.6202090592334495
3374,-0.38097056201617346,0.6097560975609756
3375,-0.45072943399816157,0.6411149825783972
3376,-0.35020130443176156,0.6445993031358885
3377,-0.2929105773640619,0.6376306620209059
3378,-0.17826736581437347,0.6515679442508711
3379,-0.2940602713022378,0.5714285714285714
3380,-0.3066340719349823,0.6376306620209059
3381,-0.3088126962949883,0.6202090592334495
3382,-0.22718842204134962,0.6376306620209059
3383,-0.42450317840553264,0.6829268292682927
3384,-0.2654930867168185,0.6341463414634146
3385,-0.3677154405724327,0.6480836236933798
3386,-0.42973202689655066,0.6202090592334495
3387,-0.2614475479235244,0.6480836236933798
3388,-0.3273468493388767,0.6759581881533101
3389,-0.46748350285072127,0.6167247386759582
3390,-0.3992422192644572,0.5923344947735192
3391,-0.3335842825681582,0.6411149825783972
3392,-0.39812314022590517,0.6411149825783972
3393,-0.3270001492908755,0.6306620209059234
3394,-0.3430780273259322,0.6411149825783972
3395,-0.2440971324673365,0.6341463414634146
3396,-0.27685397650500604,0.6132404181184669
3397,-0.2849952505622365,0.6724738675958188
3398,-0.3251168805959474,0.6689895470383276
3399,-0.38069603934711793,0.6097560975609756
3400,-0.5635593753995414,0.6167247386759582
3401,-0.37365916457779685,0.6550522648083623
3402,-0.3799389501135178,0.6411149825783972
3403,-0.2288022525846722,0.6376306620209059
3404,-0.28734654963451867,0.6829268292682927
3405,-0.3790964349257163,0.6550522648083623
3406,-0.2814219234508702,0.6515679442508711
3407,-0.38904454636783564,0.6480836236933798
3408,-0.41863127766333447,0.6341463414634146
3409,-0.37747121371659287,0.6341463414634146
3410,-0.4559717734516103,0.6027874564459931
3411,-0.3431267468098416,0.6898954703832753
3412,-0.3090825654726971,0.6411149825783972
3413,-0.3447324803761045,0.6585365853658537
3414,-0.33543148502094955,0.6202090592334495
3415,-0.3936064992899413,0.6341463414634146
3416,-0.5111758275938614,0.5644599303135889
3417,-0.3231309052638607,0.6480836236933798
3418,-0.2900022336432592,0.5993031358885017
3419,-0.3195524031626442,0.6097560975609756
3420,-0.2807659462029751,0.6794425087108014
3421,-0.3610770032214395,0.6097560975609756
3422,-0.2824351137689884,0.6411149825783972
3423,-0.38672289533330667,0.6341463414634146
3424,-0.4302715797336169,0.5679442508710801
3425,-0.3770094056022689,0.6097560975609756
3426,-0.36602724202179726,0.6202090592334495
3427,-0.4156022481350145,0.6062717770034843
3428,-0.23778350405811846,0.6480836236933798
3429,-0.4493819186725581,0.6027874564459931
3430,-0.398459105814065,0.6480836236933798
3431,-0.3456066059855608,0.6167247386759582
3432,-0.30359232831094013,0.6062717770034843
3433,-0.36023841687750935,0.5818815331010453
3434,-0.3233990121118813,0.6062717770034843
3435,-0.5421206996560339,0.627177700348432
3436,-0.309780991637825,0.5923344947735192
3437,-0.2024623674498409,0.5993031358885017
3438,-0.32827598855724316,0.6480836236933798
3439,-0.2953789492264414,0.6759581881533101
3440,-0.25780096033790484,0.6306620209059234
3441,-0.1627210856094207,0.6724738675958188
3442,-0.34757558186806303,0.662020905923345
3443,-0.33587552282818367,0.6306620209059234
3444,-0.3601111907795172,0.6236933797909407
3445,-0.3544034575892014,0.5714285714285714
3446,-0.37684863882903585,0.6411149825783972
3447,-0.23240274648277245,0.6376306620209059
3448,-0.47596158827823404,0.6376306620209059
3449,-0.22616556027178428,0.6341463414634146
3450,-0.3818293834110997,0.6480836236933798
3451,-0.4148375999024145,0.662020905923345
3452,-0.39349295557597763,0.6236933797909407
3453,-0.2099995738632472,0.5958188153310104
3454,-0.4298511057432374,0.6097560975609756
3455,-0.2841422737817183,0.6306620209059234
3456,-0.3676344288696507,0.6062717770034843
3457,-0.2864223442316462,0.6376306620209059
3458,-0.2851662443787207,0.6097560975609756
3459,-0.35127230598365605,0.6480836236933798
3460,-0.2868882858571281,0.6027874564459931
3461,-0.5233050190513466,0.5888501742160279
3462,-0.39605805368780955,0.6062717770034843
3463,-0.27656600774797996,0.6445993031358885
3464,-0.45802677040432593,0.6062717770034843
3465,-0.3166381741065014,0.6724738675958188
3466,-0.3233418536477011,0.6202090592334495
3467,-0.3313691156028577,0.6480836236933798
3468,-0.4764915010179507,0.6062717770034843
3469,-0.3466360560658959,0.5818815331010453
3470,-0.34428679422237074,0.6062717770034843
3471,-0.2926249150048622,0.5888501742160279
3472,-0.3953156720345012,0.6097560975609756
3473,-0.4211723326096902,0.6062717770034843
3474,-0.350481564917603,0.6411149825783972
3475,-0.3181419485480502,0.6376306620209059
3476,-0.34034251275118627,0.6062717770034843
3477,-0.2968190464353956,0.6062717770034843
3478,-0.4117325988535855,0.6445993031358885
3479,-0.4457834685885267,0.6027874564459931
3480,-0.3949817160285313,0.627177700348432
3481,-0.2732736241205496,0.6341463414634146
3482,-0.40191749157034523,0.627177700348432
3483,-0.3433723728043447,0.662020905923345
3484,-0.38675628848942833,0.686411149825784
3485,-0.33693096030153713,0.5993031358885017
3486,-0.21792594615431085,0.6550522648083623
3487,-0.3801172643037268,0.686411149825784
3488,-0.24489749853075693,0.6445993031358885
3489,-0.37049502687813274,0.5853658536585366
3490,-0.4885735390218536,0.6027874564459931
3491,-0.4443546652897937,0.5923344947735192
3492,-0.4269473125969177,0.6759581881533101
3493,-0.20252824874135067,0.6515679442508711
3494,-0.35412142169924504,0.6376306620209059
3495,-0.3347586303378108,0.6341463414634146
3496,-0.26785705291042755,0.6445993031358885
3497,-0.4141974011296591,0.662020905923345
3498,-0.43893388972405417,0.6376306620209059
3499,-0.3821880799273334,0.6167247386759582
3500,-0.1645405856319738,0.6829268292682927
3501,-0.2860377222536213,0.6167247386759582
3502,-0.45679007752924305,0.6027874564459931
3503,-0.32506067872752226,0.6550522648083623
3504,-0.4093080493241117,0.6585365853658537
3505,-0.31108559785574297,0.6550522648083623
3506,-0.43088457016304405,0.6306620209059234
3507,-0.33053164352022457,0.6202090592334495
3508,-0.31807620379168694,0.6445993031358885
3509,-0.21186662085123828,0.6759581881533101
3510,-0.3829494787466133,0.6933797909407665
3511,-0.2711326100287533,0.627177700348432
3512,-0.3514273148438225,0.6689895470383276
3513,-0.3320973507076448,0.6411149825783972
3514,-0.34640855808573584,0.6515679442508711
3515,-0.37541829798934456,0.6167247386759582
3516,-0.3861104215633929,0.5853658536585366
3517,-0.2670522414592776,0.6202090592334495
3518,-0.3556342006515532,0.6515679442508711
3519,-0.3126891525732911,0.6236933797909407
3520,-0.47028627699319453,0.6202090592334495
3521,-0.3634152645004505,0.627177700348432
3522,-0.2972133705277608,0.6376306620209059
3523,-0.3624249120446706,0.6689895470383276
3524,-0.2410387557022594,0.6655052264808362
3525,-0.3564061971905016,0.6550522648083623
3526,-0.29765713512632497,0.6480836236933798
3527,-0.32461038183345786,0.6236933797909407
3528,-0.38257466861409994,0.5958188153310104
3529,-0.28260480092882595,0.6167247386759582
3530,-0.23462021669465186,0.6167247386759582
3531,-0.32778766390183567,0.6062717770034843
3532,-0.3722783340491103,0.6445993031358885
3533,-0.2607734115858669,0.6445993031358885
3534,-0.4030727487451696,0.6341463414634146
3535,-0.23564015951933098,0.6306620209059234
3536,-0.37718573624303325,0.6898954703832753
3537,-0.3497970576735443,0.6585365853658537
3538,-0.36470170605376456,0.6202090592334495
3539,-0.3450804959459425,0.662020905923345
3540,-0.4250222939024959,0.627177700348432
3541,-0.3951741120189143,0.6306620209059234
3542,-0.3799329284878848,0.6445993031358885
3543,-0.3759939546684352,0.6236933797909407
3544,-0.4402563743344606,0.6480836236933798
3545,-0.4507398514231823,0.6445993031358885
3546,-0.44763214986941885,0.662020905923345
3547,-0.31724996940382044,0.627177700348432
3548,-0.311240176597731,0.6236933797909407
3549,-0.44865974176837453,0.6306620209059234
3550,-0.25205365150001463,0.6236933797909407
3551,-0.3032238330025424,0.6515679442508711
3552,-0.3490530921446922,0.6376306620209059
3553,-0.4633154820056323,0.6550522648083623
3554,-0.37061978153831976,0.6167247386759582
3555,-0.5129694638720049,0.6550522648083623
3556,-0.49710600120340775,0.6376306620209059
3557,-0.4759883432163972,0.6376306620209059
3558,-0.21031090490536997,0.6376306620209059
3559,-0.24700944266995922,0.5993031358885017
3560,-0.3819011615145455,0.6724738675958188
3561,-0.31197559584582346,0.5853658536585366
3562,-0.3807764324218864,0.6445993031358885
3563,-0.28757800314094145,0.6202090592334495
3564,-0.40661516741454107,0.6167247386759582
3565,-0.44174285991587414,0.6062717770034843
3566,-0.24916000485955137,0.5679442508710801
3567,-0.319183568890943,0.6550522648083623
3568,-0.4641899893173237,0.6445993031358885
3569,-0.2406101312612595,0.6306620209059234
3570,-0.2575407083009998,0.6515679442508711
3571,-0.3381592937352999,0.6655052264808362
3572,-0.3276840990842863,0.6515679442508711
3573,-0.3472306223266037,0.6236933797909407
3574,-0.29080041030103965,0.6376306620209059
3575,-0.4219824031795838,0.6445993031358885
3576,-0.32793657744788784,0.6202090592334495
3577,-0.23641339638596193,0.6480836236933798
3578,-0.21445265201422548,0.6515679442508711
3579,-0.35512563076317255,0.6062717770034843
3580,-0.24903108614149744,0.5958188153310104
3581,-0.2290806813768106,0.6167247386759582
3582,-0.41529085645795516,0.6376306620209059
3583,-0.41327314566000367,0.627177700348432
3584,-0.23017280943735358,0.6202090592334495
3585,-0.3408039218212631,0.5853658536585366
3586,-0.35702205074238796,0.6236933797909407
3587,-0.3161085184018544,0.6097560975609756
3588,-0.30979405667030485,0.6306620209059234
3589,-0.4151709581634459,0.6411149825783972
3590,-0.3466548374006245,0.5853658536585366
3591,-0.36744178065863636,0.6376306620209059
3592,-0.44681127907579005,0.5749128919860628
3593,-0.43695927344177776,0.6411149825783972
3594,-0.22761860775309023,0.6027874564459931
3595,-0.37128850986349893,0.6097560975609756
3596,-0.3988424572330455,0.6480836236933798
3597,-0.33262990527656255,0.6550522648083623
3598,-0.41229003349225823,0.6898954703832753
3599,-0.32693894217816816,0.6655052264808362
3600,-0.45439767048992824,0.6411149825783972
3601,-0.4758933368066398,0.6097560975609756
