"gene","uniprot_id","logFC_CvH","pval_CvH","cancer_dir","logFC_Training_CRE","logFC_Training_PLA","P.Value_Training_CRE","P.Value_Training_PLA","logFC_Supplement_Interaction","P.Value_Supplement_Interaction","delta_from_identity"
"LRRC47","Q8N1G4",-0.745282767478923,0.00095016911830528,"Cancer Down",-0.268993890054244,0.385838208075473,0.3160376886409,0.1679085171536,-0.654832098129717,0.0949609176874773,-0.654832098129717
"UFD1","Q92890",-0.457591305133391,0.0380373012173941,"Cancer Down",0.0399814486710213,0.694635263782882,0.871544843979803,0.0209495616782457,-0.65465381511186,0.0917695221337418,-0.654653815111861
"ITGA1","P56199",1.03652726742844,0.00423184949372884,"Cancer Up",0.169784394841237,-0.484789867659998,0.561635413577345,0.151828443756707,0.654574262501235,0.147156737045025,0.654574262501235
"HPR","P00739",2.022667998316,0.00440442273683495,"Cancer Up",0.00191576363501511,0.656239415029475,0.997271659095023,0.242557530569889,-0.65432365139446,0.409434762295578,-0.65432365139446
"CUL1","Q13616",-0.425960041374537,0.0358198882177992,"Cancer Down",-0.181525549806249,0.471751145012576,0.454070854293017,0.0740643640554272,-0.653276694818825,0.0716874486154343,-0.653276694818825
"NDUFAF3","Q9BU61",-0.580106924528481,0.0148275941099577,"Cancer Down",-0.11868323456612,0.533282833177894,0.66869630175269,0.0725994359996548,-0.651966067744015,0.111868652189981,-0.651966067744014
"ISOC1","Q96CN7",-0.678274457865122,0.00143764238310153,"Cancer Down",-0.437451344380328,0.214022429872934,0.0776303316020225,0.409860316214362,-0.651473774253262,0.073429303717741,-0.651473774253262
"DCUN1D1","Q96GG9",0.699625117755868,0.00269296853015715,"Cancer Up",-0.115538604129469,-0.766722054685552,0.66462113204251,0.00975004108652047,0.651183450556083,0.0990211734424159,0.651183450556083
"RAB11B","Q15907",0.576806646983989,0.0125061799595197,"Cancer Up",0.379286409544413,-0.271808290818043,0.174918663002515,0.343492078833717,0.651094700362457,0.107897932192071,0.651094700362456
"SUCLG1","P53597",-0.556282190239425,0.0251792707113441,"Cancer Down",-0.162608496030984,0.48842057888514,0.594095662757878,0.128586467545515,-0.651029074916124,0.144583054460168,-0.651029074916124
"PFDN6","O15212",-0.466307969059201,0.0113516254528305,"Cancer Down",-0.356076267663497,0.294902902030081,0.104048836427951,0.189642608128371,-0.650979169693578,0.0415776883733998,-0.650979169693578
"FARSA","Q9Y285",-0.392326205532974,0.0325390465531663,"Cancer Down",-0.0841620646950894,0.566631949088521,0.696203739559635,0.0186233135399533,-0.65079401378361,0.0458046669482258,-0.65079401378361
"PSME2","Q9UL46",0.696190170241572,0.00217572811984301,"Cancer Up",0.220443777927709,-0.430009256818604,0.383928304867258,0.115865340595778,0.650453034746313,0.0845717838010346,0.650453034746313
"NAXD","Q8IW45",-0.592575450908683,0.0122135526454049,"Cancer Down",-0.296491907240441,0.353059317010565,0.30020970092437,0.234577898386271,-0.649551224251006,0.119103554824661,-0.649551224251006
"ASPN","Q9BXN1",1.59270594653933,0.00341872162259206,"Cancer Up",0.994692827681892,0.345197169661414,0.141415261552036,0.589647731183107,0.649495658020477,0.482286912445489,0.649495658020478
"NDUFA8","P51970",-0.583877608166706,0.0456291504056646,"Cancer Down",0.0813981473007104,0.728885901999679,0.821660523348745,0.0577147429633448,-0.647487754698968,0.217634211327001,-0.647487754698969
"MARCKS","P29966",1.47924924432538,1.96523208274003e-05,"Cancer Up",0.395366116504491,-0.249308375406997,0.249049175296458,0.502032452378924,0.644674491911488,0.205316038965659,0.644674491911488
"LACTB","P83111",-0.82383500607715,0.00163737156440828,"Cancer Down",-0.319350553691891,0.323812861936549,0.288792703983994,0.311372477514069,-0.64316341562844,0.146909719682954,-0.64316341562844
"HADHB","P55084",-0.629627299902847,0.00168720246090828,"Cancer Down",-0.121883184548992,0.521275019083248,0.59894639317199,0.0360603169964111,-0.64315820363224,0.0608687545666702,-0.64315820363224
"CLU","P10909",3.1919902570649,1.29329158528604e-07,"Cancer Up",0.27032732053085,-0.369994992263745,0.664446429126373,0.566603125804391,0.640322312794595,0.47644144681204,0.640322312794595
"ECI1","P42126",-0.554037458516412,0.0491350183298092,"Cancer Down",-0.0872030098279275,0.552458932552501,0.799674376852782,0.127682019157911,-0.639661942380428,0.201945290531064,-0.639661942380429
"CSDE1","O75534",-0.620548854959342,0.0142981055017471,"Cancer Down",-0.0969834108620162,0.541335316178088,0.756231132194011,0.101619252520292,-0.638318727040105,0.162410082025867,-0.638318727040104
"EFEMP1","Q12805",1.72777042110809,5.11625743650611e-05,"Cancer Up",0.454143750334755,-0.18408633374408,0.322860260332875,0.696478586567984,0.638230084078835,0.334118860835675,0.638230084078835
"HNRNPL","P14866",0.482231746933905,0.0401773190743854,"Cancer Up",0.309533747741323,-0.328511623668433,0.271458765359684,0.253059928752142,0.638045371409756,0.116847490506214,0.638045371409756
"ECHDC1","Q9NTX5",0.858738229550397,0.00468096942545526,"Cancer Up",0.314873309826801,-0.323013149356125,0.375590187909857,0.415817835403663,0.637886459182926,0.234277013564969,0.637886459182926
"ATP1A1","P05023",-0.641049247595024,0.00403308509237549,"Cancer Down",-0.111071616691351,0.524290969695002,0.671094533174446,0.0599984223393035,-0.635362586386353,0.0987793540786457,-0.635362586386353
"DYSF","O75923",-0.732527188562727,0.00114296639454125,"Cancer Down",-0.0503801144087852,0.584758158812313,0.851346788971144,0.0483123191204182,-0.635138273221099,0.113518574096238,-0.635138273221098
"TMEM205","Q6UW68",-0.516440104750611,0.0195864799083237,"Cancer Down",-0.251674914713721,0.382021351958738,0.352253968657493,0.159129265516714,-0.633696266672459,0.102024399793613,-0.633696266672459
"CLPP","Q16740",-0.639586546075765,0.00156940290752614,"Cancer Down",0.29804017226186,0.931524465227488,0.210753671510324,0.0066808687770418,-0.633484292965628,0.117528040776498,-0.633484292965628
"YWHAB","P31946",0.584672403427174,0.00982840199264983,"Cancer Up",0.274293048326552,-0.357658458611102,0.319336387684851,0.211799340520307,0.631951506937654,0.115553771043463,0.631951506937654
"IARS1","P41252",-0.512581473366334,0.0247249610421328,"Cancer Down",-0.069721475474207,0.561746841173866,0.790129307769171,0.281506851719544,-0.631468316648073,0.280950670407973,-0.631468316648073
"UBE2M","P61081",-0.543977691797981,0.0135762600892714,"Cancer Down",-0.061890808852862,0.568090412679581,0.81908088236789,0.0497275953180529,-0.629981221532443,0.113307125122616,-0.629981221532443
"RPLP2","P05387",0.497442664960314,0.0444656801053065,"Cancer Up",0.328397771135418,-0.300292051911327,0.287991736480059,0.346726581166965,0.628689823046745,0.160558938566325,0.628689823046745
"USP47","Q96K76",-0.478987199607912,0.0206967062218907,"Cancer Down",-0.31101380264121,0.315074125098482,0.231853059003126,0.34544114535359,-0.626087927739691,0.144703527809153,-0.626087927739692
"TUBB4B","P68371",0.43911251502842,0.0116929467030035,"Cancer Up",0.0231133564555535,-0.602335311823683,0.9144416301445,0.0106453211377338,0.625448668279237,0.0507169015796955,0.625448668279237
"DYNLL2","Q96FJ2",-0.524629872297343,0.0205094336842076,"Cancer Down",-0.118080015226798,0.507147209191913,0.666975117046191,0.0815192132744926,-0.625227224418712,0.120478926107247,-0.625227224418711
"APOL1","O14791",2.90917861076883,9.05181113945804e-05,"Cancer Up",-0.0949299865528701,0.530174200302511,0.875019731101035,0.378149142593425,-0.625104186855381,0.463779841735679,-0.625104186855381
"ATP2B4","P23634",0.892025892601406,0.00074233227172645,"Cancer Up",0.248942711674363,-0.37554689880772,0.420208739577894,0.267710463851019,0.624489610482083,0.176529285929419,0.624489610482083
"NDUFB3","O43676",-0.529399468155031,0.0463652939352244,"Cancer Down",0.0424337851463434,0.666702566917568,0.896732566107911,0.0562761665179617,-0.624268781771224,0.191069127852057,-0.624268781771225
"APOM","O95445",2.76828415287128,0.00043104329615536,"Cancer Up",-0.0918740740813142,0.532268735884799,0.904756876437713,0.486848598585251,-0.624142809966113,0.565138730152992,-0.624142809966113
"CTSD","P07339",0.810388138460446,0.00132935410872812,"Cancer Up",0.0896074760465488,-0.533791787485896,0.764139495661026,0.0917672392786105,0.623399263532445,0.153822830242457,0.623399263532445
"NDUFB4","O95168",-0.857238577384397,0.0264794254817111,"Cancer Down",0.231779305500787,0.854494960242199,0.627507687803543,0.0911636479608675,-0.622715654741413,0.367388104878503,-0.622715654741412
"RAB21","Q9UL25",-0.570956685252803,0.018291254076077,"Cancer Down",-0.293006683371935,0.329486190885614,0.310738455574021,0.271408806357465,-0.622492874257549,0.138523902554338,-0.622492874257549
"ACAA1","P09110",-0.521074674001035,0.0400383605916834,"Cancer Down",-0.72100148101427,-0.0998586477360703,0.0241180097340308,0.759737828264737,-0.621142833278199,0.171425557376672,-0.6211428332782
"C8G","P07360",1.46610623989603,0.00018197986641044,"Cancer Up",-0.0719250905271984,0.548149934807793,0.864273697922933,0.214123422163899,-0.620075025334991,0.310048547478983,-0.620075025334991
"TXNRD1","Q16881",-0.372347740791181,0.0371989033072373,"Cancer Down",-0.276856942914229,0.343029508569831,0.224136072958986,0.14771105681951,-0.61988645148406,0.0630662156771452,-0.61988645148406
"ETFDH","Q16134",-0.639599787117181,0.0089231533239035,"Cancer Down",-0.150376049582341,0.466945212269206,0.609114087058198,0.131642032829871,-0.617321261851547,0.151020791224341,-0.617321261851547
"MGLL","Q99685",1.3853714196822,0.00069694918068282,"Cancer Up",0.184520281044144,-0.430985985695262,0.697569420326835,0.463305021363718,0.615506266739406,0.416556606663892,0.615506266739406
"FXR1","P51114",-0.504428365595604,0.0333537805921595,"Cancer Down",-0.202705122493022,0.411224640087301,0.520349474014613,0.362022672999946,-0.613929762580323,0.268515898265886,-0.613929762580323
"RAB1B","Q9H0U4",0.487365271579819,0.0150535831109838,"Cancer Up",0.0444044929470877,-0.569423292791345,0.857038081291058,0.0319950025773014,0.613827785738433,0.0913508648431879,0.613827785738433
"CHORDC1","Q9UHD1",0.604607395998556,0.038779446396829,"Cancer Up",0.319752331636856,-0.292560676028561,0.133001670411603,0.503539274196396,0.612313007665417,0.213302686682708,0.612313007665417
"SUPV3L1","Q8IYB8",-0.629450344071621,0.0145333587198623,"Cancer Down",-0.366963043761086,0.244731127108883,0.203600641449657,0.542763337258866,-0.611694170869969,0.22141886639948,-0.611694170869969
"ACTR3","P61158",0.584692109895585,0.00124392118108228,"Cancer Up",0.522364762067674,-0.0864721858512283,0.0205577847409023,0.698040821813148,0.608836947918903,0.0567651355350639,0.608836947918902
"IQGAP1","P46940",0.865401466536088,0.0035016162322334,"Cancer Up",0.70460458405719,0.0979839296732763,0.0535796119435188,0.788801644455536,0.606620654383914,0.238451660232035,0.606620654383914
"ZBTB9","Q96C00",-0.88714448399365,0.0108826086612726,"Cancer Down",0.0589978110577398,0.664719640121595,0.869970270975,0.20346934985007,-0.605721829063855,0.33872562798244,-0.605721829063855
"RPL30","P62888",-0.689003710320119,0.00224800573318382,"Cancer Down",0.212625893351117,0.817152801313462,0.430392340112242,0.00590850285253381,-0.604526907962345,0.124920243648771,-0.604526907962345
"CUL4A","Q13619",-0.718661223787102,0.0159275973738683,"Cancer Down",0.066182876626339,0.670575899658431,0.853610554687346,0.098045550646489,-0.604393023032092,0.262854808036318,-0.604393023032092
"CRAT","P43155",-0.616903366263898,0.0101096807499543,"Cancer Down",-0.217302131727177,0.385707281999274,0.439019968416627,0.200714649031398,-0.60300941372645,0.146757019793018,-0.603009413726451
"SNCA","P37840",3.66144518914314,2.40128392441218e-08,"Cancer Up",0.231884216863481,-0.370492446366516,0.70473029097887,0.559153286929622,0.602376663229997,0.495141782446208,0.602376663229997
"CAMK2D","Q13557",-0.553033330499439,0.00266546247147176,"Cancer Down",0.137184254011093,0.739208858455473,0.52361403899225,0.00217759863868755,-0.602024604444381,0.0585547356932929,-0.60202460444438
"RPL8","P62917",0.636574025770184,0.0497498720994844,"Cancer Up",-0.00272845292570167,-0.60377530775111,0.993627886512887,0.0917129549936164,0.601046854825409,0.224532951495628,0.601046854825408
"OPA1","O60313",-0.57793172928066,0.0136556815269344,"Cancer Down",-0.251742151684056,0.347491742288142,0.37801832237206,0.24204276151841,-0.599233893972198,0.149389384429586,-0.599233893972198
"PPIB","P23284",1.05536163720897,0.00088730597722549,"Cancer Up",0.540255856917174,-0.0585885484073074,0.156359968884937,0.879856322632695,0.598844405324481,0.271545888423655,0.598844405324481
"GFM1","Q96RP9",-0.457228244320785,0.0268769902258011,"Cancer Down",-0.313088842851808,0.28488513494267,0.253402956549343,0.269201228560561,-0.597973977794478,0.116508200671863,-0.597973977794478
"ACOT9","Q9Y305",-0.638020311472957,0.00049941765712811,"Cancer Down",-0.0506263716592947,0.547297155692792,0.807740821385302,0.0123060549140969,-0.597923527352087,0.048856770308701,-0.597923527352087
"RPLP1","P05386",0.561901396927144,0.0119031578949581,"Cancer Up",0.244480084748577,-0.352968117664435,0.358882299096506,0.203559871919463,0.597448202413013,0.124184679225384,0.597448202413012
"TALDO1","P37837",0.792989225515747,0.00117246004511312,"Cancer Up",-0.0059562321521156,-0.602885404864882,0.983473652845207,0.0501095018458865,0.596929172712766,0.156332726208579,0.596929172712766
"PLAA","Q9Y263",-0.559230848417677,0.0202183876613911,"Cancer Down",-0.15693546787838,0.43745348849572,0.583725999690638,0.157273766607188,-0.5943889563741,0.161379343867978,-0.5943889563741
"FHL1","Q13642",-0.579815761236297,0.00470438311064556,"Cancer Down",0.0194603523259964,0.611895698429183,0.936237551333969,0.0204271451841934,-0.592435346103187,0.0984275860417257,-0.592435346103187
"CLEC3B","P05452",1.80397353796198,1.91544955413916e-05,"Cancer Up",0.558016386056572,-0.0342174878136632,0.238191679944765,0.943593106136862,0.592233873870235,0.381711188652392,0.592233873870235
"GARS1","P41250",-0.648456472462431,0.00138304255777843,"Cancer Down",-0.0425387014009715,0.547317720543763,0.857254975588263,0.0317109659714518,-0.589856421944734,0.0908718795609697,-0.589856421944735
"ESYT1","Q9BSJ8",0.891086396573922,0.00423170112326957,"Cancer Up",-0.0097277445814079,-0.598052037865415,0.979219637349091,0.129336923501092,0.588324293284007,0.27855414719012,0.588324293284007
"RAP1B","P61224",1.23237139702715,0.00042382954533836,"Cancer Up",0.264225938658921,-0.322393108140595,0.525544859404485,0.454747291988143,0.586619046799516,0.329697695111375,0.586619046799516
"TUBA4A","P68366",-0.584842842407305,0.0214034646311794,"Cancer Down",-0.098982734186702,0.487345974285216,0.747747144957919,0.133170659942542,-0.586328708471918,0.191725265500188,-0.586328708471918
"SYNJ2BP","P57105",-0.604257181253008,0.00267301408389259,"Cancer Down",-0.00523428575118245,0.580316889162951,0.982376430299052,0.0236791233431324,-0.585551174914134,0.0938316065998086,-0.585551174914133
"CAND1","Q86VP6",1.0082722646765,2.95156187575799e-05,"Cancer Up",0.238053748133975,-0.346139152526497,0.382858271067787,0.223039010421051,0.584192900660472,0.141553787325258,0.584192900660472
"HSPA12A","O43301",2.5060979906118,0.00082541844936534,"Cancer Up",0.0971282378001632,-0.486940675695216,0.868267259923852,0.460315453842476,0.584068913495379,0.508560962478701,0.584068913495379
"ACAD8","Q9UKU7",-0.989051807290739,0.00279551835933567,"Cancer Down",-0.493580650602837,0.0899722149384843,0.224203674686373,0.825798672083379,-0.583552865541321,0.31239553527864,-0.583552865541321
"MYO1C","O00159",1.34546755049155,0.00057920392742909,"Cancer Up",0.0888821858781519,-0.491927542895066,0.843532214790346,0.295577453270137,0.580809728773218,0.373256017349397,0.580809728773218
"PPM1B","O75688",-0.484535376194643,0.0358261823338878,"Cancer Down",-0.532292791256253,0.0482694111135373,0.0666894526859413,0.888960281116706,-0.580562202369791,0.199728139076609,-0.58056220236979
"MFAP4","P55083",1.90435933319421,0.0137891410266333,"Cancer Up",0.238957643031945,-0.341156255974692,0.731579641602567,0.620302701673288,0.580113899006637,0.554401337291124,0.580113899006637
"PEA15","Q15121",1.77424526263918,5.17488402832277e-05,"Cancer Up",0.265770537403416,-0.312286727813994,0.549549522795759,0.529651366760457,0.57805726521741,0.387357995799787,0.57805726521741
"METTL26","Q96S19",-0.5316497445327,0.0209068915436633,"Cancer Down",-0.433672341862767,0.143509572059621,0.121616585064521,0.650354297357018,-0.577181913922388,0.175029223188346,-0.577181913922388
"ECPAS","Q5VYK3",-0.808710701784467,0.00022350146542965,"Cancer Down",-0.1532110098624,0.422184348847331,0.548275235472152,0.126520135619714,-0.575395358709731,0.12913314691457,-0.575395358709731
"CYB5B","O43169",-1.45607397307276,8.39814618535366e-07,"Cancer Down",-0.255964127764134,0.319048756801909,0.420746828421589,0.333341804189973,-0.575012884566043,0.212410251118236,-0.575012884566043
"RPS14","P62263",0.590759084304256,0.0112849425126664,"Cancer Up",0.273457912577609,-0.300237535466309,0.254668556840739,0.21374101509584,0.573695448043917,0.0960597101648248,0.573695448043918
