"pathway","database","size","NES_Training_CRE","NES_Training_PLA","padj_Training_CRE","padj_Training_PLA","sig_cat"
"REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY","Reactome",16,0.380572132649331,1.25445499701956,1,0.438972539059843,"NS"
"REACTOME_SIGNALING_BY_HEDGEHOG","Reactome",51,-0.437118997039735,-1.39646173113256,1,0.224362520651404,"NS"
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT","Reactome",17,0.500034739260458,1.26552081496493,1,0.421406107245766,"NS"
"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","Reactome",49,-0.684462057187953,1.27655906491175,1,0.342258767306206,"NS"
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","Reactome",43,0.665463173660958,-1.22725708515556,1,0.405199277027234,"NS"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2","Reactome",45,0.579972158203764,1.17673827829534,1,0.474278715160605,"NS"
"REACTOME_TRIGLYCERIDE_CATABOLISM","Reactome",14,0.478067952704913,-0.862932939232078,1,0.75974110722535,"NS"
"REACTOME_UCH_PROTEINASES","Reactome",39,-0.394131231454965,0.906311624762696,1,0.737238139762684,"NS"
"WP_CCL18_SIGNALING","WikiPathways",10,1.98330183854893,-1.13727910866372,0.00899940776695042,0.602487248093477,"Tr.(CRE) only"
"WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS","WikiPathways",14,1.97632369484934,-1.97444128188461,0.0209821422997524,0.0307004629646777,"Both"
"WP_MAPK_SIGNALING","WikiPathways",60,-1.70603244383302,1.17584949887969,0.0408439258097749,0.532731215167643,"Tr.(CRE) only"
"WP_SPINAL_CORD_INJURY","WikiPathways",20,1.85639343037001,-1.49367015975703,0.0408439258097749,0.256561530897814,"Tr.(CRE) only"
"WP_ALLOGRAFT_REJECTION","WikiPathways",18,1.73828524941847,-1.58856472839872,0.108518175239014,0.231140033743071,"NS"
"WP_G13_SIGNALING","WikiPathways",15,1.75616703464137,-1.27883412855677,0.128690807799443,0.469830792227205,"NS"
"WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY","WikiPathways",32,1.66405832861823,1.88392156266252,0.128690807799443,0.0214417427482475,"Tr.(PLA) only"
"WP_ENERGY_METABOLISM","WikiPathways",14,-1.70636714466707,1.37649533383179,0.143406710835649,0.359555537105456,"NS"
"WP_COMPLEMENT_SYSTEM","WikiPathways",29,1.61358654426741,-1.62286129296292,0.177018633540373,0.147137254901961,"NS"
"WP_COMPLEMENT_ACTIVATION","WikiPathways",12,1.60962566412898,-0.612718468689211,0.22786802669689,0.966191693892483,"NS"
"WP_OPIOID_RECEPTOR_PATHWAYS","WikiPathways",11,1.61936544092571,-1.58414203350144,0.22786802669689,0.247539495187943,"NS"
"WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS","WikiPathways",13,1.60575445410395,-1.2549010207237,0.237060034684108,0.504721030042918,"NS"
"WP_TRANSLATION_FACTORS","WikiPathways",38,-1.50077337932783,0.972334187577688,0.237060034684108,0.723176465111949,"NS"
"WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY","WikiPathways",11,1.55438195687822,1.40606252259086,0.292235747284148,0.336449349657238,"NS"
"WP_TAR_SYNDROME","WikiPathways",15,1.5427954068552,-1.40211991820129,0.292235747284148,0.318015798861802,"NS"
"WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS","WikiPathways",10,1.54012934744215,-1.0968616739946,0.298620382732532,0.632180843729029,"NS"
"WP_OXIDATIVE_STRESS_RESPONSE","WikiPathways",14,-1.52267336582346,-1.13913754032087,0.298620382732532,0.602487248093477,"NS"
"WP_MODULATORS_OF_TCR_SIGNALING_AND_T_CELL_ACTIVATION","WikiPathways",12,-1.52873942418659,1.20906174690558,0.299108942941681,0.553738628973493,"NS"
"WP_LEUCINE_ISOLEUCINE_AND_VALINE_METABOLISM","WikiPathways",21,-1.44358756496689,0.887487966272397,0.338896708531832,0.795480189100792,"NS"
"WP_MAPK_SIGNALING_AND_ARTD_FAMILY_MEMBERS","WikiPathways",12,-1.46156697484967,1.44519264004623,0.361350423758493,0.303111355610146,"NS"
"WP_NRF2_PATHWAY","WikiPathways",34,1.38943310126337,-1.62898143874774,0.373655033589213,0.147137254901961,"NS"
"WP_DISORDERS_OF_MITOCHONDRIAL_HOMEOSTATIS_DYNAMICS_PROTEIN_IMPORT_AND_QUALITY_CONTROL","WikiPathways",39,-1.35667937505451,1.98694982564568,0.378504672897196,0.00648536612855264,"Tr.(PLA) only"
"WP_TARGET_OF_RAPAMYCIN_SIGNALING","WikiPathways",11,-1.43726539852977,-0.716886296965456,0.378504672897196,0.905724288641179,"NS"
"WP_CELL_CYCLE","WikiPathways",12,1.42989219310014,-1.06614399346863,0.387716955941255,0.65433415674826,"NS"
"WP_CIRCADIAN_RHYTHM_GENES","WikiPathways",31,1.36291218797723,-1.11028889416864,0.405232375185824,0.602487248093477,"NS"
"WP_AGERAGE_PATHWAY","WikiPathways",21,1.38254359435184,-1.12198110651376,0.413815669878204,0.602487248093477,"NS"
"WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS","WikiPathways",13,-1.40522543232306,-1.3274797532273,0.413815669878204,0.420648058555202,"NS"
"WP_FATTY_ACID_BETAOXIDATION","WikiPathways",25,-1.35470986960668,0.897251160974967,0.413815669878204,0.791832104367555,"NS"
"WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS","WikiPathways",21,-1.33480514774776,1.45735094316024,0.445882677976733,0.279839150626717,"NS"
"WP_MITOCHONDRIAL_FATTY_ACID_OXIDATION_DISORDERS","WikiPathways",16,-1.33336853111451,1.17937158889361,0.480528794690644,0.565231727422605,"NS"
"WP_IL26_SIGNALING","WikiPathways",12,1.33700924040655,1.10798515229855,0.496202587055965,0.632180843729029,"NS"
"WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC","WikiPathways",15,-1.31537313582744,0.910453037804991,0.507849016668137,0.768716568996479,"NS"
"WP_NUCLEAR_RECEPTORS_METAPATHWAY","WikiPathways",59,1.21420805484748,-1.50350604785517,0.530467138225759,0.164775115594788,"NS"
"WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION","WikiPathways",15,-1.26593219515843,1.0338051604111,0.536413901596868,0.67239494478158,"NS"
"WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME","WikiPathways",11,-1.27113827794657,0.838010242426544,0.544180118946474,0.84331702503803,"NS"
"WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION","WikiPathways",14,1.25165556819615,-1.7083587251248,0.567387158296249,0.147137254901961,"NS"
"WP_17P133_YWHAE_COPY_NUMBER_VARIATION","WikiPathways",13,1.22203854208249,-1.0723432031093,0.588681449432125,0.647024610968129,"NS"
"WP_FERROPTOSIS","WikiPathways",27,1.19144253874106,1.21010716268548,0.588681449432125,0.526737855062677,"NS"
"WP_NETRINUNC5B_SIGNALING","WikiPathways",14,1.227380106129,1.07798178283062,0.588681449432125,0.647024610968129,"NS"
"WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_PATHWAY","WikiPathways",11,-1.23200148636658,0.726777264468246,0.588681449432125,0.905724288641179,"NS"
"WP_PRIMARY_OVARIAN_INSUFFICIENCY","WikiPathways",18,1.18237057082404,0.959986933396668,0.621565684987182,0.723799552104238,"NS"
"WP_VITAMIN_D_RECEPTOR_PATHWAY","WikiPathways",16,1.18776988665563,-1.26959719951513,0.621565684987182,0.484426657386463,"NS"
"WP_PERTURBATIONS_TO_HOSTCELL_AUTOPHAGY_INDUCED_BY_SARSCOV2_PROTEINS","WikiPathways",14,1.18319787212671,-0.803095075880446,0.637952956134774,0.885926428763145,"NS"
"WP_COMPLEMENT_AND_COAGULATION_CASCADES","WikiPathways",24,1.09329109125932,-0.562591302537961,0.679753627255774,0.984958871915394,"NS"
"WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING","WikiPathways",31,1.09032405988163,-1.07802455698489,0.679753627255774,0.632180843729029,"NS"
"WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES","WikiPathways",24,1.09329109125932,-0.562591302537961,0.679753627255774,0.984958871915394,"NS"
"WP_INTERFERON_TYPE_I_SIGNALING","WikiPathways",17,-1.11427566072666,0.771241554477284,0.679753627255774,0.889298206646478,"NS"
"WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME","WikiPathways",18,1.10137966961302,-0.757509665924945,0.679753627255774,0.901726302826576,"NS"
"WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS","WikiPathways",40,1.12230799079023,-1.48510261050889,0.679753627255774,0.231140033743071,"NS"
"WP_NGLYCAN_BIOSYNTHESIS","WikiPathways",12,1.13198802445706,1.25571670501093,0.679753627255774,0.507771827954132,"NS"
"WP_OMEGA6FATTY_ACIDS_IN_SENESCENCE","WikiPathways",15,1.1012581892968,-1.48280564988876,0.679753627255774,0.278707201535048,"NS"
"WP_PHYSICOCHEMICAL_FEATURES_AND_TOXICITYASSOCIATED_PATHWAYS","WikiPathways",20,1.14334388698948,0.782825614507236,0.679753627255774,0.889298206646478,"NS"
"WP_PURINE_METABOLISM_AND_RELATED_DISORDERS","WikiPathways",13,-1.11119913945815,0.801680753878881,0.679753627255774,0.883946188340807,"NS"
"WP_SLC25A46_PATHWAY","WikiPathways",10,1.11817423569975,1.55102351530815,0.679753627255774,0.247539495187943,"NS"
"WP_WNT_SIGNALING","WikiPathways",16,-1.10527200805585,1.19045307054625,0.679753627255774,0.565231727422605,"NS"
"WP_CORI_CYCLE","WikiPathways",12,1.09448981788347,-1.30984043156598,0.695444500713595,0.469830792227205,"NS"
"WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING","WikiPathways",26,-1.06531977998309,-0.851149542461018,0.707507097861769,0.849441661488579,"NS"
"WP_P53_TRANSCRIPTIONAL_GENE_NETWORK","WikiPathways",14,-1.06789995935271,0.914931527427759,0.716183677818027,0.768716568996479,"NS"
"WP_EXERCISEINDUCED_CIRCADIAN_REGULATION","WikiPathways",13,-1.06075147156266,0.771746871626645,0.721639605495499,0.889298206646478,"NS"
"WP_NEPHROTIC_SYNDROME","WikiPathways",12,1.05930002512337,-0.679526008202737,0.721639605495499,0.933857826077146,"NS"
"WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL","WikiPathways",15,-1.0446351202486,0.96200467787286,0.723839075540338,0.723799552104238,"NS"
"WP_LIPID_METABOLISM_PATHWAY","WikiPathways",19,-1.03856188787375,-1.06981103410257,0.739595295472698,0.647024610968129,"NS"
"WP_ANDROGEN_RECEPTOR_SIGNALING","WikiPathways",20,0.988414442233154,-1.49321462040718,0.812011150935882,0.256561530897814,"NS"
"WP_ARSENIC_METABOLISM_AND_REACTIVE_OXYGEN_SPECIES_GENERATION","WikiPathways",10,-0.967296617090295,-0.673352592495821,0.813084112149533,0.93615127919911,"NS"
"WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING","WikiPathways",10,0.95895429180342,1.6483389945732,0.813084112149533,0.164775115594788,"NS"
"WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION","WikiPathways",17,-0.944183554263762,1.12456336359329,0.833282217996688,0.602487248093477,"NS"
"WP_WNT_SIGNALING_AND_PLURIPOTENCY","WikiPathways",15,-0.941320664049863,1.43008585194463,0.838700689524428,0.309293393387961,"NS"
"WP_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS","WikiPathways",10,-0.923351411989136,0.804246601350435,0.849374317026091,0.877931281563023,"NS"
"WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY","WikiPathways",13,-0.908527901232946,1.44934589491592,0.854074782231668,0.302947845804989,"NS"
"WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART","WikiPathways",11,-0.90297117972467,1.07734779856227,0.854074782231668,0.647024610968129,"NS"
"WP_RANKLRANK_SIGNALING","WikiPathways",13,0.901799078654834,1.32918150569177,0.854074782231668,0.427792139277236,"NS"
"WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING","WikiPathways",14,0.904908305393533,0.993111470262014,0.854074782231668,0.707440040248764,"NS"
"WP_GLUTATHIONE_METABOLISM","WikiPathways",13,0.885505940965432,-1.82072006913642,0.881642022979846,0.101197199006099,"NS"
"WP_IL1_SIGNALING","WikiPathways",18,-0.885935900543482,1.55123253279926,0.882497324446052,0.247539495187943,"NS"
"WP_KREBS_CYCLE_DISORDERS","WikiPathways",11,-0.876422789438284,1.53028100085926,0.882497324446052,0.256561530897814,"NS"
"WP_SELENIUM_METABOLISM_AND_SELENOPROTEINS","WikiPathways",14,0.873523222842596,-0.968788888379487,0.887610864745011,0.723176465111949,"NS"
"WP_BEMPEDOIC_ACID_THERAPY_IN_ATHEROSCLEROSIS_AND_METABOLIC_SYNDROME","WikiPathways",12,-0.862752608748818,1.49999748885452,0.89811228446721,0.278707201535048,"NS"
"WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II","WikiPathways",28,0.872423446418369,-1.56514981073955,0.910733942805393,0.203219038824492,"NS"
"WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING","WikiPathways",27,0.870920248867936,1.02914667569913,0.917093023255814,0.67239494478158,"NS"
"WP_IL4_SIGNALING","WikiPathways",11,0.839060165640963,0.83389818299866,0.917611318384327,0.84331702503803,"NS"
"WP_CARDIOMYOCYTE_SIGNALING_CONVERGING_ON_TITIN","WikiPathways",13,-0.820218552474093,1.45865270459482,0.933253782228852,0.292627125814367,"NS"
"WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE","WikiPathways",14,-0.835172636591657,1.26078860093858,0.933253782228852,0.506423795024862,"NS"
"WP_AEROBIC_GLYCOLYSIS_AUGMENTED","WikiPathways",13,0.801382999728992,1.29965766744628,0.935876890203813,0.469830792227205,"NS"
"WP_AMPACTIVATED_PROTEIN_KINASE_SIGNALING","WikiPathways",19,0.819168547343221,-1.03001101802372,0.935876890203813,0.67239494478158,"NS"
"WP_GNAQ_PATHWAYS_IN_PORTWINE_STAIN","WikiPathways",12,0.786829657238217,-0.866931004313855,0.935876890203813,0.812808225521803,"NS"
"WP_HIPPO_SIGNALING_REGULATION","WikiPathways",20,0.795324639787142,-1.46328953446894,0.935876890203813,0.278707201535048,"NS"
"WP_IL6_SIGNALING","WikiPathways",14,0.79856240186561,0.767993864427076,0.935876890203813,0.889298206646478,"NS"
"WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY","WikiPathways",22,-0.832848957164427,1.22027969548038,0.935876890203813,0.525881866523663,"NS"
"WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES","WikiPathways",10,-0.764479214552933,0.746093243836331,0.935876890203813,0.896915404269681,"NS"
"WP_VASOPRESSINREGULATED_WATER_REABSORPTION","WikiPathways",19,0.789766779249471,-1.09241078176629,0.935876890203813,0.632180843729029,"NS"
"WP_REGULATORY_CIRCUITS_OF_STAT3_SIGNALING","WikiPathways",10,-0.761407784559842,0.95067391927547,0.936303513564327,0.732692737430167,"NS"
"WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION","WikiPathways",10,-0.746009310406691,1.26043138181499,0.956560674786489,0.507771827954132,"NS"
"WP_AMINO_ACID_METABOLISM","WikiPathways",56,0.794699571705356,1.06666791582615,0.959989695374501,0.635834734659278,"NS"
"WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS","WikiPathways",44,0.751759962278274,-1.90845492631284,0.959989695374501,0.0133274523336854,"Tr.(PLA) only"
"WP_CARDIAC_HYPERTROPHIC_RESPONSE","WikiPathways",16,-0.706857947782512,1.54705447163643,0.959989695374501,0.256561530897814,"NS"
"WP_CHOLESTEROL_METABOLISM","WikiPathways",18,0.742375945086118,-1.21157315781348,0.959989695374501,0.532731215167643,"NS"
"WP_ENDOTHELIN_PATHWAYS","WikiPathways",10,-0.717719384106717,1.01728232775529,0.959989695374501,0.688905541474743,"NS"
"WP_FAMILIAL_PARTIAL_LIPODYSTROPHY","WikiPathways",11,0.655663795631549,-0.94678590336154,0.959989695374501,0.732692737430167,"NS"
"WP_PPAR_SIGNALING","WikiPathways",16,-0.669781706336943,-1.83327068298916,0.959989695374501,0.0836601307189542,"NS"
"WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY","WikiPathways",16,-0.747951916602043,-1.03578627570521,0.959989695374501,0.67239494478158,"NS"
"WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS","WikiPathways",12,0.648918402574807,1.17890022780017,0.959989695374501,0.565231727422605,"NS"
"WP_SMITHMAGENIS_AND_POTOCKILUPSKI_SYNDROME_COPY_NUMBER_VARIATION","WikiPathways",31,-0.674288361009453,0.644963791314332,0.979439164114999,0.968736369752124,"NS"
"WP_TOLLLIKE_RECEPTOR_SIGNALING","WikiPathways",17,-0.594620228295895,1.29187434942007,0.991945731170289,0.469830792227205,"NS"
"WP_CAMKK2_PATHWAY","WikiPathways",22,-0.480419348551797,1.19661212789806,1,0.553738628973493,"NS"
"WP_FATTY_ACID_BIOSYNTHESIS","WikiPathways",18,-0.530621422006275,-1.08933724686445,1,0.632180843729029,"NS"
"WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION","WikiPathways",26,-0.458000541191883,1.58121990676813,1,0.215083798882682,"NS"
"WP_GLYCOLYSIS_AND_GLUCONEOGENESIS","WikiPathways",31,0.595613786995916,1.3840144147131,1,0.309293393387961,"NS"
"WP_PROTEASOME_DEGRADATION","WikiPathways",46,-0.560398085572483,1.01148451906604,1,0.688262162774991,"NS"
