module_color,pathway,database,pval,padj,overlap,size,odds_ratio
turquoise,GOBP_MUSCLE_CELL_MIGRATION,GO:BP,0.16556163895018905,0.4272652120977686,5,10,2.2458770614692654
turquoise,GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,GO:BP,0.16556163895018905,0.4272652120977686,5,10,2.2458770614692654
turquoise,GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,GO:BP,0.16556163895018905,0.4272652120977686,5,10,2.2458770614692654
turquoise,GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,GO:BP,0.16556163895018905,0.4272652120977686,5,10,2.2458770614692654
turquoise,GOBP_PEPTIDYL_TYROSINE_MODIFICATION,GO:BP,0.16556163895018905,0.4272652120977686,5,10,2.2458770614692654
turquoise,GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,GO:BP,0.16556163895018905,0.4272652120977686,5,10,2.2458770614692654
turquoise,GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,GO:BP,0.16556163895018905,0.4272652120977686,5,10,2.2458770614692654
turquoise,GOBP_RESPONSE_TO_MONOAMINE,GO:BP,0.16556163895018905,0.4272652120977686,5,10,2.2458770614692654
turquoise,GOBP_RESPONSE_TO_PROSTAGLANDIN,GO:BP,0.16556163895018905,0.4272652120977686,5,10,2.2458770614692654
turquoise,GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:BP,0.1664378771841432,0.4287742860558225,16,41,1.441951219512195
turquoise,GOBP_IMMUNE_SYSTEM_DEVELOPMENT,GO:BP,0.16900379953443223,0.431605189436024,9,21,1.6866515837104072
turquoise,GOBP_RIBOSOME_ASSEMBLY,GO:BP,0.16900379953443223,0.431605189436024,9,21,1.6866515837104072
turquoise,REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,Reactome,0.2999893090810364,0.44637231340935246,5,12,1.602056114799743
turquoise,REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,Reactome,0.2999893090810364,0.44637231340935246,5,12,1.602056114799743
turquoise,REACTOME_MRNA_SPLICING_MINOR_PATHWAY,Reactome,0.2999893090810364,0.44637231340935246,5,12,1.602056114799743
turquoise,REACTOME_RHOBTB1_GTPASE_CYCLE,Reactome,0.2999893090810364,0.44637231340935246,5,12,1.602056114799743
turquoise,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,Reactome,0.3043037908129539,0.44637231340935246,12,33,1.283116883116883
turquoise,REACTOME_DEATH_RECEPTOR_SIGNALING,Reactome,0.30473529473135824,0.44637231340935246,6,15,1.4954954954954955
turquoise,REACTOME_RHOH_GTPASE_CYCLE,Reactome,0.30473529473135824,0.44637231340935246,6,15,1.4954954954954955
turquoise,REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,Reactome,0.30473529473135824,0.44637231340935246,6,15,1.4954954954954955
turquoise,REACTOME_RHOG_GTPASE_CYCLE,Reactome,0.3070431183011124,0.44637231340935246,7,18,1.4277511961722489
turquoise,REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,Reactome,0.3078773322399328,0.44637231340935246,8,21,1.3809082483781279
turquoise,GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,GO:BP,0.1760476867726167,0.44726450300953224,10,24,1.6066033664220976
turquoise,GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,GO:BP,0.1760476867726167,0.44726450300953224,10,24,1.6066033664220976
turquoise,GOBP_ENDOTHELIAL_CELL_MIGRATION,GO:BP,0.1815646176901211,0.4558492161743397,11,27,1.5466149773071105
turquoise,GOBP_BLASTOCYST_DEVELOPMENT,GO:BP,0.18376518367871073,0.4558492161743397,6,13,1.9253539253539254
turquoise,GOBP_MAINTENANCE_OF_PROTEIN_LOCATION,GO:BP,0.18376518367871073,0.4558492161743397,6,13,1.9253539253539254
turquoise,GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,GO:BP,0.18376518367871073,0.4558492161743397,6,13,1.9253539253539254
turquoise,GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,GO:BP,0.18376518367871073,0.4558492161743397,6,13,1.9253539253539254
turquoise,GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,GO:BP,0.18376518367871073,0.4558492161743397,6,13,1.9253539253539254
turquoise,GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT,GO:BP,0.18376518367871073,0.4558492161743397,6,13,1.9253539253539254
turquoise,GOBP_REGULATION_OF_PHAGOCYTOSIS,GO:BP,0.18376518367871073,0.4558492161743397,6,13,1.9253539253539254
turquoise,GOBP_ENDOSOME_ORGANIZATION,GO:BP,0.19206228753419358,0.4724475333826066,14,36,1.432301740812379
turquoise,GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,GO:BP,0.19583380066907297,0.4749551766784011,16,42,1.3855534709193247
turquoise,GOBP_AXON_EXTENSION,GO:BP,0.1963105013055526,0.4749551766784011,7,16,1.7473684210526317
turquoise,GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,GO:BP,0.1963105013055526,0.4749551766784011,7,16,1.7473684210526317
turquoise,GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,GO:BP,0.1963105013055526,0.4749551766784011,7,16,1.7473684210526317
turquoise,GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,GO:BP,0.1963105013055526,0.4749551766784011,7,16,1.7473684210526317
turquoise,GOBP_PATTERN_SPECIFICATION_PROCESS,GO:BP,0.1963105013055526,0.4749551766784011,7,16,1.7473684210526317
turquoise,GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,GO:BP,0.1963105013055526,0.4749551766784011,7,16,1.7473684210526317
turquoise,GOBP_REGULATION_OF_HYDROLASE_ACTIVITY,GO:BP,0.1963105013055526,0.4749551766784011,7,16,1.7473684210526317
turquoise,GOBP_REGULATION_OF_TUBE_SIZE,GO:BP,0.1963105013055526,0.4749551766784011,7,16,1.7473684210526317
turquoise,GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,GO:BP,0.19708340549114434,0.47526178602864483,17,45,1.3672300981461287
turquoise,GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,GO:BP,0.19751906799131994,0.475532813445551,27,75,1.2688953488372092
turquoise,GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,GO:BP,0.19800187981233527,0.47591628301298233,18,48,1.3513761467889909
turquoise,GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,GO:BP,0.19904446452702498,0.4765691082841067,20,54,1.325333814507398
turquoise,GOBP_EPIDERMAL_CELL_DIFFERENTIATION,GO:BP,0.20527120961181342,0.4854565101912822,8,19,1.6341730558598029
turquoise,GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,GO:BP,0.20527120961181342,0.4854565101912822,8,19,1.6341730558598029
turquoise,GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS,GO:BP,0.20527120961181342,0.4854565101912822,8,19,1.6341730558598029
turquoise,GOBP_RESPONSE_TO_ACTIVITY,GO:BP,0.20527120961181342,0.4854565101912822,8,19,1.6341730558598029
turquoise,GOBP_RESPONSE_TO_ORGANOPHOSPHORUS,GO:BP,0.20527120961181342,0.4854565101912822,8,19,1.6341730558598029
turquoise,REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,Reactome,0.3369143054854241,0.4868955124434516,24,71,1.1473601260835304
turquoise,REACTOME_METABOLISM_OF_NUCLEOTIDES,Reactome,0.34397978195411544,0.49550785310432066,13,37,1.2156676783004552
turquoise,GOBP_GLIAL_CELL_DEVELOPMENT,GO:BP,0.21181346792647154,0.49852417811174343,9,22,1.555864949530108
turquoise,GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,GO:BP,0.21181346792647154,0.49852417811174343,9,22,1.555864949530108
turquoise,REACTOME_SIGNALING_BY_VEGF,Reactome,0.35522414976819777,0.5100654458210019,10,28,1.2462235649546827
turquoise,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,Reactome,0.35901633108975206,0.5122271220643596,9,25,1.2615950226244343
turquoise,REACTOME_OPIOID_SIGNALLING,Reactome,0.35901633108975206,0.5122271220643596,9,25,1.2615950226244343
turquoise,GOBP_RESPONSE_TO_METAL_ION,GO:BP,0.2209783970984377,0.5151493219204466,27,76,1.2421452301850973
turquoise,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,Reactome,0.36979017078684123,0.5159779982387659,6,16,1.345045045045045
turquoise,REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,Reactome,0.3726293874574898,0.5159779982387659,5,13,1.4008620689655173
turquoise,REACTOME_GLUCONEOGENESIS,Reactome,0.3726293874574898,0.5159779982387659,5,13,1.4008620689655173
turquoise,REACTOME_INTERFERON_GAMMA_SIGNALING,Reactome,0.3726293874574898,0.5159779982387659,5,13,1.4008620689655173
turquoise,REACTOME_NUCLEOTIDE_CATABOLISM,Reactome,0.3726293874574898,0.5159779982387659,5,13,1.4008620689655173
turquoise,REACTOME_CHROMOSOME_MAINTENANCE,Reactome,0.37431439604374755,0.5159779982387659,4,10,1.4940119760479043
turquoise,REACTOME_CO_INHIBITION_BY_CTLA4,Reactome,0.37431439604374755,0.5159779982387659,4,10,1.4940119760479043
turquoise,REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,Reactome,0.37431439604374755,0.5159779982387659,4,10,1.4940119760479043
turquoise,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,Reactome,0.37431439604374755,0.5159779982387659,4,10,1.4940119760479043
turquoise,REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS,Reactome,0.37431439604374755,0.5159779982387659,4,10,1.4940119760479043
turquoise,GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,GO:BP,0.22286238531519562,0.5178997927308889,12,31,1.4200956937799043
turquoise,GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,GO:BP,0.2240582182345783,0.5180516565480907,24,67,1.2575366063738156
turquoise,GOBP_REGULATION_OF_CELL_GROWTH,GO:BP,0.22494468575827598,0.5180516565480907,23,64,1.2637077680484046
turquoise,GOBP_VACUOLE_ORGANIZATION,GO:BP,0.22766683416834405,0.5180516565480907,18,49,1.3068955312222552
turquoise,GOBP_HORMONE_BIOSYNTHETIC_PROCESS,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,GOBP_INTERLEUKIN_6_PRODUCTION,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,GOBP_L_AMINO_ACID_TRANSPORT,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,GOBP_RUFFLE_ORGANIZATION,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,GOBP_SKIN_EPIDERMIS_DEVELOPMENT,GO:BP,0.22997126561924083,0.5180516565480907,5,11,1.8703148425787106
turquoise,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Hallmark,0.30701062599044915,0.5339315234616506,10,27,1.3204194064332682
turquoise,GOBP_RESPONSE_TO_ANGIOTENSIN,GO:BP,0.2420317997381211,0.5427267948395977,6,14,1.6835585585585586
turquoise,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,Reactome,0.39802414938976716,0.5469779721675329,11,32,1.1744110654851956
turquoise,GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,GO:BP,0.2498248412196509,0.5568065779304644,7,17,1.571578947368421
turquoise,GOBP_STEROL_BIOSYNTHETIC_PROCESS,GO:BP,0.2498248412196509,0.5568065779304644,7,17,1.571578947368421
turquoise,GOBP_RESPONSE_TO_PEPTIDE_HORMONE,GO:BP,0.25388574369119293,0.5614752592918048,35,102,1.1776283418074462
turquoise,GOBP_GLUCOSE_CATABOLIC_PROCESS,GO:BP,0.2549731293045041,0.5614752592918048,8,20,1.4969879518072289
turquoise,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,GO:BP,0.2549731293045041,0.5614752592918048,8,20,1.4969879518072289
turquoise,GOBP_RESPONSE_TO_CORTICOSTEROID,GO:BP,0.2549731293045041,0.5614752592918048,8,20,1.4969879518072289
turquoise,GOBP_RESPONSE_TO_ETHANOL,GO:BP,0.2549731293045041,0.5614752592918048,8,20,1.4969879518072289
turquoise,GOBP_VIRAL_GENOME_REPLICATION,GO:BP,0.2549731293045041,0.5614752592918048,8,20,1.4969879518072289
turquoise,GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE,GO:BP,0.2583697989559664,0.5664112880241827,9,23,1.4437621202327084
turquoise,GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,GO:BP,0.26054914143477187,0.5670213374793024,10,26,1.4038897280966767
turquoise,GOBP_PROTEIN_TETRAMERIZATION,GO:BP,0.26054914143477187,0.5670213374793024,10,26,1.4038897280966767
turquoise,GOBP_RESPONSE_TO_MECHANICAL_STIMULUS,GO:BP,0.26054914143477187,0.5670213374793024,10,26,1.4038897280966767
turquoise,GOBP_POSITIVE_REGULATION_OF_SECRETION,GO:BP,0.26116202106292086,0.5670213374793024,16,44,1.2848432055749128
turquoise,GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,GO:BP,0.2618511493639689,0.5670213374793024,11,29,1.3729198184568836
turquoise,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,GO:BP,0.2618511493639689,0.5670213374793024,11,29,1.3729198184568836
turquoise,GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,GO:BP,0.2619187001930321,0.5670213374793024,15,41,1.2969792764313313
turquoise,GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS,GO:BP,0.2625027401926614,0.5670213374793024,12,32,1.3481818181818181
turquoise,GOBP_PROTEIN_PROCESSING,GO:BP,0.2625027401926614,0.5670213374793024,12,32,1.3481818181818181
turquoise,REACTOME_PLATELET_HOMEOSTASIS,Reactome,0.42641456889224677,0.5824198989747761,7,20,1.2064777327935223
turquoise,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,Reactome,0.4306740832935474,0.5855290110603769,29,90,1.0661601611299492
turquoise,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,Reactome,0.43522580509621767,0.5855290110603769,6,17,1.2219492219492218
turquoise,REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION,Reactome,0.43522580509621767,0.5855290110603769,6,17,1.2219492219492218
turquoise,HALLMARK_DNA_REPAIR,Hallmark,0.3514386649782622,0.5857311082971037,11,31,1.233963691376702
turquoise,REACTOME_APOPTOTIC_EXECUTION_PHASE,Reactome,0.44518360285713915,0.5883252332743314,5,14,1.2443778110944528
turquoise,REACTOME_DARPP_32_EVENTS,Reactome,0.44518360285713915,0.5883252332743314,5,14,1.2443778110944528
turquoise,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,Reactome,0.44518360285713915,0.5883252332743314,5,14,1.2443778110944528
turquoise,REACTOME_SIGNALING_BY_CSF3_G_CSF,Reactome,0.44518360285713915,0.5883252332743314,5,14,1.2443778110944528
turquoise,REACTOME_SIGNALLING_TO_ERKS,Reactome,0.44518360285713915,0.5883252332743314,5,14,1.2443778110944528
turquoise,GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,GO:BP,0.2737800449649225,0.590513850650148,26,75,1.1942882416124345
turquoise,REACTOME_CARGO_CONCENTRATION_IN_THE_ER,Reactome,0.45679618485775186,0.5931730168587618,4,11,1.2797262617621898
turquoise,REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY,Reactome,0.45679618485775186,0.5931730168587618,4,11,1.2797262617621898
turquoise,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,Reactome,0.45679618485775186,0.5931730168587618,4,11,1.2797262617621898
turquoise,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,Reactome,0.45679618485775186,0.5931730168587618,4,11,1.2797262617621898
turquoise,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,Reactome,0.45679618485775186,0.5931730168587618,4,11,1.2797262617621898
turquoise,HALLMARK_KRAS_SIGNALING_UP,Hallmark,0.37431439604374755,0.594821251524722,4,10,1.4940119760479043
turquoise,HALLMARK_GLYCOLYSIS,Hallmark,0.38663381349106923,0.594821251524722,20,60,1.1219325153374233
turquoise,HALLMARK_MITOTIC_SPINDLE,Hallmark,0.4043678341914763,0.5990634580614463,10,29,1.1798378120527906
turquoise,GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,GO:BP,0.27835794244297435,0.5995088335777676,24,69,1.2
turquoise,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,Reactome,0.473795856380347,0.6134697793595244,8,24,1.1197289156626506
turquoise,GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_CALCINEURIN_MEDIATED_SIGNALING,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_GRANULOCYTE_MIGRATION,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_INCLUSION_BODY_ASSEMBLY,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_LIPOPROTEIN_METABOLIC_PROCESS,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_MEMORY,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_NUCLEOSIDE_METABOLIC_PROCESS,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_RENAL_SYSTEM_PROCESS,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_RESPONSE_TO_FATTY_ACID,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_RESPONSE_TO_RETINOIC_ACID,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,GO:BP,0.2999893090810364,0.6136687746950422,5,12,1.602056114799743
turquoise,GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,GO:BP,0.30256495832229574,0.6136687746950422,13,36,1.269380484264696
turquoise,GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,GO:BP,0.3043037908129539,0.6136687746950422,12,33,1.283116883116883
turquoise,GOBP_RESPONSE_TO_HEAT,GO:BP,0.3043037908129539,0.6136687746950422,12,33,1.283116883116883
turquoise,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,GO:BP,0.30473529473135824,0.6136687746950422,6,15,1.4954954954954955
turquoise,GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,GO:BP,0.30473529473135824,0.6136687746950422,6,15,1.4954954954954955
turquoise,GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,GO:BP,0.30473529473135824,0.6136687746950422,6,15,1.4954954954954955
turquoise,GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO:BP,0.30473529473135824,0.6136687746950422,6,15,1.4954954954954955
turquoise,GOBP_REGULATION_OF_SPINDLE_ORGANIZATION,GO:BP,0.30473529473135824,0.6136687746950422,6,15,1.4954954954954955
turquoise,GOBP_RESPONSE_TO_GAMMA_RADIATION,GO:BP,0.30473529473135824,0.6136687746950422,6,15,1.4954954954954955
turquoise,GOBP_SPHINGOLIPID_METABOLIC_PROCESS,GO:BP,0.30473529473135824,0.6136687746950422,6,15,1.4954954954954955
turquoise,GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS,GO:BP,0.3070431183011124,0.6136687746950422,7,18,1.4277511961722489
turquoise,GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,GO:BP,0.3070431183011124,0.6136687746950422,7,18,1.4277511961722489
turquoise,GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO:BP,0.3070431183011124,0.6136687746950422,7,18,1.4277511961722489
turquoise,GOBP_REGULATION_OF_BLOOD_PRESSURE,GO:BP,0.3070431183011124,0.6136687746950422,7,18,1.4277511961722489
turquoise,GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE,GO:BP,0.30776306626597644,0.6136687746950422,9,24,1.346606334841629
turquoise,GOBP_MEMBRANE_DEPOLARIZATION,GO:BP,0.30776306626597644,0.6136687746950422,9,24,1.346606334841629
turquoise,GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,GO:BP,0.30776306626597644,0.6136687746950422,9,24,1.346606334841629
turquoise,GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO:BP,0.3078773322399328,0.6136687746950422,8,21,1.3809082483781279
turquoise,GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,GO:BP,0.3078773322399328,0.6136687746950422,8,21,1.3809082483781279
turquoise,GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GO:BP,0.3078773322399328,0.6136687746950422,8,21,1.3809082483781279
turquoise,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,Reactome,0.4860442463534839,0.6275153382315873,16,50,1.0538020086083213
turquoise,GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,GO:BP,0.3197332022494612,0.6364378085371549,20,58,1.182596060703907
turquoise,REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,Reactome,0.49931714849377024,0.642799087716118,6,18,1.1193693693693694
turquoise,GOBP_RESPONSE_TO_VIRUS,GO:BP,0.3297505091583349,0.6554905391512307,17,49,1.1930820610687023
turquoise,REACTOME_REGULATED_NECROSIS,Reactome,0.5154077569200295,0.661612249570697,5,15,1.1191904047976011
turquoise,HALLMARK_UV_RESPONSE_UP,Hallmark,0.4634045262535447,0.6620064660764925,14,43,1.0814380044020544
turquoise,GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,GO:BP,0.3369143054854241,0.6679257996887586,24,71,1.1473601260835304
turquoise,GOBP_ORGANIC_ACID_TRANSPORT,GO:BP,0.3403299105778616,0.6737890961777044,14,40,1.2086743044189854
turquoise,GOBP_ERYTHROCYTE_HOMEOSTASIS,GO:BP,0.35522414976819777,0.6797734278769786,10,28,1.2462235649546827
turquoise,GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,GO:BP,0.35901633108975206,0.6797734278769786,9,25,1.2615950226244343
turquoise,GOBP_MULTICELLULAR_ORGANISM_GROWTH,GO:BP,0.3627709689904821,0.6797734278769786,8,22,1.2814113597246128
turquoise,GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,GO:BP,0.3627709689904821,0.6797734278769786,8,22,1.2814113597246128
turquoise,GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,GO:BP,0.36613704327382707,0.6797734278769786,17,50,1.156141568355309
turquoise,GOBP_HETEROCHROMATIN_ORGANIZATION,GO:BP,0.36641006503653695,0.6797734278769786,7,19,1.3078947368421052
turquoise,GOBP_AMP_METABOLIC_PROCESS,GO:BP,0.36979017078684123,0.6797734278769786,6,16,1.345045045045045
turquoise,GOBP_CYTOKINETIC_PROCESS,GO:BP,0.36979017078684123,0.6797734278769786,6,16,1.345045045045045
turquoise,GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,GO:BP,0.36979017078684123,0.6797734278769786,6,16,1.345045045045045
turquoise,GOBP_NEURON_PROJECTION_GUIDANCE,GO:BP,0.36979017078684123,0.6797734278769786,6,16,1.345045045045045
turquoise,GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,GO:BP,0.36979017078684123,0.6797734278769786,6,16,1.345045045045045
turquoise,GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,GO:BP,0.36979017078684123,0.6797734278769786,6,16,1.345045045045045
turquoise,GOBP_NEUROMUSCULAR_PROCESS,GO:BP,0.3708901285529447,0.6797734278769786,16,47,1.1581431943351692
turquoise,GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,GO:BP,0.3708901285529447,0.6797734278769786,16,47,1.1581431943351692
turquoise,GOBP_HIPPO_SIGNALING,GO:BP,0.3726293874574898,0.6797734278769786,5,13,1.4008620689655173
