"uniprot_id","protein","gene","description","CR6_T1","CR6_T2","CR7_T2","CR8_T1","CR8_T2","CR10_T2","CR12_T1","CR12_T2","CR15_T1","CR17_T1","CR17_T2","CR18_T1","CR18_T2","CR22_T1","CR22_T2","CR25_T1","CR25_T2","CR72_T1","CR72_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T2","logFC_Baseline_Supplement","CI.L_Baseline_Supplement","CI.R_Baseline_Supplement","average_intensity_Baseline_Supplement","t_Baseline_Supplement","B_Baseline_Supplement","P.Value_Baseline_Supplement","adj.P.Val_Baseline_Supplement","sig.PVal_Baseline_Supplement","sig.FDR_Baseline_Supplement","logFC_Training_CRE","CI.L_Training_CRE","CI.R_Training_CRE","average_intensity_Training_CRE","t_Training_CRE","B_Training_CRE","P.Value_Training_CRE","adj.P.Val_Training_CRE","sig.PVal_Training_CRE","sig.FDR_Training_CRE","logFC_Training_PLA","CI.L_Training_PLA","CI.R_Training_PLA","average_intensity_Training_PLA","t_Training_PLA","B_Training_PLA","P.Value_Training_PLA","adj.P.Val_Training_PLA","sig.PVal_Training_PLA","sig.FDR_Training_PLA","logFC_Supplement_Interaction","CI.L_Supplement_Interaction","CI.R_Supplement_Interaction","average_intensity_Supplement_Interaction","t_Supplement_Interaction","B_Supplement_Interaction","P.Value_Supplement_Interaction","adj.P.Val_Supplement_Interaction","sig.PVal_Supplement_Interaction","sig.FDR_Supplement_Interaction"
"P62879","GBB2_HUMAN","GNB2","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2",20.2513102822653,19.6092603486039,19.6398278474402,19.4247658095401,20.1216024100446,20.3632945193461,19.901772030816,20.021120168541,21.3118294684623,19.8240116744177,20.1306848868626,19.479968882364,20.4877612813814,20.6293083779582,19.8088650893011,20.0563194933,20.1956801481092,20.4544353178707,20.0371163259931,19.8252624608363,19.6381884902879,19.5368685197746,19.4671117831784,19.8097864157551,20.7511578588644,-0.157263444659826,-0.753749477750368,0.439222588430716,20.0310923956526,-0.543001651919166,-4.64537198879418,0.591938351578029,0.996799643733751,0,0,-0.000958711716961602,-0.449907304164703,0.44798988073078,20.0310923956526,-0.00439809966392232,-5.30524972105312,0.996525749329574,0.997798077317106,0,0,-0.0349837888128022,-0.556921412333597,0.486953834707993,20.0310923956526,-0.138045382517408,-5.54213263279765,0.891310621866989,0.994135012624574,0,0,0.0340250770958406,-0.654432417240116,0.722482571431797,20.0310923956526,0.101787777476638,-4.84383131022501,0.919737277030308,0.998923118989502,0,0
"Q9Y305","ACOT9_HUMAN","ACOT9","Acyl-coenzyme A thioesterase 9, mitochondrial",20.2103521716162,20.0646262783794,20.1046799510234,20.3776551935024,20.9123438178775,19.9969256129929,20.0459902728042,20.0855213237475,19.7259738863688,19.9176666698333,20.2254152061209,20.1661709387074,20.363307149685,NA,19.5671701418565,19.8256918727323,19.995751812468,20.2216872822763,19.7835827511372,19.2919414055281,20.1264703700513,20.2854573007812,20.8737045301111,20.3702450414722,20.1877910682442,0.278416049943026,-0.176784904974679,0.73361700486073,20.1135884187216,1.26236078658126,-4.56440980616426,0.218950312142671,0.996799643733751,0,0,0.0488682358678041,-0.29582143998808,0.393557911723689,20.1135884187216,0.292611087341347,-5.24494112865935,0.772334741658392,0.986728853361037,0,0,0.311610589203017,-0.0748893943331668,0.698110572739201,20.1135884187216,1.66400688913492,-4.397290827596,0.109117729083041,0.840914096691923,0,0,-0.262742353335213,-0.780616092691733,0.255131386021307,20.1135884187216,-1.04712514498422,-4.62665881745918,0.305475366616258,0.998923118989502,0,0
"O14957","QCR10_HUMAN","UQCR11","Cytochrome b-c1 complex subunit 10",20.1506294531691,20.2803087112549,20.6536992813895,20.7659038647028,21.0468283255111,20.0796183314918,19.8949334781303,19.5331745607329,18.6605022063563,19.7118116188695,19.5127103271862,19.9471511457096,20.1881379676394,19.3009013779084,20.4800828945062,20.0456242457853,19.8238912575453,20.2984582564113,20.0725893783077,20.7142729759185,20.1290098902808,20.8567808289255,20.8898638760982,20.3388552231052,20.9137964799776,0.279116401801314,-0.381695825679032,0.939928629281661,20.1715814382765,0.869923239724469,-4.61515332647078,0.392619938985027,0.996799643733751,0,0,0.0787925310530824,-0.418571536069217,0.576156598175382,20.1715814382765,0.326275370470537,-5.2633876891862,0.746932142035112,0.985767877879334,0,0,0.275991898653952,-0.302232476219585,0.85421627352749,20.1715814382765,0.98304542090204,-5.13165736938888,0.335005328148141,0.930557439004942,0,0,-0.19719936760087,-0.959901434572193,0.565502699370453,20.1715814382765,-0.532505674630072,-4.78831298029384,0.599078171958572,0.998923118989502,0,0
"O43399","TPD54_HUMAN","TPD52L2","Tumor protein D54",18.953793819194,19.3152089801137,19.9504647159781,19.6084176365586,18.7418809008576,20.1449972139695,19.9346405920809,19.7583290145347,21.3667599120933,19.5149048524963,19.5757118049914,19.1756836858489,18.8137346019402,20.0282986693069,20.3687151874686,20.3518468060471,20.3993196421618,19.8228088586738,20.9140725746235,19.8978527447632,19.8996766277993,19.4828322222883,19.8184347943641,19.5873365676628,20.2142308769144,0.00263608508458901,-0.698330852258433,0.703603022427611,19.8255981321092,0.00774525169575013,-4.66520290810206,0.993881731117223,0.999966002271247,0,0,0.16908991583465,-0.358496821179165,0.696676652848466,19.8255981321092,0.660081383452555,-5.13527499258585,0.515238651086044,0.978576430862361,0,0,-0.111617629595742,-0.724978206620237,0.501742947428753,19.8255981321092,-0.374792232897796,-5.48853451974335,0.710976173087457,0.969119024742657,0,0,0.280707545430392,-0.528340637634564,1.08975572849535,19.8255981321092,0.714584094736634,-4.74289863133372,0.481487018977464,0.998923118989502,0,0
"P05388","RLA0_HUMAN","RPLP0","60S acidic ribosomal protein P0",20.0938471759036,20.9270745618829,20.2296143261589,19.7941829258767,19.7553196342041,19.8705478717862,20.0607135397925,20.3626063138173,20.4045926154381,19.9077049506857,20.3463668864519,20.2328033194844,19.9410502658183,20.2724624893829,20.0933827684878,20.3491531148338,20.7369570606233,19.8914896272113,20.4909510241766,19.5513405122715,20.4071634842634,20.1755929441183,20.0777531337384,19.6909615009992,20.1062074203732,0.00630004707988974,-0.410119292510471,0.42271938667025,20.1507935787112,0.0311592179884517,-4.66514095696565,0.975390034351084,0.996799643733751,0,0,0.163865311842702,-0.149555063498648,0.477285687184052,20.1507935787112,1.07679603595128,-4.86077329456204,0.291854788951743,0.973043054736961,0,0,0.340345380491243,-0.0240301596496951,0.704720920632181,20.1507935787112,1.9237307634152,-4.03760297312639,0.0658480219426046,0.829631176753896,1,0,-0.176480068648541,-0.657106603425922,0.30414646612884,20.1507935787112,-0.756243344782408,-4.73075506530886,0.456572087603696,0.998923118989502,0,0
"P15374","UCHL3_HUMAN","UCHL3","Ubiquitin carboxyl-terminal hydrolase isozyme L3",20.5266729053471,20.5606663473129,19.9385504141854,20.5181316898814,20.822668196448,20.3907055175009,20.0894970451628,19.7882111316743,19.151008630623,19.9142663849269,19.2065376589432,19.8737663796315,20.3030189681172,20.0054747919124,20.222381237518,20.3384180821264,20.2145882557861,19.7535386905072,20.2095803721054,20.0317616521772,20.4731536207734,20.6617476394336,20.4283246785257,20.3135195101614,19.6677093324047,0.371934698861264,-0.111263394716215,0.855132792438742,20.1361559653274,1.58531339931815,-4.50895647256274,0.125466625092836,0.996799643733751,0,0,0.055422582844745,-0.308259200048087,0.419104365737577,20.1361559653274,0.313862087890311,-5.26650535897382,0.756230226914337,0.986728853361037,0,0,0.106786114990381,-0.316022216907854,0.529594446888617,20.1361559653274,0.520169513741839,-5.43142731217493,0.607522333143994,0.969119024742657,0,0,-0.0513635321456363,-0.609065356358788,0.506338292067516,20.1361559653274,-0.189682149331929,-4.83858392502694,0.851090141030617,0.998923118989502,0,0
"P45954","ACDSB_HUMAN","ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19.5324157185905,19.9861930419029,18.8680643930275,21.2405605988625,20.9395769185859,19.3343528405005,19.5079610888553,19.6248066890493,19.17324807763,20.2767667999367,19.6314743746445,20.4913211257435,20.1327834594827,19.0808006549062,20.2134573446571,19.7869108592859,19.5177626888591,19.9681608594771,19.3876506665802,19.9194227219187,19.8612309340353,21.0869256190654,20.9332693570697,20.4721223852643,19.0314127649551,0.338057378915277,-0.385060846333273,1.06117560416383,19.9199460793154,0.962841405292248,-4.60426694101377,0.344850079425198,0.996799643733751,0,0,-0.115518680803834,-0.659777710167171,0.428740348559502,19.9199460793154,-0.437139673522704,-5.23025712602352,0.665763564883962,0.981669133564692,0,0,-0.242308049649058,-0.875051462022492,0.390435362724377,19.9199460793154,-0.788703658397068,-5.27883020009624,0.43770225968744,0.942899809241619,0,0,0.126789368845223,-0.707825582461964,0.961404320152411,19.9199460793154,0.312874612836631,-4.82593834425539,0.756971520445357,0.998923118989502,0,0
"P46782","RS5_HUMAN","RPS5","40S ribosomal protein S5",20.5427328965132,21.2720972483647,19.8139976440593,19.7332348434211,20.1873861426067,19.4463594999456,19.8589116066707,19.7351155582753,19.7405378898977,19.8220645128644,20.8419636855089,19.7940501131669,20.1770139466905,20.267446357492,19.2123680192425,19.5014430362903,19.7166437358923,19.9498378981918,19.5911776707455,19.5154485178551,20.6659458176687,19.3500265283999,20.3879402986352,20.651193814726,20.1022687460774,0.07767428988749,-0.486959974781924,0.642308554556904,19.9950882411681,0.283324223752762,-4.65976374918383,0.779261680202802,0.996799643733751,0,0,-0.0879463975494588,-0.512921576025466,0.337028780926549,19.9950882411681,-0.426214416421281,-5.2339425705622,0.673599672009754,0.981669133564692,0,0,0.669480932458374,0.175414265493799,1.16354759942295,19.9950882411681,2.79078450834779,-2.61079334208057,0.0099227461612508,0.595504775734898,1,0,-0.757427330007832,-1.40912187020761,-0.105732789808055,19.9950882411681,-2.39370449147117,-3.85277522107357,0.024505595310176,0.998923118989502,-1,0
"P02751","FINC_HUMAN","FN1","Fibronectin",18.5645538010051,22.1967014479174,19.4755225520745,18.1765060309866,18.5433122334993,18.5519271459232,18.6296039245056,19.0593106213188,20.7527240845803,20.1416689000484,20.2237162954008,18.1680818443419,19.4692562496805,21.2726428095816,20.2327883576164,22.1032755002659,20.1286075848484,19.1656857715893,20.8694869690889,20.907901985229,19.0869762975478,18.8935060442002,18.6706768626271,17.7571322894955,20.0540034868862,-0.263030746397341,-1.71920434950951,1.19314285671483,19.6438227636104,-0.372020617200154,-4.65584250163142,0.713012883484058,0.996799643733751,0,0,-0.0363427849711009,-1.13234009791662,1.05965452797441,19.6438227636104,-0.0682939702119381,-5.3034183068893,0.946095014816335,0.997798077317106,0,0,0.5048883959379,-0.769293643001326,1.77907043487713,19.6438227636104,0.816089059989437,-5.25991935942936,0.422158634683842,0.942899809241619,0,0,-0.541231180909001,-2.22193043370205,1.13946807188405,19.6438227636104,-0.663233489515485,-4.75697921456257,0.513251706065104,0.998923118989502,0,0
"Q14204","DYHC1_HUMAN","DYNC1H1","Cytoplasmic dynein 1 heavy chain 1",19.7695140152969,20.0806028100918,20.1902519073194,19.8809878172967,19.8567513566348,20.2776044534787,20.0053789525694,20.4334441513939,20.9575574265046,20.0874486509311,20.2142804197082,19.9520045395973,19.8717549621614,20.1471355901762,20.2066078481225,20.1441413365219,20.5432125307835,20.1319932825657,20.5095921735833,19.5497434894954,20.1437798594408,19.9633357208617,19.8643815402609,20.0103676969879,20.3390775130939,-0.0311780704197204,-0.416225266645899,0.353869125806458,20.1252380017951,-0.166766538322659,-4.6633174398816,0.868895495517478,0.996799643733751,0,0,0.197433892394212,-0.0923740614920315,0.487241846280456,20.1252380017951,1.4030884599681,-4.56491533387032,0.17289094180551,0.973043054736961,0,0,0.121609066821698,-0.21531519861392,0.458533332257316,20.1252380017951,0.743373904287095,-5.30879033269623,0.464185787075291,0.942899809241619,0,0,0.0758248255725142,-0.368592332934065,0.520241984079094,20.1252380017951,0.351393923636064,-4.8207267016551,0.728237661984737,0.998923118989502,0,0
"Q14103","HNRPD_HUMAN","HNRNPD","Heterogeneous nuclear ribonucleoprotein D0",20.0759861979264,20.1926898492628,19.7235264677605,19.9060291689164,19.8408018858855,20.1486698392113,19.9711614154065,20.2557785153328,20.9680651748008,19.9490159688035,19.982251602624,20.2250139326554,19.6406634791619,19.4919857384406,20.1104214270963,20.0123452345608,20.2030482553081,19.5091633627214,20.6905317148388,20.0249616855985,20.0489087396838,19.7552398609291,19.7761698917321,19.8888607720105,19.9655083572425,-0.438965622124478,-0.841877312814116,-0.0360539314348398,20.0142719415164,-2.24385240305813,-4.37701108106034,0.033942512816383,0.996799643733751,-1,0,0.36124772737406,0.0579939605110973,0.664501494237023,20.0142719415164,2.45342375022576,-3.23593269155124,0.0214679773375931,0.973043054736961,1,0,-0.257659265816546,-0.610215333622033,0.0948968019889413,20.0142719415164,-1.50518962782301,-4.59596488692515,0.144808341780859,0.849515517572629,0,0,0.618906993190606,0.153870835388824,1.08394315099239,20.0142719415164,2.74102069069051,-3.60340166641806,0.0111457621129524,0.986289738976064,1,0
"Q9Y6H1","CHCH2_HUMAN","CHCHD2","Coiled-coil-helix-coiled-coil-helix domain-containing protein 2",20.2159745006307,19.963908122994,19.8710184260616,20.507924284401,21.4868039298391,20.0108344478649,19.9614207460692,19.7406925946906,20.359348394259,20.1996600143973,20.6161248983265,20.0698309617029,19.4381740717573,19.598142239801,19.997250062556,19.8349938779765,19.6929108725701,19.7617391005212,20.6446696973196,20.1165767681984,20.5408356961185,20.151302659582,20.5117784654871,20.5091152334677,19.7365449511498,-0.127125967638754,-0.659638594010032,0.405386658732524,20.1415030007097,-0.491674865386163,-4.64891253904395,0.627239293123398,0.996799643733751,0,0,0.293979628826428,-0.106819016585855,0.69477827423871,20.1415030007097,1.51065272293437,-4.45329886419223,0.143416600493433,0.973043054736961,0,0,-0.116271683798583,-0.58223125247947,0.349687884882303,20.1415030007097,-0.513924560164008,-5.43425385277027,0.611818416813211,0.969119024742657,0,0,0.410251312625011,-0.204368792651085,1.02487141790111,20.1415030007097,1.37472826576256,-4.48044025411056,0.181415344498281,0.998923118989502,0,0
"Q12988","HSPB3_HUMAN","HSPB3","Heat shock protein beta-3",20.1599592103746,20.1474338527666,19.9212801296193,19.4689347705801,18.8694235525771,19.4472224057385,20.2182854616196,20.2467052793802,NA,20.120847825895,19.8944789877349,20.5456030536617,20.0675669221451,18.7921704238817,20.405913322799,19.7463831766471,19.7630888060517,20.0146539770478,18.7253163379285,20.0738314326192,20.3683493591405,20.1128569711255,19.6911328051871,20.9094871768747,19.6144983125212,-0.297121988013032,-1.00370531698915,0.409461340963084,19.8885593147465,-0.867888228485479,-4.61271674370151,0.3940525880482,0.996799643733751,0,0,-0.23621308214468,-0.734795984565034,0.262369820275674,19.8885593147465,-0.977820092827482,-4.93669600575802,0.337919229662069,0.973043054736961,0,0,-0.1787787265201,-0.798568117291702,0.441010664251502,19.8885593147465,-0.595338671019988,-5.34138367271128,0.557190683908775,0.96045065883437,0,0,-0.0574343556245793,-0.852873730749383,0.738005019500224,19.8885593147465,-0.149024289492852,-4.82637162218918,0.882779843070965,0.998923118989502,0,0
"P51648","AL3A2_HUMAN","ALDH3A2","Aldehyde dehydrogenase family 3 member A2",19.9700517031333,20.6191239185324,19.8547830919998,19.74918682105,19.6770007664426,20.2617682791539,20.2684193658775,20.4455422690304,20.1743148435873,19.954251084118,20.1296750011143,19.5280241217625,19.7181834922668,20.4532728535438,19.3689138776725,20.1841602836786,20.2162417184649,19.7804336291347,19.4498616950665,19.800541434483,20.7688694709441,19.3950811560052,20.1086944355487,20.1732027891141,20.2045247234103,0.163296986623607,-0.317008383682464,0.643602356929677,20.0101649130054,0.700219778544692,-4.63246004525674,0.490256735823997,0.996799643733751,0,0,-0.0768364521400677,-0.438341010472736,0.2846681061926,20.0101649130054,-0.437751024635684,-5.23004819307283,0.665326206488723,0.981669133564692,0,0,0.381427257970891,-0.038849881198557,0.80170439714034,20.0101649130054,1.86917345236391,-4.11608251549843,0.073359473436315,0.829631176753896,1,0,-0.458263710110959,-1.01262678554416,0.0960993653222387,20.0101649130054,-1.70253017168225,-4.30191593703934,0.101062124499075,0.998923118989502,0,0
"Q86VP6","CAND1_HUMAN","CAND1","Cullin-associated NEDD8-dissociated protein 1",19.5692871358762,19.5931925750496,20.1225002118636,19.4552473798027,19.3553999144104,19.7369304488691,19.3979793150692,19.7921387109404,20.7022288944444,19.9555519289189,19.7208469987331,19.4672024346766,19.8924535666495,20.8912440078767,20.3695827580046,20.8339573800799,19.9329361667976,20.1104621537942,21.0688729946413,21.0400256365333,19.7970299914321,19.1763147855526,19.8390428764746,19.2779302003066,20.5013189096677,-0.333872723925161,-1.02158095303041,0.35383550518009,19.9839870950586,-0.999885717503646,-4.59965973282502,0.3269477356094,0.996799643733751,0,0,0.117652272019406,-0.399955223116471,0.635259767155283,19.9839870950586,0.468137474215897,-5.2193029428177,0.643742729354519,0.981669133564692,0,0,-0.228875866876084,-0.830634799797158,0.37288306604499,19.9839870950586,-0.783341439847834,-5.28246175869045,0.440786233257051,0.942899809241619,0,0,0.34652813889549,-0.447216991717068,1.14027326950805,19.9839870950586,0.899147782882192,-4.68430822434785,0.37715464284655,0.998923118989502,0,0
"P55268","LAMB2_HUMAN","LAMB2","Laminin subunit beta-2",NA,22.7178344393659,18.0153159745802,17.2233232869869,NA,18.6050784250212,18.2419258187245,19.9025036205762,21.2204307391134,18.7704403773907,19.1730723395974,19.8616890343933,NA,19.7408449295513,18.5519125057799,19.472738523677,21.3810264281762,19.206163953338,19.003284968831,18.6575682823729,NA,17.7034280073016,18.0823987640252,18.3121390647509,19.9282115810197,-1.15553404429411,-2.67948653828535,0.368418449697127,19.2272062411702,-1.5768825018457,-4.52111232082115,0.129771443863498,0.996799643733751,0,0,0.631761490222157,-0.476406558921651,1.73992953936597,19.2272062411702,1.18559277178481,-4.75166669198513,0.24902840047649,0.973043054736961,0,0,0.340429821999422,-1.11010396011977,1.79096360411861,19.2272062411702,0.488076354041606,-5.3217419109827,0.630554037733909,0.969119024742657,0,0,0.291331668222735,-1.53406819980952,2.11673153625499,19.2272062411702,0.331907983454591,-4.78640947290499,0.743249248373659,0.998923118989502,0,0
"O43920","NDUS5_HUMAN","NDUFS5","NADH dehydrogenase [ubiquinone] iron-sulfur protein 5",20.0974123501152,20.7289995193651,20.304872067825,20.8623481060992,21.0707305205806,19.574155179569,18.2595506687145,19.5008542363974,19.0481365267823,19.9751012863926,20.0650954724679,20.463662418338,20.3806898459672,18.9155362692191,20.1439287171185,19.7017404900164,20.1013248173647,20.1521593172389,19.5951812745421,20.4206744227391,20.1723464461033,20.9105167292001,20.617566937817,20.163525354071,20.3355256937866,-0.184623677535111,-0.918291732940664,0.549044377870443,20.0624653867132,-0.518276399744955,-4.64711966061871,0.608823152341095,0.996799643733751,0,0,0.28073681007923,-0.271462608726269,0.832936228884729,20.0624653867132,1.04707324200604,-4.88433554796985,0.305085812023143,0.973043054736961,0,0,0.26278162387365,-0.379193108220994,0.904756355968294,20.0624653867132,0.84304489520655,-5.24071308254882,0.407198592901383,0.942899809241619,0,0,0.0179551862055796,-0.828836260832663,0.864746633243822,20.0624653867132,0.0436703925953504,-4.84556474392822,0.965514137301096,0.998923118989502,0,0
