gene,cv_cr,cv_h,delta_cv,is_plasma,protein_class,subcellular_main
DENR,19.39193827826777,18.196365754121167,1.195572524146602,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins",Cytosol
ENDOD1,34.043978338365925,15.04223352774897,19.001744810616955,TRUE,"Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Nuclear membrane
COQ10B,89.04298920900867,46.636983987425886,42.40600522158278,FALSE,Predicted intracellular proteins,Cytosol
SEPTIN2,47.63672986976396,17.181594660371093,30.455135209392868,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Actin filaments
UBE2K,27.2187434761164,13.989809877088849,13.228933599027553,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Cytosol
EPRS1,26.980209069622106,8.27221835337806,18.707990716244048,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Cytosol
GPS1,38.26547019423576,19.332864798955736,18.932605395280024,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
PANK4,41.340189913015394,11.03693714948968,30.303252763525713,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins",Cytosol
TRDN,60.00847238166346,33.821843148720035,26.186629232943424,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters","Plasma membrane, Cytosol"
CYBRD1,87.93154984804411,19.598336479207507,68.33321336883661,FALSE,"Enzymes, Metabolic proteins, Predicted membrane proteins, Transporters",Plasma membrane
HNRNPR,18.723279803737583,28.702434239243807,-9.979154435506224,TRUE,"Plasma proteins, Predicted intracellular proteins",Nucleoplasm
AP2A1,37.011585034037104,14.90154900860588,22.110036025431224,FALSE,"Predicted intracellular proteins, Transporters",Vesicles
NAPRT,27.854385993419072,43.21093714559433,-15.356551152175257,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Golgi apparatus
PEPD,24.764833174450832,26.075693019410163,-1.3108598449593316,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Nucleoplasm
SULT1A1,88.68335049607461,39.820077440517366,48.863273055557244,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",
RPS21,14.872752354064797,14.077524811583933,0.7952275424808644,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins","Endoplasmic reticulum, Cytosol"
ERAP1,35.2770690504192,41.45415998818127,-6.177090937762067,TRUE,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins","Nucleoplasm, Cytosol"
ERGIC1,21.797459640442902,19.098210164515432,2.69924947592747,FALSE,"Disease related genes, Human disease related genes, Predicted membrane proteins","Nucleoplasm, Vesicles"
RPS15,97.66502403042405,81.70205258517052,15.96297144525353,FALSE,"Cancer-related genes, Essential proteins, Predicted intracellular proteins, Ribosomal proteins","Endoplasmic reticulum, Cytosol"
PLIN2,40.39793404560077,68.3207038084324,-27.922769762831628,TRUE,"Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Lipid droplets
EFEMP1,88.57724907285596,27.943524932109256,60.63372414074671,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Mitochondria
IVD,36.99710288151944,37.3448294548658,-0.3477265733463639,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
RPL17,35.04267971110915,39.17063830969246,-4.127958598583305,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins","Endoplasmic reticulum, Cytosol"
SLC1A4,46.352378820891516,43.894130079867196,2.4582487410243203,TRUE,"Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters",Centrosome
SYNCRIP,22.04132987329974,28.40045495484581,-6.359125081546068,TRUE,"Plasma proteins, Predicted intracellular proteins",Nucleoplasm
PTBP1,95.45916389333573,17.50843112112822,77.95073277220752,TRUE,"Plasma proteins, Predicted intracellular proteins",Nucleoplasm
RPS8,15.175844777652467,22.979269979213647,-7.803425201561181,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins","Endoplasmic reticulum, Cytosol"
SPRYD4,57.70563577300376,28.11877590493101,29.586859868072754,FALSE,"Essential proteins, Predicted intracellular proteins",Nucleoplasm
DPP3,20.643486309238636,25.12518737870154,-4.481701069462904,TRUE,"Enzymes, Plasma proteins, Predicted intracellular proteins",Cytosol
CCS,55.677459294114385,28.560704681755727,27.11675461235866,TRUE,"Plasma proteins, Predicted intracellular proteins",
MT-ATP8,102.66421490914679,41.2973053190185,61.366909590128294,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins, Transporters",
OCIAD1,34.199745805844664,25.672647220812472,8.527098585032192,FALSE,"Predicted intracellular proteins, Predicted membrane proteins",Vesicles
TNS1,71.13963706377184,22.354020460245287,48.785616603526556,TRUE,"Plasma proteins, Predicted intracellular proteins",Focal adhesion sites
EIF3A,24.38717285970918,17.030465601437474,7.356707258271708,FALSE,"Essential proteins, Predicted intracellular proteins","Nucleoplasm, Cytosol"
PURA,35.82903667206197,22.13923498634643,13.689801685715537,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",
ESYT1,81.35609552517322,20.716030093166047,60.64006543200717,FALSE,"Predicted intracellular proteins, Predicted membrane proteins, Transporters",Endoplasmic reticulum
SUCLG2,47.800811422603694,29.727592129629453,18.07321929297424,TRUE,"Citric acid cycle related proteins, Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Mitochondria
DDOST,31.188966114971123,21.369269816324103,9.81969629864702,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Endoplasmic reticulum
VARS1,32.4024757824227,10.49435663198258,21.90811915044012,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins","Endoplasmic reticulum, Cytosol"
RPL27,27.498725364924333,23.146180510038374,4.352544854885959,FALSE,"Cancer-related genes, Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins, Ribosomal proteins",Nucleoli
C1R,50.69990632917115,16.23982962725232,34.46007670191883,FALSE,"Human disease related genes, Predicted intracellular proteins","Nucleoplasm, Cytosol"
ITGA7,41.971321340030215,18.003980878696122,23.967340461334093,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Plasma membrane
NPLOC4,40.131647678040075,20.150709878073876,19.9809377999662,FALSE,"Essential proteins, Predicted intracellular proteins, Transporters","Nucleoplasm, Cytosol"
FECH,44.54103299130768,22.67106797566338,21.8699650156443,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",
GLIPR2,81.18843302058998,44.8480127702828,36.34042025030718,TRUE,"Plasma proteins, Predicted intracellular proteins",Vesicles
NIBAN1,27.544919661192292,46.82243810600623,-19.27751844481394,FALSE,"Cancer-related genes, Predicted intracellular proteins","Plasma membrane, Cytosol"
ISOC1,38.88101147016138,27.646586871068735,11.234424599092648,FALSE,Predicted intracellular proteins,"Endoplasmic reticulum, Vesicles"
ABHD10,40.34544200741422,22.22116577932212,18.1242762280921,FALSE,"Enzymes, Predicted intracellular proteins",Mitochondria
NDUFA11,31.87371528613676,23.639356333120233,8.234358953016528,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins","Mitochondria, End piece"
TRIM54,30.42325331460873,13.706160157125765,16.717093157482964,FALSE,Predicted intracellular proteins,"Plasma membrane, Cytosol"
SNRPD3,24.07253446300733,18.095805406025228,5.976729056982101,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
ME2,38.06609430319178,40.73750869732421,-2.6714143941324267,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Mitochondria
PSMC4,30.618743731333005,21.570043875879012,9.048699855453993,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins","Nucleoplasm, Cytosol"
RTCA,34.08771475875828,11.941976971733911,22.14573778702437,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Nucleoplasm
NDUFB5,58.06527570426561,32.077972056947296,25.987303647318313,FALSE,"Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins",Mitochondria
ERLIN2,24.46744264837214,18.243577577550003,6.223865070822136,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters",Endoplasmic reticulum
PDCD6,33.83181021265342,17.906328837324455,15.925481375328967,TRUE,"Plasma proteins, Predicted intracellular proteins, Transporters",Cytosol
LXN,65.21515276010085,46.73480683137573,18.48034592872512,FALSE,Predicted intracellular proteins,"Nucleoplasm, Cytosol"
VAMP3,29.78656169178055,17.030079651998822,12.756482039781726,FALSE,"Cancer-related genes, Predicted membrane proteins, Transporters",
LYPLA2,38.005287303368206,8.149101626440908,29.856185676927296,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins","Nucleoplasm, Cytosol"
VAMP2,41.35421551153634,15.983052173169535,25.371163338366806,FALSE,"Disease related genes, FDA approved drug targets, Human disease related genes, Predicted membrane proteins, Transporters",
RPL7A,24.283063118384288,16.75007964536884,7.532983473015449,TRUE,"Disease related genes, Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins",Nucleoli
UBE2I,37.453874477913985,29.125872839050075,8.32800163886391,TRUE,"Cancer-related genes, Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transporters",Nucleoplasm
NRAP,63.52208576549317,34.39832838463499,29.12375738085818,TRUE,"Plasma proteins, Predicted intracellular proteins",Intermediate filaments
PSMC5,16.770142711366365,16.188006355904523,0.5821363554618415,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
PRKAG1,51.987525790533596,15.469150116191177,36.51837567434242,FALSE,"FDA approved drug targets, Predicted intracellular proteins","Nuclear bodies, Cytosol"
XRCC6,26.001452619907667,14.774854337016505,11.226598282891162,TRUE,"Cancer-related genes, Essential proteins, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
PAICS,24.046330149711018,16.832835808760102,7.213494340950916,TRUE,"Disease related genes, Enzymes, Essential proteins, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Cytosol
MTAP,30.415605162156083,33.450917249760415,-3.035312087604332,TRUE,"Disease related genes, Enzymes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Cytosol
SLC16A1,50.20417036171402,27.255768576283018,22.948401785431003,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins, Transporters","Plasma membrane, Cell Junctions"
HLA-DRA,25.455514589554035,26.368438654738974,-0.9129240651849386,TRUE,"Plasma proteins, Predicted membrane proteins",
FAM114A2,27.207247594152083,26.027876502178675,1.1793710919734082,FALSE,Predicted intracellular proteins,Vesicles
CPPED1,48.269205703430664,40.54586557773414,7.723340125696524,FALSE,"Enzymes, Predicted intracellular proteins",Cytosol
RPN2,20.239075650366665,15.08024466414308,5.158830986223585,TRUE,"Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Endoplasmic reticulum
CYB5B,49.979760991909146,18.37408005290384,31.605680939005307,TRUE,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Endoplasmic reticulum
NAMPT,44.562176426796384,41.3917837363139,3.170392690482487,TRUE,"Cancer-related genes, Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Nuclear speckles
CAMK2A,43.60640617655269,40.455816581025935,3.1505895955267533,TRUE,"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins","Plasma membrane, Primary cilium tip, Primary cilium transition zone, Principal piece"
SGTA,30.90494762417024,21.692566982234034,9.212380641936207,FALSE,Predicted intracellular proteins,Nucleoplasm
CNN2,69.81739596755203,43.38228942809474,26.435106539457294,TRUE,"Plasma proteins, Predicted intracellular proteins",Actin filaments
IAH1,39.50086727627564,32.4000208181916,7.1008464580840425,FALSE,Predicted intracellular proteins,Nucleoplasm
UBAC1,33.31814213794288,16.374907624633934,16.943234513308944,FALSE,Predicted intracellular proteins,"Plasma membrane, Cytosol"
CLTB,45.52041601023526,9.153265175536363,36.3671508346989,TRUE,"Plasma proteins, Predicted intracellular proteins, Transporters",Vesicles
TMCO1,49.08100108933356,36.87243148692539,12.208569602408168,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Endoplasmic reticulum
