uniprot_id,protein,gene,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
P25705,ATPA_HUMAN,ATP5F1A,"ATP synthase subunit alpha, mitochondrial",25.781494775451467,26.006641677501204,25.57393423002074,26.255755202466634,27.103408557263386,26.711408430641892,26.144727567980453,25.694989705710125,25.29225948227953,25.89433478316217,25.743565019168525,25.771173241176886,25.322826128865895,25.807918852231506,25.89646581829529,25.16814303534138,26.039612921880668,25.90884691509413,25.56022743753411,25.8338494164012,25.94508996800467,25.725376488439018,26.134864569303947,25.715788947320608,26.722943061213954,26.45175266095803,25.473627190407452,25.979439354991072,25.465114838643427,25.703294518698378,26.363294344918817,26.41111441508882,26.281144059536516,26.36630801002772,26.675151159443637,25.77335307178021,25.958411127982167,25.96822440987785
P12882,MYH1_HUMAN,MYH1,Myosin-1,24.08141977119495,28.55582831479981,NA,24.97332820398506,23.819808188166327,22.797515263422298,23.326675424124335,24.568768863646888,25.378505125671545,26.63787391778601,25.718770536476917,25.175717687747266,26.768925811263454,27.91477717791543,24.61288400050041,26.468735112939868,25.375966543920565,NA,25.76757759903723,27.396234874360676,25.707289267763507,24.051993733325254,24.430446005600455,24.207205316614047,23.97430280558813,24.313899408314047,24.915954042565037,24.504924290865834,25.07100719342279,25.245386548320745,25.04516377787227,25.005595978796553,23.874503339205148,24.19569645303419,25.68856359975206,26.916181218380437,25.15434738036308,25.093414305230947
P08237,PFKAM_HUMAN,PFKM,"ATP-dependent 6-phosphofructokinase, muscle type",25.52591494396811,25.7857722008321,21.86755875096804,25.57851722559254,25.87821230419041,25.686929772722518,24.717554992246832,26.160475493500343,26.078273988285552,25.91423483658808,25.148450822590004,25.96254613446458,25.810614894961983,26.20178756484231,26.116566456930105,25.900259969968282,26.29298223805687,24.04783915513715,26.078424853574322,26.012083069423536,25.909935363537397,25.746729759388572,25.849361810188555,25.778090290165498,25.875299421727988,25.276014214672383,25.79764004599317,25.00166487938522,26.15136892614657,25.91416460799709,26.117071785766832,26.095887279628904,25.7279245347725,25.91389898567543,26.1301627040423,26.60141490373483,25.676434394364826,25.83290370652073
P23297,S10A1_HUMAN,S100A1,Protein S100-A1,26.319309500332103,25.167647173095652,25.659277886499854,25.428970299558053,25.731312177481755,27.239814133780843,25.581192417387474,25.19496585654817,25.214097848432854,25.334100243472584,23.31257837802835,26.14557536350311,25.194239534387087,26.50634195196338,28.44908736799464,25.56276573025134,24.653578365549116,25.76395031718409,26.20564992570969,26.33543331834092,25.171589967684806,24.372906504255813,25.31941343342466,25.5836547887097,25.64639568725372,25.635291747378727,24.894747840119724,24.492900387604166,25.302235829375068,25.135164110848255,24.479640544845847,25.572133196596265,25.13944182171763,25.261669509324697,25.80613682491796,25.993486785812653,26.021424980929076,24.865647695952525
O14558,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6,25.772086573297237,26.145837867489593,25.471994465452653,26.021433300227116,25.421860178290324,25.2242793535172,25.223334080514697,25.50393948602368,26.010127721436966,25.73736726336213,25.363644581969265,25.889390735846078,25.37628823737736,26.06431772426898,26.24895885048832,24.93152396643192,25.56548329958005,26.304652622338125,25.78944149988608,25.695445647946393,25.08078337513581,25.55727427412629,25.0256835213755,25.759225373987807,26.233294956197717,26.268591404027536,25.88343562380134,25.27515171722396,26.308839789226276,26.143926012411715,26.081201033114596,25.63169915927551,26.298068747533392,25.977664895423136,25.716647575118,25.2962379065134,25.889766193822915,25.177032174567604
P68104,EF1A1_HUMAN,EEF1A1,Elongation factor 1-alpha 1,25.602215952672353,25.92025769883944,27.451154286493942,25.62175135368117,25.345652087392594,25.61759140394226,27.621261775871325,25.847468023117912,25.928246500140837,25.97143083653428,26.457625229791205,25.710954211338564,25.94183556006255,25.82486867029961,26.217816407236995,26.22073133363114,25.995725995804744,26.898466255344808,25.950021483174485,26.097905674301664,26.028371706868683,26.439233108442274,25.482596335907843,25.842420210893255,25.34184880428902,25.202373072154142,25.657947974978974,25.77760915251975,25.606180323031204,25.366550437279052,25.66704715718519,25.109582800893644,25.210030313234714,25.34709470429695,25.453165942930475,25.660796280227792,25.652113745635827,25.199704914000126
O00757,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2",25.12248418411232,24.907229277608437,NA,25.717186042837476,26.33486245604661,26.129408145969844,23.169261389941937,26.42577843668165,25.572985584659868,25.730928581935554,25.324599242080314,25.07829562380294,25.310228396282398,26.301571405856194,26.37060909322625,25.760120979151544,26.379878033380862,24.3774703028372,25.849479838524225,25.95449693423725,25.898795936525097,26.015537140617244,25.553535978695628,25.2276094587383,25.89461707969069,25.607206366055696,25.03099909103267,24.71536475024201,25.387133298409537,25.387967431915694,24.58053159576601,25.50881729683518,25.174241533454598,24.790832069674728,26.531439953193562,26.560550756843554,25.523122867158765,24.59926503519646
P18085,ARF4_HUMAN,ARF4,ADP-ribosylation factor 4,25.561815140671566,25.57717462919836,27.569577884312086,25.743437437153183,25.72103375511535,25.3921139041051,26.91005129436472,25.75341209451951,25.452813723226107,25.777615962052263,26.896875186712915,25.440092381438536,25.884251418220614,26.198142091380767,26.039539959695656,26.01737606099574,25.924300128594957,26.328444611213822,25.594004480994663,26.183171183739812,25.392187983879136,26.719273609921665,24.730582824801026,25.60883357024581,25.744807145363982,25.47775933738453,24.92828665954695,24.734622198168914,25.283550026173213,25.312315088095804,24.679781284005202,26.429299946288968,25.9559798537365,26.129341240200308,25.799744942118537,25.60663360688044,25.73711293636681,25.11735735446961
P12235,ADT1_HUMAN,SLC25A4,ADP/ATP translocase 1,25.756683733356656,25.711459059473032,21.22282304652766,25.727915876923536,26.3938379262528,27.010485038410245,23.569444210668113,25.439547034353378,24.897792066405838,25.51712484396331,24.409597619776246,25.47519523611691,25.398764943932342,25.486832640634077,25.933702472646623,25.397545662780043,25.43165921415591,24.46366103063179,25.25520569290752,25.60807481950762,25.899747740049516,24.957216569616016,25.75226677357263,25.46813522576887,26.377025423786506,26.203675293915445,25.680255763753763,25.984368561307377,24.97949160820422,25.42713617718335,26.472792454258396,25.74987343263122,25.86169691896579,25.44929892726198,25.454312595141097,25.422370978011205,25.203898905389035,26.070651438261635
P02585,TNNC2_HUMAN,TNNC2,"Troponin C, skeletal muscle",24.342545863518513,28.383772164116763,NA,24.774641527278202,23.898430906354456,23.53405531824533,24.641979596507856,25.380284476269516,25.377482009061683,26.261038467633963,25.211872497329356,25.271201808562246,26.16097686707205,26.47599824437063,24.461477241245348,26.045363955361214,25.49950014245995,20.94690519963722,25.944896638429597,27.76183989347909,25.209002232955996,25.43347104240777,25.61153733894505,24.935754765983795,24.5454787721372,24.375109041264132,25.16742915524672,25.464340477640455,25.25723733440118,25.534318357079346,24.445094568352395,24.201389388377827,24.26913787085987,24.198048911709186,23.861718349046548,25.202613661376905,24.593735161589393,24.929861176212263
P36871,PGM1_HUMAN,PGM1,Phosphoglucomutase-1,25.860434230515956,25.590936604519207,24.335867998650368,25.448265319858915,25.884261357882227,25.58236323665759,24.588797371816913,26.03792485502521,25.89538726123911,25.428922150544874,25.688794741313647,26.027822352818298,25.747419218319322,25.610828697100416,25.426550807354054,25.508116121685667,25.774780672600915,25.00668679224641,25.717403577308506,25.620295580999596,25.694801523700136,25.84728153898066,25.776775606834537,25.852166068433988,25.221964109856756,25.126624855451794,25.886452964018186,25.48200134105754,25.93554784471779,25.65721764532762,25.36922282053094,25.841109110020394,25.245331442004378,25.555510809554768,25.964239277406982,25.96157734105317,25.603445353220316,25.59977054591452
P62258,1433E_HUMAN,YWHAE,14-3-3 protein epsilon,25.49126770113476,25.418908413665957,27.03985556569838,25.318782613514735,25.113588840050603,25.368644375484315,27.170190197564537,25.640576239670256,25.593502765632383,25.681540767129746,26.331188131120125,25.544483287390218,25.342420205636504,25.611992265262963,25.122740776939736,25.558028549858196,25.578404111036395,26.542447429189608,25.770284435022738,25.62274852378181,25.490041471392853,25.841785858310935,25.64208087602452,25.396950929146463,25.288766653552514,25.334776811190665,25.159938217878032,25.979510654757608,25.749674695454743,25.377204750072327,25.043583775413644,25.36984242775345,25.750146810076462,25.57865197861966,25.296109027153214,25.622567496247555,25.436334879990657,25.222073834957364
P17174,AATC_HUMAN,GOT1,"Aspartate aminotransferase, cytoplasmic",25.615568468531517,25.40492282248796,23.24907402674866,25.202344091099135,26.462462811322535,26.454843356171168,23.85748856324904,25.718958473558587,25.3276099758276,24.888272891332196,24.701091301551877,25.586048456196774,25.209926177495458,25.477454629882548,25.618738527047643,25.332509103635594,25.39035488270416,24.900483373858552,25.12492355136279,25.163264055928405,25.430982593574992,25.282068113735107,25.699224211395446,25.65846588902417,25.99252159945775,26.24797112214169,25.4732783005537,25.518074609389405,25.23710467920863,25.365223709743283,25.814135689365042,25.76589109623929,25.573055311354516,25.461020244891508,25.918424819147713,25.291173257084026,25.754524936067327,25.658307071121264
P17540,KCRS_HUMAN,CKMT2,"Creatine kinase S-type, mitochondrial",25.472255425196575,25.326462699809696,22.216283147830453,25.22440537993962,26.485863705289145,26.826929924899503,23.524911174400398,25.285070788096345,24.567811418564986,24.87761758009068,24.066363885079625,25.00939769690642,24.947836561782132,25.303288373746042,25.747559603577237,24.93864416508077,25.02844956429867,24.312569110736447,24.815398860609346,25.35462211622909,25.37230609361838,24.656890341352085,25.524184546398615,25.168403623467,26.461674566995505,26.17314525134033,25.422382482762995,25.805383709671702,24.62711368082842,25.39552127894408,25.605751091996524,26.290677898196286,25.678212736978786,25.49147144511569,26.350977477646772,24.702150289186037,25.68768039275243,25.806059094522656
P60660,MYL6_HUMAN,MYL6,Myosin light polypeptide 6,24.612363766728638,26.81397273921748,28.13400699737,24.848225487439354,24.321228212795987,23.89132139630936,27.70600281775268,24.855721647150588,25.033000425963312,25.981691679748295,26.402384382137047,24.409974025005887,25.6438662892567,25.82849845471513,25.0156924118138,25.655460495760472,25.040095349961216,27.113923895300104,25.45604822364588,26.519631135314363,24.96774855186183,25.876466354640932,24.67560272381917,25.885827015826035,24.492068887618036,24.910483802602748,25.428437933076424,25.438181605067456,24.524534707538592,25.219788388944306,25.11700772919561,24.578704347551295,24.908671442737635,24.863765183206826,24.719394495696587,24.382072555117375,24.73642214555029,24.90067892287329
Q93084,AT2A3_HUMAN,ATP2A3,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3,24.375146333179828,24.397667188830447,NA,24.32311380411142,24.566973213243,23.40274886531214,23.402501679751254,25.05856387873251,25.176352183054846,25.332175781224212,24.33210450243751,24.68343780405262,24.900257790426966,25.116451512156697,24.005405271277898,24.13346232760358,25.438044117748483,NA,25.468813747565754,25.312171645129006,24.723199779976675,24.6429040254685,24.39039354754718,24.521952281115794,23.95693222983016,23.433174010879195,24.489667284557367,24.154937272753607,25.588708168626543,25.107307976734404,24.229835281924988,25.50176755711944,24.62791320632546,25.446247139388465,25.239246079703513,26.060067611536542,24.792379150795764,24.951427773079846
P62979,RS27A_HUMAN,RPS27A,Ubiquitin-40S ribosomal protein S27a,24.387744408491105,25.538238313749368,27.39983039188212,24.755718551709425,24.827422847958303,24.838850089240605,26.960766735938186,25.231354510139735,25.070159128657057,25.44503015485601,25.236530451596575,25.27806664867903,24.896398896028668,24.987046672070967,25.074897033336565,25.761461045892098,25.230294919368703,26.295305547784846,25.59696186867326,25.79293241235659,25.36637348606592,25.37319774977599,25.730495875155107,24.68335060166295,24.726002637458045,24.96835361457008,24.404888470196145,25.41975858884438,25.15148688022896,25.23155071331558,24.80341271806066,25.371205169875832,25.43018407711291,25.73626362350754,25.51955229022824,25.249194885017705,24.788890834441922,24.46383054563854
Q53GG5,PDLI3_HUMAN,PDLIM3,PDZ and LIM domain protein 3,25.633045426151863,26.14184492507319,NA,25.0973201611189,24.429304128077057,24.28642938905251,25.193728650652616,25.409284254556948,26.116438909470094,25.47394238318306,24.19380058680961,25.705651182207717,25.534073333301514,25.52204629229225,25.270767759172028,25.25316129949604,25.01039568869448,24.112821192197075,25.495611456935936,25.56677613913698,25.091510756715536,24.675765328180837,25.020004082385313,25.295870878200432,24.931908054005866,25.205640359847227,25.792832164013888,24.79416515173136,25.87988892674714,25.839955278422607,25.205561797187972,24.879309879662568,25.77064292883614,25.866324374343538,24.95117241129723,26.060097113388085,25.663516163218254,25.683382104216733
P30086,PEBP1_HUMAN,PEBP1,Phosphatidylethanolamine-binding protein 1,25.79763128533198,25.084550541124393,25.322612688209894,25.400296924722475,25.2921811997246,25.362519229914064,25.816253931467806,25.577345817779694,26.099971476061608,25.445999834069966,25.349105026574314,25.556365259489404,25.41719067801296,25.29526624681391,25.034466508318644,25.05270362809301,24.662355993682905,26.2404369051762,25.39587647662909,24.960457204769547,24.95740853955899,25.00777336792764,25.344596469594375,25.208859760288,25.05618958402981,24.814613490479932,25.483795456037974,24.98040996917748,25.634087726790746,25.194309245841726,25.21187332599669,24.994505305316913,25.351749017852026,25.44675222349353,24.952745640318415,25.71773889547977,25.634901275840576,24.940260485821735
P07951,TPM2_HUMAN,TPM2,Tropomyosin beta chain,23.591823794180023,28.553318445762365,23.373000074317954,24.98651734078656,22.845664391788997,22.40046862683083,24.018565304182555,23.549578361762066,24.272231769591432,26.36270398701756,24.080630689628226,23.949841729677214,26.658728702706053,26.7081177040506,23.594917080729786,24.171713372533812,23.26390811619907,23.815181915523347,24.456898568334967,27.799628450430497,24.124800698634917,23.979939257107322,23.742768029314995,23.993826378241454,24.25329854359597,24.538555103644796,24.56835555424609,24.20383504703203,25.28657880918128,24.753235514820815,25.406541305982945,23.29515127070114,24.505526393707832,24.0855099690001,23.48232334437868,24.341216266565876,24.500094836725236,23.95433008277196
P00441,SODC_HUMAN,SOD1,Superoxide dismutase [Cu-Zn],25.48862434157983,24.757157980225795,26.82465479693395,25.48495105263772,25.52131451115122,25.391105371099254,27.218310781803982,25.072316573323363,25.751740515698657,25.279528076541606,25.915539038501304,25.557575492071475,25.368105282797302,25.360714945140792,24.950281564922278,25.776614085935574,25.27216831210256,26.64407235778434,25.67416688142828,25.054246648958394,25.495334163840667,25.60552094839628,25.358733732969956,24.64462486068777,25.030648244113628,24.642736837916686,25.1071594920063,25.76085895708139,25.008669699019492,24.389748909345574,24.03689983435333,24.492166144801782,24.37607585835561,24.681209969948178,24.784555808696034,24.854768305218908,25.29309914698982,24.673254492980135
