gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
PICALM,0.0171,0.0141,0.999446,0.988778,NS
APEH,0.0118,0.0186,0.999495,0.984366,NS
MRI1,0.016,0.0131,0.999519,0.989222,NS
CBR1,-0.0115,0.0177,0.999532,0.984975,NS
CAPNS1,0.0107,0.0189,0.999534,0.984366,NS
OXSR1,-0.0102,0.0199,0.999534,0.98418,NS
RWDD1,0.0137,0.0148,0.999535,0.98781,NS
FKBP5,0.0184,0.0109,0.99954,0.989733,NS
SERPING1,-0.0185,0.0105,0.999552,0.990099,NS
USP24,0.0105,0.0175,0.999575,0.984975,NS
NPTN,0.0191,0.0091,0.999601,0.990099,NS
SHMT2,-0.0121,0.0138,0.999614,0.988778,NS
THBS4,0.0181,0.0088,0.999634,0.990099,NS
PSME1,-0.0096,0.0159,0.999649,0.98721,NS
JSRP1,-0.0123,0.0111,0.999688,0.989733,NS
ILF2,0.0113,0.0117,0.999696,0.989733,NS
SRM,-0.0106,0.012,0.999707,0.989733,NS
COL1A1,-0.015,0.0072,0.999754,0.991494,NS
PSMD8,-0.0085,0.0126,0.999754,0.989733,NS
PAFAH1B3,0.0108,0.0098,0.999756,0.990099,NS
PRUNE1,0.0094,0.011,0.999762,0.989733,NS
CHCHD4,-0.0098,0.0101,0.999773,0.990099,NS
SH3BGR,0.0106,0.0091,0.99977799999999994,0.990099,NS
PDXP,0.0103,0.0088,0.999793,0.990099,NS
NACA,-0.0074,0.0121,0.999795,0.989733,NS
FBLN1,0.0103,0.0085,0.999798,0.990177,NS
TCP1,0.0065,0.0132,0.999804,0.989222,NS
SUB1,0.007,0.0119,0.999808,0.989733,NS
ATP6V1B2,-0.0061,0.0132,0.999815,0.989222,NS
UBA5,-0.0099,0.0081,0.999816,0.990459,NS
MTX1,-0.0087,0.0091,0.999817,0.990099,NS
LYPLAL1,-0.0075,0.0103,0.999823,0.990099,NS
CAPG,0.0118,0.006,0.999837,0.991494,NS
PM20D2,0.0097,0.0073,0.999837,0.991494,NS
PCBP1,0.0061,0.0116,0.999839,0.989733,NS
TPI1,-0.0058,0.0118,0.999842,0.989733,NS
MME,0.0074,0.0089,0.999849,0.990099,NS
RPS12,0.0056,0.011,0.999857,0.989733,NS
RNF126,0.0066,0.0083,0.999874,0.990246,NS
PCTP,0.0084,0.0062,0.999879,0.991494,NS
TMX3,0.0074,0.0066,0.999889,0.991494,NS
CCT2,0.0047,0.0093,0.9999,0.990099,NS
PRMT1,0.0061,0.0065,0.99991,0.991494,NS
TMED9,0.0049,0.0066,0.999926,0.991494,NS
MOB2,-0.0057,0.0055,0.999928,0.992276,NS
PLCD4,-0.005,0.0061,0.999929,0.991494,NS
PSMD9,-0.0047,0.0066,0.999929,0.991494,NS
MEMO1,-0.0056,0.005,0.999936,0.993103,NS
HSCB,0.007,0.0034,0.999945,0.993974,NS
EDF1,0.0054,0.0038,0.999953,0.993974,NS
ABCF2,0.004,0.0036,0.999967,0.993974,NS
ATP5F1A,-0.003,0.0044,0.999969,0.993971,NS
PSMB7,0.0032,0.0038,0.999973,0.993974,NS
PARVA,0.0035,0.0033,0.999973,0.993974,NS
UBQLN1,0.0024,0.0035,0.99998,0.993974,NS
RAB6A,-0.002,0.0031,0.999985,0.994079,NS
JPH2,0.002,0.0022,0.99999,0.995403,NS
UGP2,-0.0012,0.0025,0.999993,0.995161,NS
OGN,0.0021,0.0013,0.999994,0.996993,NS
