gene,cv_cr,cv_h,delta_cv,is_plasma,protein_class
EPDR1,36.190050466461045,25.47726694728428,10.712783519176764,FALSE,"Predicted intracellular proteins, Predicted secreted proteins"
RPS2,18.63655851737215,23.82208776820117,-5.185529250829017,TRUE,"Cancer-related genes, Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"
OBSCN,45.18999896979688,22.227568757898624,22.96243021189826,TRUE,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
COPS8,22.904372908592297,21.827081774691536,1.0772911339007614,FALSE,"Essential proteins, Predicted intracellular proteins"
RPS6,33.86185112280635,20.79152790862745,13.070323214178899,FALSE,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins"
RPS18,22.582733355558933,12.832993086036568,9.7497402695223645,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"
SNX3,45.64681843829319,18.318389473716763,27.328428964576425,TRUE,"Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
LRRC47,29.931514295085197,15.917991095725426,14.01352319935977,FALSE,Predicted intracellular proteins
SGCD,29.016051704367317,27.60398108933438,1.4120706150329383,FALSE,"Disease related genes, Human disease related genes, Predicted membrane proteins"
PSMD10,33.72736453207815,28.522080498149414,5.205284033928734,FALSE,Predicted intracellular proteins
PSMC3,25.818889202165924,13.607555970792024,12.2113332313739,TRUE,"Disease related genes, Essential proteins, Plasma proteins, Predicted intracellular proteins"
NDUFB8,52.10536031054879,28.801514749578743,23.303845560970046,TRUE,"Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted membrane proteins"
AGMAT,49.17928497555501,99.62273703860149,-50.44345206304648,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
PSMC2,26.343243418594902,11.7958708245022,14.547372594092701,FALSE,"Essential proteins, Predicted intracellular proteins"
CDC37,19.237454768888096,23.14748503644498,-3.910030267556884,FALSE,"Cancer-related genes, Essential proteins, Predicted intracellular proteins, Transporters"
PDCD5,26.583100392509724,15.658860315952605,10.924240076557119,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
PSMB7,45.174142224601574,29.55411535090115,15.620026873700425,TRUE,"Enzymes, Essential proteins, Plasma proteins, Predicted intracellular proteins"
TYMP,118.74817495381826,19.542603884394417,99.20557106942385,TRUE,"Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
OTUB1,24.601885422253616,11.853402248411614,12.748483173842002,TRUE,"Enzymes, Plasma proteins, Predicted intracellular proteins"
GRB2,30.736016150445572,14.62583876283435,16.110177387611223,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, RAS pathway related proteins"
TST,32.214689837103776,27.36347664758242,4.851213189521356,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
AFG3L2,44.814237195536236,21.353948255517487,23.46028894001875,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins"
ECPAS,30.875751564288446,12.307015423942687,18.56873614034576,FALSE,Predicted intracellular proteins
DMD,34.006584839364606,35.51546064528332,-1.5088758059187128,TRUE,"Cancer-related genes, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Transporters"
MT-ND2,28.051938339429306,26.619015321982502,1.4329230174468037,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins"
MCTS1,28.190919106883882,23.233257301359046,4.957661805524836,FALSE,Predicted intracellular proteins
DCUN1D2,27.2353508222889,41.79716713027782,-14.56181630798892,FALSE,Predicted intracellular proteins
DNPH1,32.98691470842752,29.45590734522912,3.5310073631983983,FALSE,Predicted intracellular proteins
MYOZ3,89.96799352888375,47.23406896715528,42.73392456172847,FALSE,Predicted intracellular proteins
ASS1,59.07740461286997,80.5058994533153,-21.428494840445325,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
AOX1,83.09213883484199,96.6513267013429,-13.559187866500906,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
GBE1,30.186467314297722,33.42354690213998,-3.23707958784226,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
L2HGDH,44.33637865809574,21.417956144584654,22.918422513511086,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
EIF1,26.29672616274349,12.405875674955338,13.890850487788152,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
ELOB,20.681690059150483,25.359985719274675,-4.678295660124192,FALSE,"Essential proteins, Predicted intracellular proteins"
PPP3CB,32.8289532468525,29.203699291382634,3.6252539554698657,FALSE,"Enzymes, Predicted intracellular proteins"
KPNA3,37.57428717767467,15.311656203620409,22.26263097405426,FALSE,"Human disease related genes, Predicted intracellular proteins, Transporters"
YBX3,52.526759058445336,21.644153475340378,30.882605583104958,FALSE,"Predicted intracellular proteins, Transcription factors"
RETSAT,83.17989450970958,49.464007738803645,33.71588677090594,FALSE,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins"
TIMM13,51.136398496323274,21.857591741860467,29.278806754462806,FALSE,"Essential proteins, Predicted intracellular proteins"
NIT2,24.29096136726162,19.910247568874397,4.380713798387223,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
DHRS7B,30.55574916723644,21.95607103424084,8.5996781329956,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
PSMD14,23.377724226679014,14.14174331885433,9.235980907824684,TRUE,"Enzymes, Essential proteins, Plasma proteins, Predicted intracellular proteins"
COQ10A,54.685750914147704,35.03098949740975,19.654761416737955,FALSE,Predicted intracellular proteins
TRIP10,25.65731133224049,14.111763375956851,11.545547956283638,TRUE,"Plasma proteins, Predicted intracellular proteins"
NT5C1A,44.85423880566531,40.98901263812782,3.865226167537493,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
PCBP2,31.8419123215053,22.091107934553804,9.750804386951497,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
CIRBP,29.615555807933752,29.398270012094596,0.21728579583915675,TRUE,"Plasma proteins, Predicted intracellular proteins"
COX6A2,98.19588271852115,39.74774341251834,58.44813930600281,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
NDUFS8,55.240847632940635,25.11272177475201,30.128125858188625,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
PNPO,34.53631573440687,30.136835523711262,4.399480210695607,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
BCL2L13,36.35548870583037,14.083118686841129,22.27237001898924,TRUE,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"
PABPC4,21.287896133462112,17.079607305444938,4.208288828017174,FALSE,Predicted intracellular proteins
PHKA2,64.64727063145246,41.03042821865128,23.616842412801176,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins"
ANXA3,34.96503476207254,14.750229672020723,20.21480509005182,TRUE,"FDA approved drug targets, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
DNAJA4,33.901821677248535,28.1206461293406,5.781175547907935,FALSE,Predicted intracellular proteins
PCCA,53.47293921892905,24.623534173925954,28.849405045003095,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
SET,40.936389826356816,29.99727636993707,10.939113456419747,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
PHKB,42.858340531425675,35.87154320829311,6.9867973231325635,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins"
COPS4,32.366871283391866,13.493188541417881,18.873682741973987,FALSE,"Essential proteins, Predicted intracellular proteins"
GALM,37.58094190675074,30.962808309005002,6.618133597745736,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
RPS7,61.18711294212259,26.23943090562351,34.947682036499074,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins, Ribosomal proteins"
RPS4X,17.104342762503666,18.311476364166225,-1.2071336016625587,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"
SNTA1,34.72117884879282,28.203372648956332,6.517806199836485,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
AKAP12,105.64432936292299,32.96200167365684,72.68232768926615,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins"
LAMB1,80.67167760216351,28.945888329957185,51.72578927220633,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"
COPS6,35.21933484694364,14.730791320936987,20.48854352600665,FALSE,"Enzymes, Essential proteins, Predicted intracellular proteins"
COL4A2,148.9187772956518,49.352414638241974,99.56636265740983,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"
VAPB,33.3337635495021,22.96097234233367,10.372791207168433,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
FXN,39.740946478493946,21.404051762276993,18.336894716216953,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
RPS24,22.21857203462349,9.90854121530581,12.310030819317682,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"
RAB21,38.81470516608492,22.87127276228086,15.94343240380406,TRUE,"Plasma proteins, Predicted intracellular proteins"
KARS1,25.756717896568915,12.043031911080684,13.713685985488231,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
ADHFE1,60.671145739618446,45.445890823852025,15.22525491576642,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
NDUFB7,38.86168062790844,23.901528516779262,14.96015211112918,FALSE,"Essential proteins, Metabolic proteins, Predicted intracellular proteins"
MAP1LC3B2,38.818915380431456,19.817427533998707,19.00148784643275,FALSE,Predicted intracellular proteins
LAMP2,36.89307075492096,30.254644030234886,6.638426724686077,TRUE,"CD markers, Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters"
CAMK2B,36.75035612545231,16.293300508541588,20.457055616910726,TRUE,"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"
PRMT1,25.804337828856887,11.849566035059764,13.954771793797123,TRUE,"Enzymes, Essential proteins, Plasma proteins, Predicted intracellular proteins"
TXNRD1,25.356383602465687,10.5826309072537,14.773752695211988,TRUE,"Cancer-related genes, Enzymes, FDA approved drug targets, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
HSPG2,108.98988422937548,17.231808675271118,91.75807555410435,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"
HDHD5,53.1563218007852,27.764852379956423,25.391469420828777,FALSE,Predicted intracellular proteins
PPA2,36.261272256148914,25.142342449649835,11.118929806499079,TRUE,"Cancer-related genes, Disease related genes, Enzymes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
GPNMB,108.55505610615894,31.415419238183524,77.13963686797541,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"
ARL8B,28.699792529432038,20.037139996530083,8.662652532901955,FALSE,"Enzymes, Predicted intracellular proteins"
PTGES2,52.32582123337682,29.839317500913985,22.486503732462836,FALSE,"Enzymes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins"
